col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 197th District - Democrat,,,,Lieutenant Governor - Democrat,,,,,All
,Leslie Acosta,Ben Ramos,Danilo R Burgos,Jose P Miranda,Mike Stack,Mark Critz,Mark Smith,Brandon P Neuman,Brad Koplinski,All
Leslie Acosta,589,0,0,0,230,68,27,14,8,All
Ben Ramos,,217,0,0,118,45,19,3,9,All
Danilo R Burgos,,,111,0,37,7,6,12,4,All
Jose P Miranda,,,,3,9,3,0,4,3,All
Mike Stack,,,,,12,0,0,0,0,All
Mark Critz,,,,,,11,0,0,0,All
Mark Smith,,,,,,,3,0,0,All
Brandon P Neuman,,,,,,,,2,0,All
Brad Koplinski,,,,,,,,,0,All
Total,936,411,177,22,406,134,55,35,24,All
,Representative In The General Assembly 197th District - Democrat,,,,Lieutenant Governor - Democrat,,,,,1
,Leslie Acosta,Danilo R Burgos,Ben Ramos,Jose P Miranda,Mike Stack,Mark Critz,Mark Smith,Brad Koplinski,Brandon P Neuman,1
Leslie Acosta,38,0,0,0,4,2,0,1,0,1
Danilo R Burgos,,17,0,0,1,1,0,0,0,1
Ben Ramos,,,6,0,6,1,2,0,0,1
Jose P Miranda,,,,0,0,0,0,0,0,1
Mike Stack,,,,,0,0,0,0,0,1
Mark Critz,,,,,,0,0,0,0,1
Mark Smith,,,,,,,2,0,0,1
Brad Koplinski,,,,,,,,0,0,1
Brandon P Neuman,,,,,,,,,0,1
Total,45,19,15,0,11,4,4,1,0,1
,Representative In The General Assembly 197th District - Democrat,,,,Lieutenant Governor - Democrat,,,,,2
,Ben Ramos,Leslie Acosta,Danilo R Burgos,Jose P Miranda,Mike Stack,Mark Critz,Mark Smith,Brad Koplinski,Brandon P Neuman,2
Ben Ramos,25,0,0,0,10,1,2,2,0,2
Leslie Acosta,,20,0,0,11,6,1,1,0,2
Danilo R Burgos,,,9,0,4,0,1,0,2,2
Jose P Miranda,,,,0,1,1,0,0,1,2
Mike Stack,,,,,1,0,0,0,0,2
Mark Critz,,,,,,1,0,0,0,2
Mark Smith,,,,,,,0,0,0,2
Brad Koplinski,,,,,,,,0,0,2
Brandon P Neuman,,,,,,,,,0,2
Total,40,39,16,3,27,9,4,3,3,2
,Representative In The General Assembly 197th District - Democrat,,,,Lieutenant Governor - Democrat,,,,,3
,Leslie Acosta,Ben Ramos,Danilo R Burgos,Jose P Miranda,Mike Stack,Mark Critz,Brad Koplinski,Mark Smith,Brandon P Neuman,3
Leslie Acosta,20,0,0,0,4,2,2,1,0,3
Ben Ramos,,17,0,0,3,2,0,0,0,3
Danilo R Burgos,,,3,0,0,0,0,0,0,3
Jose P Miranda,,,,0,0,0,0,0,0,3
Mike Stack,,,,,0,0,0,0,0,3
Mark Critz,,,,,,0,0,0,0,3
Brad Koplinski,,,,,,,0,0,0,3
Mark Smith,,,,,,,,0,0,3
Brandon P Neuman,,,,,,,,,0,3
Total,29,22,3,0,7,4,2,1,0,3
,Representative In The General Assembly 197th District - Democrat,,,,Lieutenant Governor - Democrat,,,,,4
,Leslie Acosta,Ben Ramos,Danilo R Burgos,Jose P Miranda,Mike Stack,Mark Critz,Brandon P Neuman,Mark Smith,Brad Koplinski,4
Leslie Acosta,16,0,0,0,5,4,0,1,0,4
Ben Ramos,,12,0,0,6,5,0,0,0,4
Danilo R Burgos,,,12,0,1,1,0,0,0,4
Jose P Miranda,,,,0,0,0,0,0,0,4
Mike Stack,,,,,1,0,0,0,0,4
Mark Critz,,,,,,1,0,0,0,4
Brandon P Neuman,,,,,,,1,0,0,4
Mark Smith,,,,,,,,0,0,4
Brad Koplinski,,,,,,,,,0,4
Total,26,23,14,0,13,11,1,1,0,4
,Representative In The General Assembly 197th District - Democrat,,,,Lieutenant Governor - Democrat,,,,,5
,Leslie Acosta,Danilo R Burgos,Ben Ramos,Jose P Miranda,Mike Stack,Mark Critz,Brandon P Neuman,Brad Koplinski,Mark Smith,5
Leslie Acosta,12,0,0,0,10,1,2,1,0,5
Danilo R Burgos,,18,0,0,1,1,1,0,0,5
Ben Ramos,,,4,0,5,2,0,1,2,5
Jose P Miranda,,,,1,1,1,1,1,0,5
Mike Stack,,,,,1,0,0,0,0,5
Mark Critz,,,,,,0,0,0,0,5
Brandon P Neuman,,,,,,,0,0,0,5
Brad Koplinski,,,,,,,,0,0,5
Mark Smith,,,,,,,,,0,5
Total,26,21,14,5,18,5,4,3,2,5
,Representative In The General Assembly 197th District - Democrat,,,,Lieutenant Governor - Democrat,,,,,6
,Leslie Acosta,Ben Ramos,Danilo R Burgos,Jose P Miranda,Mike Stack,Mark Critz,Brandon P Neuman,Brad Koplinski,Mark Smith,6
Leslie Acosta,24,0,0,0,9,2,1,0,0,6
