col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 172nd District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,All
,Kevin J Boyle,Jeffrey Voice,Kathy Enggasser,Louis Farinella,Barbara A Deeley,Mary Ann Quartullo,Patrick Parkinson,Jacqulyne Scott,Larry King,All
Kevin J Boyle,72,0,119,82,60,62,61,2,1,All
Jeffrey Voice,,3,15,12,10,10,7,1,0,All
Kathy Enggasser,,,2,62,57,62,53,2,1,All
Louis Farinella,,,,1,49,50,53,2,1,All
Barbara A Deeley,,,,,3,53,48,2,1,All
Mary Ann Quartullo,,,,,,0,50,2,1,All
Patrick Parkinson,,,,,,,4,2,1,All
Jacqulyne Scott,,,,,,,,0,0,All
Larry King,,,,,,,,,0,All
Total,246,29,138,96,74,74,73,3,1,All
,Representative In The General Assembly 172nd District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,10
,Kevin J Boyle,Jeffrey Voice,Kathy Enggasser,Louis Farinella,Barbara A Deeley,Patrick Parkinson,Mary Ann Quartullo,Jacqulyne Scott,Larry King,10
Kevin J Boyle,11,0,17,12,10,8,7,1,0,10
Jeffrey Voice,,1,2,1,2,1,0,0,0,10
Kathy Enggasser,,,0,7,6,6,6,1,0,10
Louis Farinella,,,,0,4,5,4,1,0,10
Barbara A Deeley,,,,,0,5,5,1,0,10
Patrick Parkinson,,,,,,0,5,1,0,10
Mary Ann Quartullo,,,,,,,0,1,0,10
Jacqulyne Scott,,,,,,,,0,0,10
Larry King,,,,,,,,,0,10
Total,41,5,19,13,12,9,7,1,0,10
,Representative In The General Assembly 172nd District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,14
,Kevin J Boyle,Jeffrey Voice,Kathy Enggasser,Louis Farinella,Mary Ann Quartullo,Patrick Parkinson,Barbara A Deeley,Jacqulyne Scott,Larry King,14
Kevin J Boyle,5,0,16,16,12,12,11,0,0,14
Jeffrey Voice,,0,2,1,1,1,1,0,0,14
Kathy Enggasser,,,0,14,11,10,12,0,0,14
Louis Farinella,,,,0,11,11,11,0,0,14
Mary Ann Quartullo,,,,,0,11,11,0,0,14
Patrick Parkinson,,,,,,0,10,0,0,14
Barbara A Deeley,,,,,,,0,0,0,14
Jacqulyne Scott,,,,,,,,0,0,14
Larry King,,,,,,,,,0,14
Total,27,2,18,17,13,13,12,0,0,14
,Representative In The General Assembly 172nd District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,15
,Kevin J Boyle,Jeffrey Voice,Kathy Enggasser,Louis Farinella,Barbara A Deeley,Mary Ann Quartullo,Patrick Parkinson,Jacqulyne Scott,Larry King,15
Kevin J Boyle,8,0,12,12,9,8,9,1,1,15
Jeffrey Voice,,1,4,3,3,4,3,0,0,15
Kathy Enggasser,,,0,11,11,11,11,1,1,15
Louis Farinella,,,,0,11,10,11,1,1,15
Barbara A Deeley,,,,,1,11,11,1,1,15
Mary Ann Quartullo,,,,,,0,10,1,1,15
Patrick Parkinson,,,,,,,0,1,1,15
Jacqulyne Scott,,,,,,,,0,0,15
Larry King,,,,,,,,,0,15
Total,26,5,16,15,13,12,12,1,1,15
,Representative In The General Assembly 172nd District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,19
,Kevin J Boyle,Jeffrey Voice,Kathy Enggasser,Louis Farinella,Patrick Parkinson,Mary Ann Quartullo,Barbara A Deeley,Jacqulyne Scott,Larry King,19
Kevin J Boyle,17,0,13,7,8,7,5,0,0,19
Jeffrey Voice,,0,1,2,0,0,0,0,0,19
Kathy Enggasser,,,1,7,6,7,6,0,0,19
Louis Farinella,,,,1,5,5,5,0,0,19
Patrick Parkinson,,,,,1,6,5,0,0,19
Mary Ann Quartullo,,,,,,0,6,0,0,19
Barbara A Deeley,,,,,,,1,0,0,19
Jacqulyne Scott,,,,,,,,0,0,19
Larry King,,,,,,,,,0,19
Total,34,3,17,11,9,8,7,0,0,19
,Representative In The General Assembly 172nd District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,20
,Kevin J Boyle,Jeffrey Voice,Kathy Enggasser,Louis Farinella,Mary Ann Quartullo,Barbara A Deeley,Patrick Parkinson,Jacqulyne Scott,Larry King,20
Kevin J Boyle,9,0,13,7,7,5,3,0,0,20
Jeffrey Voice,,0,2,1,1,1,1,0,0,20
Kathy Enggasser,,,0,5,6,4,3,0,0,20
Louis Farinella,,,,0,4,4,3,0,0,20
Mary Ann Quartullo,,,,,0,4,3,0,0,20
Barbara A Deeley,,,,,,1,3,0,0,20
Patrick Parkinson,,,,,,,2,0,0,20
Jacqulyne Scott,,,,,,,,0,0,20
Larry King,,,,,,,,,0,20
Total,30,2,15,8,8,7,6,0,0,20
,Representative In The General Assembly 172nd District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,21
,Kevin J Boyle,Jeffrey Voice,Kathy Enggasser,Louis Farinella,Mary Ann Quartullo,Patrick Parkinson,Barbara A Deeley,Jacqulyne Scott,Larry King,21
Kevin J Boyle,12,0,27,15,13,11,9,0,0,21
Jeffrey Voice,,1,3,3,1,0,1,1,0,21
Kathy Enggasser,,,0,9,13,7,9,0,0,21
Louis Farinella,,,,0,8,8,5,0,0,21
Mary Ann Quartullo,,,,,0,7,8,0,0,21
Patrick Parkinson,,,,,,1,4,0,0,21
Barbara A Deeley,,,,,,,0,0,0,21
Jacqulyne Scott,,,,,,,,0,0,21
Larry King,,,,,,,,,0,21
Total,49,8,30,18,15,13,10,1,0,21
,Representative In The General Assembly 172nd District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,22
,Kevin J Boyle,Jeffrey Voice,Kathy Enggasser,Louis Farinella,Barbara A Deeley,Mary Ann Quartullo,Patrick Parkinson,Jacqulyne Scott,Larry King,22
Kevin J Boyle,10,0,21,13,11,8,10,0,0,22
Jeffrey Voice,,0,1,1,2,3,1,0,0,22
Kathy Enggasser,,,1,9,9,8,10,0,0,22
Louis Farinella,,,,0,9,8,10,0,0,22
Barbara A Deeley,,,,,0,8,10,0,0,22
Mary Ann Quartullo,,,,,,0,8,0,0,22
Patrick Parkinson,,,,,,,0,0,0,22
Jacqulyne Scott,,,,,,,,0,0,22
Larry King,,,,,,,,,0,22
Total,39,4,23,14,13,11,11,0,0,22
