col_1,col_2,col_3,division
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,All
,Brian Sims,Chaka Fattah,All
Brian Sims,500,"3,067",All
Chaka Fattah,,281,All
Total,"3,567","3,348",All
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,1
,Brian Sims,Chaka Fattah,1
Brian Sims,15,100,1
Chaka Fattah,,8,1
Total,115,108,1
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,2
,Brian Sims,Chaka Fattah,2
Brian Sims,19,108,2
Chaka Fattah,,9,2
Total,127,117,2
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,3
,Brian Sims,Chaka Fattah,3
Brian Sims,22,110,3
Chaka Fattah,,3,3
Total,132,113,3
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,4
,Brian Sims,Chaka Fattah,4
Brian Sims,17,91,4
Chaka Fattah,,12,4
Total,108,103,4
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,5
,Brian Sims,Chaka Fattah,5
Brian Sims,11,57,5
Chaka Fattah,,3,5
Total,68,60,5
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,6
,Brian Sims,Chaka Fattah,6
Brian Sims,4,36,6
Chaka Fattah,,2,6
Total,40,38,6
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,7
,Brian Sims,Chaka Fattah,7
Brian Sims,18,132,7
Chaka Fattah,,17,7
Total,150,149,7
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,8
,Brian Sims,Chaka Fattah,8
Brian Sims,15,102,8
Chaka Fattah,,6,8
Total,117,108,8
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,9
,Brian Sims,Chaka Fattah,9
Brian Sims,18,98,9
Chaka Fattah,,4,9
Total,116,102,9
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,10
,Brian Sims,Chaka Fattah,10
Brian Sims,24,141,10
Chaka Fattah,,14,10
Total,165,155,10
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 182nd District - Democrat,11
,Chaka Fattah,Brian Sims,11
Chaka Fattah,4,70,11
Brian Sims,,3,11
Total,74,73,11
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,12
,Brian Sims,Chaka Fattah,12
Brian Sims,10,87,12
Chaka Fattah,,7,12
Total,97,94,12
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,13
,Brian Sims,Chaka Fattah,13
Brian Sims,8,90,13
Chaka Fattah,,4,13
Total,98,94,13
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,14
,Brian Sims,Chaka Fattah,14
Brian Sims,16,104,14
Chaka Fattah,,12,14
Total,120,116,14
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,15
,Brian Sims,Chaka Fattah,15
Brian Sims,13,68,15
Chaka Fattah,,8,15
Total,81,76,15
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,16
,Brian Sims,Chaka Fattah,16
Brian Sims,33,146,16
Chaka Fattah,,18,16
Total,179,164,16
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,17
,Brian Sims,Chaka Fattah,17
Brian Sims,11,73,17
Chaka Fattah,,4,17
Total,84,77,17
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,18
,Brian Sims,Chaka Fattah,18
Brian Sims,22,161,18
Chaka Fattah,,14,18
Total,183,175,18
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,19
,Brian Sims,Chaka Fattah,19
Brian Sims,27,117,19
Chaka Fattah,,9,19
Total,144,126,19
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 182nd District - Democrat,20
,Chaka Fattah,Brian Sims,20
Chaka Fattah,1,40,20
Brian Sims,,0,20
Total,41,40,20
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,21
,Brian Sims,Chaka Fattah,21
Brian Sims,25,135,21
Chaka Fattah,,18,21
Total,160,153,21
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 182nd District - Democrat,22
,Chaka Fattah,Brian Sims,22
Chaka Fattah,6,42,22
Brian Sims,,3,22
Total,48,45,22
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,23
,Brian Sims,Chaka Fattah,23
Brian Sims,20,130,23
Chaka Fattah,,11,23
Total,150,141,23
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,24
,Brian Sims,Chaka Fattah,24
Brian Sims,27,134,24
Chaka Fattah,,10,24
Total,161,144,24
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 182nd District - Democrat,25
,Chaka Fattah,Brian Sims,25
Chaka Fattah,19,109,25
Brian Sims,,16,25
Total,128,125,25
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,26
,Brian Sims,Chaka Fattah,26
Brian Sims,8,118,26
Chaka Fattah,,7,26
Total,126,125,26
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 182nd District - Democrat,27
,Chaka Fattah,Brian Sims,27
Chaka Fattah,5,47,27
Brian Sims,,2,27
Total,52,49,27
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,28
,Brian Sims,Chaka Fattah,28
Brian Sims,27,153,28
Chaka Fattah,,11,28
Total,180,164,28
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,29
,Brian Sims,Chaka Fattah,29
Brian Sims,53,192,29
Chaka Fattah,,23,29
Total,245,215,29
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 2nd District - Democrat,30
,Brian Sims,Chaka Fattah,30
Brian Sims,13,76,30
Chaka Fattah,,12,30
Total,89,88,30
