col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 173rd District - Democrat,,,All
,Mike Stack,Brad Koplinski,Mark Smith,Mark Critz,Brandon P Neuman,Dennis Kilderry,Mike Driscoll,Paul Definis,All
Mike Stack,10,0,0,0,0,215,143,17,All
Brad Koplinski,,3,0,0,0,16,8,3,All
Mark Smith,,,1,0,0,14,7,2,All
Mark Critz,,,,1,0,11,3,1,All
Brandon P Neuman,,,,,2,5,0,2,All
Dennis Kilderry,,,,,,63,0,0,All
Mike Driscoll,,,,,,,15,0,All
Paul Definis,,,,,,,,4,All
Total,385,30,24,16,9,324,176,29,All
,Representative In The General Assembly 173rd District - Democrat,,,Lieutenant Governor - Democrat,,,,,4
,Dennis Kilderry,Mike Driscoll,Paul Definis,Mike Stack,Brad Koplinski,Mark Smith,Mark Critz,Brandon P Neuman,4
Dennis Kilderry,21,0,0,65,6,4,3,0,4
Mike Driscoll,,5,0,13,0,1,0,0,4
Paul Definis,,,0,2,0,0,0,0,4
Mike Stack,,,,3,0,0,0,0,4
Brad Koplinski,,,,,0,0,0,0,4
Mark Smith,,,,,,1,0,0,4
Mark Critz,,,,,,,0,0,4
Brandon P Neuman,,,,,,,,0,4
Total,99,19,2,83,6,6,3,0,4
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 173rd District - Democrat,,,5
,Mike Stack,Mark Critz,Brad Koplinski,Mark Smith,Brandon P Neuman,Dennis Kilderry,Mike Driscoll,Paul Definis,5
Mike Stack,2,0,0,0,0,33,21,3,5
Mark Critz,,1,0,0,0,4,0,1,5
Brad Koplinski,,,0,0,0,2,2,1,5
Mark Smith,,,,0,0,3,1,0,5
Brandon P Neuman,,,,,0,2,0,1,5
Dennis Kilderry,,,,,,5,0,0,5
Mike Driscoll,,,,,,,2,0,5
Paul Definis,,,,,,,,0,5
Total,59,6,5,4,3,49,26,6,5
,Representative In The General Assembly 173rd District - Democrat,,,Lieutenant Governor - Democrat,,,,,7
,Dennis Kilderry,Mike Driscoll,Paul Definis,Mike Stack,Brad Koplinski,Mark Smith,Mark Critz,Brandon P Neuman,7
Dennis Kilderry,30,0,0,72,5,5,4,2,7
Mike Driscoll,,2,0,37,1,1,1,0,7
Paul Definis,,,2,2,0,0,0,0,7
Mike Stack,,,,2,0,0,0,0,7
Brad Koplinski,,,,,2,0,0,0,7
Mark Smith,,,,,,0,0,0,7
Mark Critz,,,,,,,0,0,7
Brandon P Neuman,,,,,,,,1,7
Total,118,42,4,113,8,6,5,3,7
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 173rd District - Democrat,,,26
,Mike Stack,Brad Koplinski,Mark Smith,Brandon P Neuman,Mark Critz,Mike Driscoll,Dennis Kilderry,Paul Definis,26
Mike Stack,1,0,0,0,0,36,29,5,26
Brad Koplinski,,0,0,0,0,3,2,1,26
Mark Smith,,,0,0,0,3,1,0,26
Brandon P Neuman,,,,1,0,0,1,1,26
Mark Critz,,,,,0,2,0,0,26
Mike Driscoll,,,,,,3,0,0,26
Dennis Kilderry,,,,,,,6,0,26
Paul Definis,,,,,,,,1,26
Total,71,6,4,3,2,47,39,8,26
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 173rd District - Democrat,,,28
,Mike Stack,Brad Koplinski,Mark Smith,Brandon P Neuman,Mark Critz,Mike Driscoll,Dennis Kilderry,Paul Definis,28
Mike Stack,2,0,0,0,0,36,16,5,28
Brad Koplinski,,1,0,0,0,2,1,1,28
Mark Smith,,,0,0,0,1,1,2,28
Brandon P Neuman,,,,0,0,0,0,0,28
Mark Critz,,,,,0,0,0,0,28
Mike Driscoll,,,,,,3,0,0,28
Dennis Kilderry,,,,,,,1,0,28
Paul Definis,,,,,,,,1,28
Total,59,5,4,0,0,42,19,9,28
