col_1,col_2,division
,Representative In Congress 1st District - Democrat,1
,Robert A Brady,1
Robert A Brady,80,1
Total,80,1
,Representative In Congress 1st District - Democrat,2
,Robert A Brady,2
Robert A Brady,92,2
Total,92,2
,Representative In Congress 1st District - Democrat,3
,Robert A Brady,3
Robert A Brady,43,3
Total,43,3
,Representative In Congress 1st District - Democrat,4
,Robert A Brady,4
Robert A Brady,81,4
Total,81,4
,Representative In Congress 1st District - Democrat,5
,Robert A Brady,5
Robert A Brady,55,5
Total,55,5
,Representative In Congress 1st District - Democrat,6
,Robert A Brady,6
Robert A Brady,58,6
Total,58,6
,Representative In Congress 1st District - Democrat,7
,Robert A Brady,7
Robert A Brady,80,7
Total,80,7
,Representative In Congress 1st District - Democrat,8
,Robert A Brady,8
Robert A Brady,24,8
Total,24,8
,Representative In Congress 1st District - Democrat,9
,Robert A Brady,9
Robert A Brady,83,9
Total,83,9
,Representative In Congress 1st District - Democrat,10
,Robert A Brady,10
Robert A Brady,93,10
Total,93,10
,Representative In Congress 1st District - Democrat,11
,Robert A Brady,11
Robert A Brady,74,11
Total,74,11
,Representative In Congress 1st District - Democrat,12
,Robert A Brady,12
Robert A Brady,76,12
Total,76,12
,Representative In Congress 1st District - Democrat,13
,Robert A Brady,13
Robert A Brady,48,13
Total,48,13
,Representative In Congress 1st District - Democrat,14
,Robert A Brady,14
Robert A Brady,61,14
Total,61,14
,Representative In Congress 1st District - Democrat,15
,Robert A Brady,15
Robert A Brady,50,15
Total,50,15
,Representative In Congress 1st District - Democrat,16
,Robert A Brady,16
Robert A Brady,40,16
Total,40,16
,Representative In Congress 1st District - Democrat,17
,Robert A Brady,17
Robert A Brady,70,17
Total,70,17
,Representative In Congress 1st District - Democrat,All
,Robert A Brady,All
Robert A Brady,"1,108",All
Total,"1,108",All
