col_1,col_2,col_3,division
,Representative In Congress 1st District - Republican,Senator In The General Assembly 2nd District - Republican,All
,Megan Rath,John Jenkins,All
Megan Rath,10,124,All
John Jenkins,,8,All
Total,134,132,All
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,1
,John Jenkins,Megan Rath,1
John Jenkins,0,4,1
Megan Rath,,0,1
Total,4,4,1
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,2
,John Jenkins,Megan Rath,2
John Jenkins,0,2,2
Megan Rath,,0,2
Total,2,2,2
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,3
,John Jenkins,Megan Rath,3
John Jenkins,1,6,3
Megan Rath,,0,3
Total,7,6,3
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,4
,John Jenkins,Megan Rath,4
John Jenkins,0,2,4
Megan Rath,,0,4
Total,2,2,4
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,5
,John Jenkins,Megan Rath,5
John Jenkins,0,4,5
Megan Rath,,0,5
Total,4,4,5
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,6
,John Jenkins,Megan Rath,6
John Jenkins,3,11,6
Megan Rath,,1,6
Total,14,12,6
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,7
,John Jenkins,Megan Rath,7
John Jenkins,0,2,7
Megan Rath,,0,7
Total,2,2,7
,Representative In Congress 1st District - Republican,Senator In The General Assembly 2nd District - Republican,8
,Megan Rath,John Jenkins,8
Megan Rath,1,1,8
John Jenkins,,0,8
Total,2,1,8
,Representative In Congress 1st District - Republican,Senator In The General Assembly 2nd District - Republican,9
,Megan Rath,John Jenkins,9
Megan Rath,1,3,9
John Jenkins,,0,9
Total,4,3,9
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,11
,John Jenkins,Megan Rath,11
John Jenkins,0,1,11
Megan Rath,,0,11
Total,1,1,11
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,12
,John Jenkins,Megan Rath,12
John Jenkins,1,2,12
Megan Rath,,0,12
Total,3,2,12
,Representative In Congress 1st District - Republican,Senator In The General Assembly 2nd District - Republican,13
,Megan Rath,John Jenkins,13
Megan Rath,1,8,13
John Jenkins,,0,13
Total,9,8,13
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,14
,John Jenkins,Megan Rath,14
John Jenkins,0,2,14
Megan Rath,,0,14
Total,2,2,14
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,15
,John Jenkins,Megan Rath,15
John Jenkins,1,9,15
Megan Rath,,1,15
Total,10,10,15
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,16
,John Jenkins,Megan Rath,16
John Jenkins,0,4,16
Megan Rath,,0,16
Total,4,4,16
,Representative In Congress 1st District - Republican,Senator In The General Assembly 2nd District - Republican,17
,Megan Rath,John Jenkins,17
Megan Rath,1,9,17
John Jenkins,,0,17
Total,10,9,17
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,18
,John Jenkins,Megan Rath,18
John Jenkins,0,8,18
Megan Rath,,0,18
Total,8,8,18
,Representative In Congress 1st District - Republican,Senator In The General Assembly 2nd District - Republican,19
,Megan Rath,John Jenkins,19
Megan Rath,1,7,19
John Jenkins,,0,19
Total,8,7,19
,Representative In Congress 1st District - Republican,Senator In The General Assembly 2nd District - Republican,21
,Megan Rath,John Jenkins,21
Megan Rath,1,4,21
John Jenkins,,0,21
Total,5,4,21
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,22
,John Jenkins,Megan Rath,22
John Jenkins,0,10,22
Megan Rath,,0,22
Total,10,10,22
,Representative In Congress 1st District - Republican,Senator In The General Assembly 2nd District - Republican,23
,Megan Rath,John Jenkins,23
Megan Rath,2,9,23
John Jenkins,,0,23
Total,11,9,23
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,24
,John Jenkins,Megan Rath,24
John Jenkins,0,1,24
Megan Rath,,0,24
Total,1,1,24
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,25
,John Jenkins,Megan Rath,25
John Jenkins,1,9,25
Megan Rath,,0,25
Total,10,9,25
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,26
,John Jenkins,Megan Rath,26
John Jenkins,1,6,26
Megan Rath,,0,26
Total,7,6,26
