col_1,col_2,col_3,division
,Representative In The General Assembly 185th District - Democrat,Representative In Congress 1st District - Democrat,All
,Maria P Donatucci,Robert A Brady,All
Maria P Donatucci,169,"1,836",All
Robert A Brady,,155,All
Total,"2,005","1,991",All
,Representative In The General Assembly 185th District - Democrat,Representative In Congress 1st District - Democrat,1
,Maria P Donatucci,Robert A Brady,1
Maria P Donatucci,4,34,1
Robert A Brady,,3,1
Total,38,37,1
,Representative In The General Assembly 185th District - Democrat,Representative In Congress 1st District - Democrat,15
,Maria P Donatucci,Robert A Brady,15
Maria P Donatucci,2,42,15
Robert A Brady,,2,15
Total,44,44,15
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 185th District - Democrat,16
,Robert A Brady,Maria P Donatucci,16
Robert A Brady,4,31,16
Maria P Donatucci,,1,16
Total,35,32,16
,Representative In The General Assembly 185th District - Democrat,Representative In Congress 1st District - Democrat,17
,Maria P Donatucci,Robert A Brady,17
Maria P Donatucci,5,42,17
Robert A Brady,,4,17
Total,47,46,17
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 185th District - Democrat,18
,Robert A Brady,Maria P Donatucci,18
Robert A Brady,4,24,18
Maria P Donatucci,,2,18
Total,28,26,18
,Representative In The General Assembly 185th District - Democrat,Representative In Congress 1st District - Democrat,22
,Maria P Donatucci,Robert A Brady,22
Maria P Donatucci,4,30,22
Robert A Brady,,0,22
Total,34,30,22
,Representative In The General Assembly 185th District - Democrat,Representative In Congress 1st District - Democrat,27
,Maria P Donatucci,Robert A Brady,27
Maria P Donatucci,6,40,27
Robert A Brady,,2,27
Total,46,42,27
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 185th District - Democrat,28
,Robert A Brady,Maria P Donatucci,28
Robert A Brady,5,75,28
Maria P Donatucci,,2,28
Total,80,77,28
,Representative In The General Assembly 185th District - Democrat,Representative In Congress 1st District - Democrat,29
,Maria P Donatucci,Robert A Brady,29
Maria P Donatucci,4,43,29
Robert A Brady,,1,29
Total,47,44,29
,Representative In The General Assembly 185th District - Democrat,Representative In Congress 1st District - Democrat,30
,Maria P Donatucci,Robert A Brady,30
Maria P Donatucci,12,55,30
Robert A Brady,,4,30
Total,67,59,30
,Representative In The General Assembly 185th District - Democrat,Representative In Congress 1st District - Democrat,31
,Maria P Donatucci,Robert A Brady,31
Maria P Donatucci,8,56,31
Robert A Brady,,8,31
Total,64,64,31
,Representative In The General Assembly 185th District - Democrat,Representative In Congress 1st District - Democrat,32
,Maria P Donatucci,Robert A Brady,32
Maria P Donatucci,8,59,32
Robert A Brady,,6,32
Total,67,65,32
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 185th District - Democrat,35
,Robert A Brady,Maria P Donatucci,35
Robert A Brady,5,33,35
Maria P Donatucci,,2,35
Total,38,35,35
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 185th District - Democrat,36
,Robert A Brady,Maria P Donatucci,36
Robert A Brady,3,37,36
Maria P Donatucci,,1,36
Total,40,38,36
,Representative In The General Assembly 185th District - Democrat,Representative In Congress 1st District - Democrat,37
,Maria P Donatucci,Robert A Brady,37
Maria P Donatucci,7,97,37
Robert A Brady,,5,37
Total,104,102,37
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 185th District - Democrat,38
,Robert A Brady,Maria P Donatucci,38
Robert A Brady,20,125,38
Maria P Donatucci,,16,38
Total,145,141,38
,Representative In The General Assembly 185th District - Democrat,Representative In Congress 1st District - Democrat,39
,Maria P Donatucci,Robert A Brady,39
Maria P Donatucci,3,30,39
Robert A Brady,,1,39
Total,33,31,39
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 185th District - Democrat,40
,Robert A Brady,Maria P Donatucci,40
Robert A Brady,16,144,40
Maria P Donatucci,,10,40
Total,160,154,40
,Representative In The General Assembly 185th District - Democrat,Representative In Congress 1st District - Democrat,41
,Maria P Donatucci,Robert A Brady,41
Maria P Donatucci,2,66,41
Robert A Brady,,1,41
Total,68,67,41
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 185th District - Democrat,42
