col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,All
,Mike Stack,Mark Smith,Brad Koplinski,Mark Critz,Brandon P Neuman,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Marylouise Isaacson,Domenick demuro,Michelle L Rumbaugh,Nekisha Fulton,Albert C Littlepage,Thomas J Rumbaugh,All
Mike Stack,122,0,0,0,0,614,442,429,349,335,278,287,258,225,All
Mark Smith,,17,0,0,0,51,39,26,29,25,29,24,25,23,All
Brad Koplinski,,,15,0,0,28,21,28,30,20,25,15,15,9,All
Mark Critz,,,,9,0,23,18,22,11,12,6,11,12,7,All
Brandon P Neuman,,,,,6,21,12,18,17,14,9,11,16,11,All
Darrell L Clarke,,,,,,53,413,404,340,326,265,283,267,227,All
Matthew D Myers,,,,,,,4,397,304,325,242,263,258,227,All
Micah Mahjoubian,,,,,,,,4,326,323,248,283,265,229,All
Marylouise Isaacson,,,,,,,,,4,296,295,317,286,243,All
Domenick demuro,,,,,,,,,,2,226,252,257,216,All
Michelle L Rumbaugh,,,,,,,,,,,2,253,217,183,All
Nekisha Fulton,,,,,,,,,,,,1,244,208,All
Albert C Littlepage,,,,,,,,,,,,,1,216,All
Thomas J Rumbaugh,,,,,,,,,,,,,,1,All
Total,965,89,67,50,42,803,541,532,451,412,359,358,332,278,All
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,1
,Mike Stack,Brad Koplinski,Mark Smith,Mark Critz,Brandon P Neuman,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Marylouise Isaacson,Michelle L Rumbaugh,Nekisha Fulton,Domenick demuro,Thomas J Rumbaugh,Albert C Littlepage,1
Mike Stack,2,0,0,0,0,49,33,30,26,26,24,24,18,14,1
Brad Koplinski,,4,0,0,0,2,1,2,2,2,0,1,0,0,1
Mark Smith,,,1,0,0,2,1,0,1,0,0,0,0,0,1
Mark Critz,,,,0,0,1,1,2,1,1,1,0,1,1,1
Brandon P Neuman,,,,,0,1,1,1,1,1,1,1,0,1,1
Darrell L Clarke,,,,,,10,29,22,21,21,19,19,14,13,1
Matthew D Myers,,,,,,,0,25,20,21,19,16,12,13,1
Micah Mahjoubian,,,,,,,,0,20,21,19,18,12,12,1
Marylouise Isaacson,,,,,,,,,0,26,22,18,16,16,1
Michelle L Rumbaugh,,,,,,,,,,0,24,17,17,15,1
Nekisha Fulton,,,,,,,,,,,0,15,15,14,1
Domenick demuro,,,,,,,,,,,,0,13,13,1
Thomas J Rumbaugh,,,,,,,,,,,,,0,11,1
Albert C Littlepage,,,,,,,,,,,,,,0,1
Total,72,9,4,2,1,66,37,36,31,31,28,26,20,16,1
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,2
,Mike Stack,Brad Koplinski,Mark Smith,Brandon P Neuman,Mark Critz,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Marylouise Isaacson,Michelle L Rumbaugh,Domenick demuro,Nekisha Fulton,Albert C Littlepage,Thomas J Rumbaugh,2
Mike Stack,19,0,0,0,0,45,32,29,25,20,21,22,17,15,2
Brad Koplinski,,3,0,0,0,2,1,3,3,2,1,0,1,1,2
Mark Smith,,,2,0,0,3,3,1,1,1,1,1,2,1,2
Brandon P Neuman,,,,1,0,1,0,0,0,0,1,0,1,1,2
Mark Critz,,,,,0,0,1,0,0,0,0,0,0,0,2
Darrell L Clarke,,,,,,4,23,22,22,18,16,14,15,14,2
Matthew D Myers,,,,,,,0,23,20,18,18,16,17,15,2
Micah Mahjoubian,,,,,,,,0,21,16,19,18,15,12,2
Marylouise Isaacson,,,,,,,,,1,22,17,20,18,15,2
Michelle L Rumbaugh,,,,,,,,,,0,15,16,17,13,2
Domenick demuro,,,,,,,,,,,0,15,15,12,2
Nekisha Fulton,,,,,,,,,,,,0,15,10,2
Albert C Littlepage,,,,,,,,,,,,,0,15,2
Thomas J Rumbaugh,,,,,,,,,,,,,,0,2
Total,85,8,7,3,1,57,37,34,31,25,24,24,23,19,2
,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,Lieutenant Governor - Democrat,,,,,3
,Darrell L Clarke,Marylouise Isaacson,Matthew D Myers,Micah Mahjoubian,Domenick demuro,Albert C Littlepage,Nekisha Fulton,Thomas J Rumbaugh,Michelle L Rumbaugh,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,3
Darrell L Clarke,1,34,32,32,32,30,30,29,7,32,4,1,1,0,3
Marylouise Isaacson,,0,32,32,32,30,30,29,7,31,2,0,1,0,3
Matthew D Myers,,,0,32,32,30,29,29,6,31,1,0,1,0,3
Micah Mahjoubian,,,,0,32,30,29,29,6,30,1,1,1,0,3
Domenick demuro,,,,,0,30,29,29,6,30,1,0,1,0,3
Albert C Littlepage,,,,,,0,27,27,4,29,1,0,1,0,3
Nekisha Fulton,,,,,,,0,27,5,28,2,0,0,0,3
Thomas J Rumbaugh,,,,,,,,0,4,28,1,0,0,0,3
Michelle L Rumbaugh,,,,,,,,,0,6,1,0,0,0,3
Mike Stack,,,,,,,,,,4,0,0,0,0,3
Mark Smith,,,,,,,,,,,0,0,0,0,3
Mark Critz,,,,,,,,,,,,0,0,0,3
Brandon P Neuman,,,,,,,,,,,,,0,0,3
Brad Koplinski,,,,,,,,,,,,,,0,3
Total,39,34,33,33,32,31,30,29,7,38,4,2,1,0,3
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,4
,Mike Stack,Mark Smith,Brad Koplinski,Mark Critz,Brandon P Neuman,Darrell L Clarke,Matthew D Myers,Marylouise Isaacson,Micah Mahjoubian,Michelle L Rumbaugh,Domenick demuro,Nekisha Fulton,Albert C Littlepage,Thomas J Rumbaugh,4
Mike Stack,12,0,0,0,0,45,28,27,23,18,20,17,18,12,4
Mark Smith,,1,0,0,0,4,4,4,1,5,3,4,3,3,4
Brad Koplinski,,,0,0,0,2,1,2,1,2,1,2,1,0,4
Mark Critz,,,,0,0,1,1,1,2,0,1,0,0,0,4
Brandon P Neuman,,,,,0,1,0,0,0,0,0,0,0,0,4
Darrell L Clarke,,,,,,2,25,26,20,18,20,17,18,12,4
Matthew D Myers,,,,,,,1,19,21,17,21,16,18,13,4
Marylouise Isaacson,,,,,,,,0,19,22,20,22,20,14,4
