col_1,col_2,col_3,col_4,division
,Representative In The General Assembly 173rd District - Democrat,,,All
,Mike Driscoll,Paul Definis,Dennis Kilderry,All
Mike Driscoll,"1,524",0,0,All
Paul Definis,,472,0,All
Dennis Kilderry,,,283,All
Total,"1,524",472,283,All
,Representative In The General Assembly 173rd District - Democrat,,,1
,Mike Driscoll,Paul Definis,Dennis Kilderry,1
Mike Driscoll,123,0,0,1
Paul Definis,,26,0,1
Dennis Kilderry,,,17,1
Total,123,26,17,1
,Representative In The General Assembly 173rd District - Democrat,,,2
,Mike Driscoll,Paul Definis,Dennis Kilderry,2
Mike Driscoll,92,0,0,2
Paul Definis,,30,0,2
Dennis Kilderry,,,11,2
Total,92,30,11,2
,Representative In The General Assembly 173rd District - Democrat,,,3
,Mike Driscoll,Paul Definis,Dennis Kilderry,3
Mike Driscoll,29,0,0,3
Paul Definis,,11,0,3
Dennis Kilderry,,,6,3
Total,29,11,6,3
,Representative In The General Assembly 173rd District - Democrat,,,4
,Mike Driscoll,Paul Definis,Dennis Kilderry,4
Mike Driscoll,198,0,0,4
Paul Definis,,22,0,4
Dennis Kilderry,,,15,4
Total,198,22,15,4
,Representative In The General Assembly 173rd District - Democrat,,,5
,Mike Driscoll,Paul Definis,Dennis Kilderry,5
Mike Driscoll,18,0,0,5
Paul Definis,,10,0,5
Dennis Kilderry,,,6,5
Total,18,10,6,5
,Representative In The General Assembly 173rd District - Democrat,,,6
,Paul Definis,Mike Driscoll,Dennis Kilderry,6
Paul Definis,13,0,0,6
Mike Driscoll,,10,0,6
Dennis Kilderry,,,2,6
Total,13,10,2,6
,Representative In The General Assembly 173rd District - Democrat,,,7
,Mike Driscoll,Paul Definis,Dennis Kilderry,7
Mike Driscoll,160,0,0,7
Paul Definis,,25,0,7
Dennis Kilderry,,,22,7
Total,160,25,22,7
,Representative In The General Assembly 173rd District - Democrat,,,8
,Mike Driscoll,Paul Definis,Dennis Kilderry,8
Mike Driscoll,32,0,0,8
Paul Definis,,31,0,8
Dennis Kilderry,,,2,8
Total,32,31,2,8
,Representative In The General Assembly 173rd District - Democrat,,,9
,Mike Driscoll,Paul Definis,Dennis Kilderry,9
Mike Driscoll,59,0,0,9
Paul Definis,,34,0,9
Dennis Kilderry,,,16,9
Total,59,34,16,9
,Representative In The General Assembly 173rd District - Democrat,,,10
,Mike Driscoll,Dennis Kilderry,Paul Definis,10
Mike Driscoll,80,0,0,10
Dennis Kilderry,,10,0,10
Paul Definis,,,10,10
Total,80,10,10,10
,Representative In The General Assembly 173rd District - Democrat,,,11
,Paul Definis,Mike Driscoll,Dennis Kilderry,11
Paul Definis,83,0,0,11
Mike Driscoll,,29,0,11
Dennis Kilderry,,,12,11
Total,83,29,12,11
,Representative In The General Assembly 173rd District - Democrat,,,12
,Mike Driscoll,Paul Definis,Dennis Kilderry,12
Mike Driscoll,24,0,0,12
Paul Definis,,7,0,12
Dennis Kilderry,,,6,12
Total,24,7,6,12
,Representative In The General Assembly 173rd District - Democrat,,,13
,Mike Driscoll,Dennis Kilderry,Paul Definis,13
Mike Driscoll,31,0,0,13
Dennis Kilderry,,13,0,13
Paul Definis,,,11,13
Total,31,13,11,13
,Representative In The General Assembly 173rd District - Democrat,,,14
,Mike Driscoll,Dennis Kilderry,Paul Definis,14
Mike Driscoll,29,0,0,14
Dennis Kilderry,,9,0,14
Paul Definis,,,7,14
Total,29,9,7,14
,Representative In The General Assembly 173rd District - Democrat,,,15
,Mike Driscoll,Paul Definis,Dennis Kilderry,15
Mike Driscoll,42,0,0,15
Paul Definis,,8,0,15
Dennis Kilderry,,,4,15
Total,42,8,4,15
,Representative In The General Assembly 173rd District - Democrat,,,16
,Mike Driscoll,Paul Definis,Dennis Kilderry,16
Mike Driscoll,38,0,0,16
Paul Definis,,18,0,16
Dennis Kilderry,,,12,16
Total,38,18,12,16
,Representative In The General Assembly 173rd District - Democrat,,,17
,Mike Driscoll,Paul Definis,Dennis Kilderry,17
Mike Driscoll,54,0,0,17
Paul Definis,,23,0,17
Dennis Kilderry,,,12,17
Total,54,23,12,17
,Representative In The General Assembly 173rd District - Democrat,,,18
,Mike Driscoll,Paul Definis,Dennis Kilderry,18
Mike Driscoll,49,0,0,18
Paul Definis,,20,0,18
Dennis Kilderry,,,17,18
Total,49,20,17,18
,Representative In The General Assembly 173rd District - Democrat,,,19
,Mike Driscoll,Paul Definis,Dennis Kilderry,19
Mike Driscoll,41,0,0,19
Paul Definis,,20,0,19
Dennis Kilderry,,,12,19
Total,41,20,12,19
,Representative In The General Assembly 173rd District - Democrat,,,20
,Mike Driscoll,Paul Definis,Dennis Kilderry,20
Mike Driscoll,263,0,0,20
Paul Definis,,31,0,20
Dennis Kilderry,,,26,20
Total,263,31,26,20
,Representative In The General Assembly 173rd District - Democrat,,,21
,Mike Driscoll,Dennis Kilderry,Paul Definis,21
Mike Driscoll,28,0,0,21
Dennis Kilderry,,21,0,21
Paul Definis,,,8,21
Total,28,21,8,21
,Representative In The General Assembly 173rd District - Democrat,,,22
,Mike Driscoll,Paul Definis,Dennis Kilderry,22
Mike Driscoll,36,0,0,22
Paul Definis,,12,0,22
Dennis Kilderry,,,10,22
Total,36,12,10,22
,Representative In The General Assembly 173rd District - Democrat,,,23
,Mike Driscoll,Dennis Kilderry,Paul Definis,23
Mike Driscoll,59,0,0,23
Dennis Kilderry,,22,0,23
Paul Definis,,,12,23
Total,59,22,12,23
