col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 1st District - Democrat,Governor - Democrat,,,,1
,Robert A Brady,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,1
Robert A Brady,3,12,4,3,0,1
Tom Wolf,,9,0,0,0,1
Allyson Y Schwartz,,,0,0,0,1
Robert M Mccord,,,,1,0,1
Katie Mcginty,,,,,0,1
Total,22,21,4,4,0,1
,Governor - Democrat,,,,Representative In Congress 1st District - Democrat,2
,Tom Wolf,Robert M Mccord,Katie Mcginty,Allyson Y Schwartz,Robert A Brady,2
Tom Wolf,25,0,0,0,19,2
Robert M Mccord,,4,0,0,7,2
Katie Mcginty,,,4,0,3,2
Allyson Y Schwartz,,,,2,3,2
Robert A Brady,,,,,4,2
Total,44,11,7,5,36,2
,Governor - Democrat,,,,Representative In Congress 1st District - Democrat,3
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Robert A Brady,3
Tom Wolf,13,0,0,0,5,3
Allyson Y Schwartz,,1,0,0,3,3
Robert M Mccord,,,1,0,2,3
Katie Mcginty,,,,0,0,3
Robert A Brady,,,,,3,3
Total,18,4,3,0,13,3
,Governor - Democrat,,,,Representative In Congress 1st District - Democrat,4
,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,Robert A Brady,4
Tom Wolf,12,0,0,0,8,4
Robert M Mccord,,6,0,0,4,4
Allyson Y Schwartz,,,3,0,2,4
Katie Mcginty,,,,1,0,4
Robert A Brady,,,,,1,4
Total,20,10,5,1,15,4
,Governor - Democrat,,,,Representative In Congress 1st District - Democrat,5
,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,Robert A Brady,5
Tom Wolf,9,0,0,0,16,5
Robert M Mccord,,2,0,0,5,5
Allyson Y Schwartz,,,1,0,2,5
Katie Mcginty,,,,1,1,5
Robert A Brady,,,,,0,5
Total,25,7,3,2,24,5
,Governor - Democrat,,,,Representative In Congress 1st District - Democrat,6
,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,Robert A Brady,6
Tom Wolf,13,0,0,0,10,6
Robert M Mccord,,2,0,0,3,6
Allyson Y Schwartz,,,0,0,2,6
Katie Mcginty,,,,1,0,6
Robert A Brady,,,,,1,6
Total,23,5,2,1,16,6
,Governor - Democrat,,,,Representative In Congress 1st District - Democrat,7
,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,Robert A Brady,7
Tom Wolf,18,0,0,0,16,7
Robert M Mccord,,4,0,0,5,7
Allyson Y Schwartz,,,5,0,3,7
Katie Mcginty,,,,3,2,7
Robert A Brady,,,,,0,7
