col_1,col_2,col_3,division
,Representative In The General Assembly 173rd District - Republican,Representative In Congress 1st District - Republican,All
,Mike Tomlinson,Megan Rath,All
Mike Tomlinson,17,151,All
Megan Rath,,11,All
Total,168,162,All
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,4
,Megan Rath,Mike Tomlinson,4
Megan Rath,1,17,4
Mike Tomlinson,,1,4
Total,18,18,4
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,6
,Megan Rath,Mike Tomlinson,6
Megan Rath,2,7,6
Mike Tomlinson,,1,6
Total,9,8,6
,Representative In The General Assembly 173rd District - Republican,Representative In Congress 1st District - Republican,8
,Mike Tomlinson,Megan Rath,8
Mike Tomlinson,4,7,8
Megan Rath,,0,8
Total,11,7,8
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,9
,Megan Rath,Mike Tomlinson,9
Megan Rath,0,6,9
Mike Tomlinson,,0,9
Total,6,6,9
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,10
,Megan Rath,Mike Tomlinson,10
Megan Rath,0,4,10
Mike Tomlinson,,0,10
Total,4,4,10
,Representative In The General Assembly 173rd District - Republican,Representative In Congress 1st District - Republican,11
,Mike Tomlinson,Megan Rath,11
Mike Tomlinson,2,4,11
Megan Rath,,0,11
Total,6,4,11
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,12
,Megan Rath,Mike Tomlinson,12
Megan Rath,0,9,12
Mike Tomlinson,,0,12
Total,9,9,12
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,13
,Megan Rath,Mike Tomlinson,13
Megan Rath,1,13,13
Mike Tomlinson,,1,13
Total,14,14,13
,Representative In The General Assembly 173rd District - Republican,Representative In Congress 1st District - Republican,14
,Mike Tomlinson,Megan Rath,14
Mike Tomlinson,1,3,14
Megan Rath,,0,14
Total,4,3,14
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,15
,Megan Rath,Mike Tomlinson,15
Megan Rath,2,8,15
Mike Tomlinson,,0,15
Total,10,8,15
,Representative In The General Assembly 173rd District - Republican,Representative In Congress 1st District - Republican,16
,Mike Tomlinson,Megan Rath,16
Mike Tomlinson,1,7,16
Megan Rath,,0,16
Total,8,7,16
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,17
,Megan Rath,Mike Tomlinson,17
Megan Rath,1,12,17
Mike Tomlinson,,0,17
Total,13,12,17
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,18
,Megan Rath,Mike Tomlinson,18
Megan Rath,1,12,18
Mike Tomlinson,,0,18
Total,13,12,18
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,20
,Megan Rath,Mike Tomlinson,20
Megan Rath,0,6,20
Mike Tomlinson,,0,20
Total,6,6,20
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,21
,Megan Rath,Mike Tomlinson,21
Megan Rath,0,7,21
Mike Tomlinson,,0,21
Total,7,7,21
,Representative In Congress 1st District - Republican,Representative In The General Assembly 173rd District - Republican,22
,Megan Rath,Mike Tomlinson,22
Megan Rath,2,7,22
Mike Tomlinson,,0,22
Total,9,7,22
,Representative In The General Assembly 173rd District - Republican,Representative In Congress 1st District - Republican,25
,Mike Tomlinson,Megan Rath,25
Mike Tomlinson,3,14,25
Megan Rath,,0,25
Total,17,14,25
,Representative In The General Assembly 173rd District - Republican,Representative In Congress 1st District - Republican,26
,Mike Tomlinson,Megan Rath,26
Mike Tomlinson,3,8,26
Megan Rath,,1,26
Total,11,9,26
