col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 202nd District - Democrat,,Member Of - Democratic State Committee 2nd Senatorial District,,,,All
,Mark B Cohen,Jared Solomon,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,All
Mark B Cohen,120,0,214,194,164,117,All
Jared Solomon,,118,170,176,166,120,All
Marnie Aument Loughrey,,,5,205,208,174,All
James Harrity,,,,3,199,184,All
Donna J Derose,,,,,6,182,All
Frank T Brzozowski,,,,,,3,All
Total,482,445,391,375,338,242,All
,Representative In The General Assembly 202nd District - Democrat,,Member Of - Democratic State Committee 2nd Senatorial District,,,,1
,Mark B Cohen,Jared Solomon,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,1
Mark B Cohen,16,0,28,30,16,18,1
Jared Solomon,,3,19,16,14,10,1
James Harrity,,,0,28,23,23,1
Marnie Aument Loughrey,,,,1,23,20,1
Donna J Derose,,,,,0,21,1
Frank T Brzozowski,,,,,,0,1
Total,65,32,48,48,31,29,1
,Representative In The General Assembly 202nd District - Democrat,,Member Of - Democratic State Committee 2nd Senatorial District,,,,2
,Mark B Cohen,Jared Solomon,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,2
Mark B Cohen,8,0,28,22,19,13,2
Jared Solomon,,8,12,16,13,9,2
Marnie Aument Loughrey,,,1,22,19,17,2
James Harrity,,,,0,21,16,2
Donna J Derose,,,,,1,17,2
Frank T Brzozowski,,,,,,0,2
Total,46,39,41,38,33,22,2
,Representative In The General Assembly 202nd District - Democrat,,Member Of - Democratic State Committee 2nd Senatorial District,,,,3
,Mark B Cohen,Jared Solomon,James Harrity,Donna J Derose,Marnie Aument Loughrey,Frank T Brzozowski,3
Mark B Cohen,13,0,13,11,11,8,3
Jared Solomon,,8,10,10,10,9,3
James Harrity,,,0,13,11,12,3
Donna J Derose,,,,1,12,10,3
Marnie Aument Loughrey,,,,,1,10,3
Frank T Brzozowski,,,,,,0,3
Total,38,31,24,23,23,18,3
,Representative In The General Assembly 202nd District - Democrat,,Member Of - Democratic State Committee 2nd Senatorial District,,,,4
,Jared Solomon,Mark B Cohen,Donna J Derose,James Harrity,Marnie Aument Loughrey,Frank T Brzozowski,4
Jared Solomon,5,0,15,17,14,7,4
Mark B Cohen,,2,13,10,11,3,4
Donna J Derose,,,0,12,11,9,4
James Harrity,,,,0,11,8,4
Marnie Aument Loughrey,,,,,0,8,4
Frank T Brzozowski,,,,,,0,4
Total,33,29,28,27,25,10,4
,Representative In The General Assembly 202nd District - Democrat,,Member Of - Democratic State Committee 2nd Senatorial District,,,,5
,Jared Solomon,Mark B Cohen,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,5
Jared Solomon,40,0,32,35,30,25,5
Mark B Cohen,,15,19,14,8,9,5
Marnie Aument Loughrey,,,0,28,26,25,5
James Harrity,,,,1,27,25,5
Donna J Derose,,,,,1,23,5
Frank T Brzozowski,,,,,,0,5
Total,97,43,51,50,39,34,5
,Representative In The General Assembly 202nd District - Democrat,,Member Of - Democratic State Committee 2nd Senatorial District,,,,6
,Mark B Cohen,Jared Solomon,James Harrity,Donna J Derose,Marnie Aument Loughrey,Frank T Brzozowski,6
Mark B Cohen,15,0,26,19,21,7,6
Jared Solomon,,6,14,14,12,9,6
James Harrity,,,2,16,14,12,6
Donna J Derose,,,,0,14,13,6
Marnie Aument Loughrey,,,,,0,10,6
Frank T Brzozowski,,,,,,1,6
Total,60,37,42,33,33,17,6
,Representative In The General Assembly 202nd District - Democrat,,Member Of - Democratic State Committee 2nd Senatorial District,,,,7
,Mark B Cohen,Jared Solomon,Donna J Derose,James Harrity,Marnie Aument Loughrey,Frank T Brzozowski,7
Mark B Cohen,19,0,29,24,25,21,7
Jared Solomon,,17,24,26,22,15,7
Donna J Derose,,,2,31,35,31,7
James Harrity,,,,0,30,31,7
Marnie Aument Loughrey,,,,,0,29,7
Frank T Brzozowski,,,,,,1,7
Total,61,60,55,50,47,37,7
,Representative In The General Assembly 202nd District - Democrat,,Member Of - Democratic State Committee 2nd Senatorial District,,,,8
,Mark B Cohen,Jared Solomon,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,8
Mark B Cohen,11,0,30,27,23,20,8
Jared Solomon,,13,23,20,23,17,8
Marnie Aument Loughrey,,,0,33,36,30,8
James Harrity,,,,0,32,33,8
Donna J Derose,,,,,0,30,8
Frank T Brzozowski,,,,,,0,8
Total,54,50,53,47,46,37,8
,Representative In The General Assembly 202nd District - Democrat,,Member Of - Democratic State Committee 2nd Senatorial District,,,,12
,Mark B Cohen,Jared Solomon,Marnie Aument Loughrey,Donna J Derose,James Harrity,Frank T Brzozowski,12
Mark B Cohen,13,0,22,17,17,9,12
Jared Solomon,,4,13,11,9,7,12
Marnie Aument Loughrey,,,2,14,15,11,12
Donna J Derose,,,,0,11,14,12
James Harrity,,,,,0,11,12
Frank T Brzozowski,,,,,,1,12
Total,53,24,37,28,26,17,12
,Representative In The General Assembly 202nd District - Democrat,,Member Of - Democratic State Committee 2nd Senatorial District,,,,32
,Jared Solomon,Mark B Cohen,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,32
Jared Solomon,14,0,16,10,12,12,32
Mark B Cohen,,8,17,13,9,9,32
Marnie Aument Loughrey,,,0,13,18,14,32
James Harrity,,,,0,13,13,32
Donna J Derose,,,,,1,14,32
Frank T Brzozowski,,,,,,0,32
Total,42,33,33,23,22,21,32
