col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Representative In The General Assembly 185th District - Democrat,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,All
,Maria P Donatucci,Matthew D Myers,Darrell L Clarke,Domenick demuro,Thomas J Rumbaugh,Michelle L Rumbaugh,Micah Mahjoubian,Marylouise Isaacson,Nekisha Fulton,Albert C Littlepage,All
Maria P Donatucci,237,643,558,467,371,333,317,283,196,193,All
Matthew D Myers,,7,439,368,317,258,245,225,166,171,All
Darrell L Clarke,,,7,307,278,220,234,208,150,152,All
Domenick demuro,,,,11,252,226,180,212,153,165,All
Thomas J Rumbaugh,,,,,2,218,139,171,121,125,All
Michelle L Rumbaugh,,,,,,1,172,234,167,156,All
Micah Mahjoubian,,,,,,,3,187,147,142,All
Marylouise Isaacson,,,,,,,,6,186,180,All
Nekisha Fulton,,,,,,,,,1,137,All
Albert C Littlepage,,,,,,,,,,0,All
Total,"1,187",670,580,496,382,339,329,301,203,199,All
,Representative In The General Assembly 185th District - Democrat,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,1
,Maria P Donatucci,Matthew D Myers,Domenick demuro,Darrell L Clarke,Thomas J Rumbaugh,Michelle L Rumbaugh,Marylouise Isaacson,Micah Mahjoubian,Nekisha Fulton,Albert C Littlepage,1
Maria P Donatucci,8,38,28,28,22,9,5,5,5,2,1
Matthew D Myers,,0,22,27,22,9,6,6,6,3,1
Domenick demuro,,,0,18,16,7,7,5,6,4,1
Darrell L Clarke,,,,0,18,6,5,6,5,3,1
Thomas J Rumbaugh,,,,,0,6,4,3,4,1,1
Michelle L Rumbaugh,,,,,,0,4,3,4,1,1
Marylouise Isaacson,,,,,,,0,5,6,4,1
Micah Mahjoubian,,,,,,,,0,5,3,1
Nekisha Fulton,,,,,,,,,0,3,1
Albert C Littlepage,,,,,,,,,,0,1
Total,56,40,30,29,24,10,7,6,6,4,1
,Representative In The General Assembly 185th District - Democrat,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,2
,Maria P Donatucci,Matthew D Myers,Darrell L Clarke,Domenick demuro,Thomas J Rumbaugh,Marylouise Isaacson,Michelle L Rumbaugh,Micah Mahjoubian,Albert C Littlepage,Nekisha Fulton,2
Maria P Donatucci,24,26,22,17,8,7,8,7,6,5,2
Matthew D Myers,,0,13,13,7,6,6,7,6,5,2
Darrell L Clarke,,,1,9,6,6,6,6,5,5,2
Domenick demuro,,,,0,6,6,6,4,6,5,2
Thomas J Rumbaugh,,,,,0,5,7,2,4,4,2
Marylouise Isaacson,,,,,,1,6,3,5,5,2
Michelle L Rumbaugh,,,,,,,0,3,5,5,2
Micah Mahjoubian,,,,,,,,0,3,2,2
Albert C Littlepage,,,,,,,,,0,4,2
Nekisha Fulton,,,,,,,,,,0,2
Total,67,28,23,19,9,8,8,7,6,5,2
,Representative In The General Assembly 185th District - Democrat,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,3
,Maria P Donatucci,Domenick demuro,Matthew D Myers,Darrell L Clarke,Marylouise Isaacson,Michelle L Rumbaugh,Micah Mahjoubian,Thomas J Rumbaugh,Albert C Littlepage,Nekisha Fulton,3
Maria P Donatucci,10,25,23,21,14,13,12,12,10,10,3
Domenick demuro,,1,16,15,14,13,9,12,10,10,3
Matthew D Myers,,,1,15,14,12,11,11,10,9,3
Darrell L Clarke,,,,1,12,10,11,10,8,8,3
Marylouise Isaacson,,,,,0,11,9,11,10,9,3
Michelle L Rumbaugh,,,,,,0,6,10,8,8,3
Micah Mahjoubian,,,,,,,0,6,5,6,3
Thomas J Rumbaugh,,,,,,,,0,8,7,3
Albert C Littlepage,,,,,,,,,0,6,3
Nekisha Fulton,,,,,,,,,,0,3
Total,46,26,25,23,14,13,12,12,10,10,3
,Representative In The General Assembly 185th District - Democrat,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,4
,Maria P Donatucci,Matthew D Myers,Darrell L Clarke,Domenick demuro,Micah Mahjoubian,Michelle L Rumbaugh,Thomas J Rumbaugh,Albert C Littlepage,Marylouise Isaacson,Nekisha Fulton,4
Maria P Donatucci,12,22,20,18,14,12,8,6,7,5,4
Matthew D Myers,,1,17,15,10,10,9,7,7,5,4
Darrell L Clarke,,,0,10,9,9,8,6,7,5,4
Domenick demuro,,,,1,6,10,8,6,6,4,4
Micah Mahjoubian,,,,,0,5,3,4,5,3,4
Michelle L Rumbaugh,,,,,,0,6,6,7,5,4
Thomas J Rumbaugh,,,,,,,0,4,4,2,4
Albert C Littlepage,,,,,,,,0,6,4,4
Marylouise Isaacson,,,,,,,,,0,5,4
Nekisha Fulton,,,,,,,,,,0,4
Total,46,24,20,20,14,12,9,7,7,5,4
,Representative In The General Assembly 185th District - Democrat,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,5
,Maria P Donatucci,Matthew D Myers,Darrell L Clarke,Domenick demuro,Michelle L Rumbaugh,Micah Mahjoubian,Marylouise Isaacson,Thomas J Rumbaugh,Nekisha Fulton,Albert C Littlepage,5
Maria P Donatucci,14,21,18,13,13,10,9,9,3,2,5
Matthew D Myers,,0,10,7,5,5,5,5,2,1,5
Darrell L Clarke,,,0,5,7,5,5,5,2,2,5
Domenick demuro,,,,0,5,3,6,4,3,1,5
Michelle L Rumbaugh,,,,,0,4,7,8,2,2,5
Micah Mahjoubian,,,,,,1,4,4,2,1,5
Marylouise Isaacson,,,,,,,1,4,3,2,5
Thomas J Rumbaugh,,,,,,,,0,2,1,5
Nekisha Fulton,,,,,,,,,0,1,5
Albert C Littlepage,,,,,,,,,,0,5
Total,54,21,18,13,13,11,10,9,3,2,5
