col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Lieutenant Governor - Democrat,,,,,Representative In Congress 13th District - Democrat,,,,1
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,1
Mike Stack,5,0,0,0,0,19,8,5,2,1
Mark Smith,,0,0,0,0,5,0,1,1,1
Brandon P Neuman,,,0,0,0,2,1,0,0,1
Mark Critz,,,,0,0,1,1,0,0,1
Brad Koplinski,,,,,0,0,0,1,0,1
Brendan F Boyle,,,,,,8,0,0,0,1
Marjorie Margolies,,,,,,,4,0,0,1
Val Arkoosh,,,,,,,,0,0,1
Daylin Leach,,,,,,,,,0,1
Total,39,7,3,2,1,35,14,7,3,1
,Lieutenant Governor - Democrat,,,,,Representative In Congress 13th District - Democrat,,,,2
,Mike Stack,Brad Koplinski,Mark Critz,Mark Smith,Brandon P Neuman,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,2
Mike Stack,1,0,0,0,0,36,16,8,1,2
Brad Koplinski,,2,0,0,0,1,0,1,0,2
Mark Critz,,,1,0,0,3,0,0,0,2
Mark Smith,,,,0,0,1,2,0,0,2
Brandon P Neuman,,,,,0,0,2,0,0,2
Brendan F Boyle,,,,,,5,0,0,0,2
Marjorie Margolies,,,,,,,5,0,0,2
Val Arkoosh,,,,,,,,2,0,2
Daylin Leach,,,,,,,,,1,2
Total,62,4,4,3,2,46,25,11,2,2
,Lieutenant Governor - Democrat,,,,,Representative In Congress 13th District - Democrat,,,,3
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,3
Mike Stack,2,0,0,0,0,29,10,8,2,3
Mark Smith,,0,0,0,0,2,0,2,2,3
Brandon P Neuman,,,0,0,0,3,0,0,1,3
Mark Critz,,,,0,0,2,1,1,0,3
Brad Koplinski,,,,,1,0,0,0,0,3
Brendan F Boyle,,,,,,2,0,0,0,3
Marjorie Margolies,,,,,,,5,0,0,3
Val Arkoosh,,,,,,,,1,0,3
Daylin Leach,,,,,,,,,2,3
Total,51,6,4,4,1,38,16,12,7,3
,Lieutenant Governor - Democrat,,,,,Representative In Congress 13th District - Democrat,,,,4
,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,4
Mike Stack,2,0,0,0,0,36,11,8,8,4
Mark Smith,,2,0,0,0,7,3,0,3,4
Mark Critz,,,1,0,0,1,2,0,1,4
Brandon P Neuman,,,,0,0,0,3,1,0,4
Brad Koplinski,,,,,0,0,1,1,0,4
Brendan F Boyle,,,,,,5,0,0,0,4
Marjorie Margolies,,,,,,,6,0,0,4
Daylin Leach,,,,,,,,2,0,4
Val Arkoosh,,,,,,,,,0,4
Total,65,15,5,4,2,49,26,12,12,4
,Lieutenant Governor - Democrat,,,,,Representative In Congress 13th District - Democrat,,,,5
,Mike Stack,Mark Critz,Mark Smith,Brandon P Neuman,Brad Koplinski,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,5
Mike Stack,2,0,0,0,0,29,13,8,6,5
Mark Critz,,0,0,0,0,2,1,2,0,5
Mark Smith,,,0,0,0,3,2,0,0,5
Brandon P Neuman,,,,0,0,1,3,0,0,5
Brad Koplinski,,,,,0,0,0,0,1,5
Brendan F Boyle,,,,,,4,0,0,0,5
Marjorie Margolies,,,,,,,1,0,0,5
Val Arkoosh,,,,,,,,2,0,5
Daylin Leach,,,,,,,,,0,5
Total,58,5,5,4,1,39,20,12,7,5
,Lieutenant Governor - Democrat,,,,,Representative In Congress 13th District - Democrat,,,,6
,Mike Stack,Mark Critz,Mark Smith,Brandon P Neuman,Brad Koplinski,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,6
Mike Stack,1,0,0,0,0,26,16,4,2,6
Mark Critz,,0,0,0,0,1,0,2,0,6
Mark Smith,,,0,0,0,2,1,0,0,6
Brandon P Neuman,,,,0,0,1,1,0,0,6
Brad Koplinski,,,,,0,1,0,0,0,6
Brendan F Boyle,,,,,,1,0,0,0,6
Marjorie Margolies,,,,,,,5,0,0,6
Val Arkoosh,,,,,,,,1,0,6
Daylin Leach,,,,,,,,,1,6
Total,49,3,3,2,1,32,23,7,3,6
,Lieutenant Governor - Democrat,,,,,Representative In Congress 13th District - Democrat,,,,7
,Mike Stack,Brandon P Neuman,Mark Critz,Mark Smith,Brad Koplinski,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,7
Mike Stack,1,0,0,0,0,36,9,6,2,7
Brandon P Neuman,,0,0,0,0,0,4,1,1,7
Mark Critz,,,0,0,0,2,1,0,0,7
Mark Smith,,,,0,0,1,1,1,0,7
Brad Koplinski,,,,,0,1,1,0,0,7
Brendan F Boyle,,,,,,5,0,0,0,7
Marjorie Margolies,,,,,,,4,0,0,7
Val Arkoosh,,,,,,,,1,0,7
Daylin Leach,,,,,,,,,1,7
Total,54,6,3,3,2,45,20,9,4,7
,Lieutenant Governor - Democrat,,,,,Representative In Congress 13th District - Democrat,,,,8
,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,8
Mike Stack,0,0,0,0,0,22,8,2,1,8
Mark Smith,,1,0,0,0,1,0,0,0,8
Brad Koplinski,,,0,0,0,0,0,1,0,8
Brandon P Neuman,,,,0,0,0,1,0,0,8
Mark Critz,,,,,0,0,0,0,0,8
Brendan F Boyle,,,,,,2,0,0,0,8
Marjorie Margolies,,,,,,,3,0,0,8
Daylin Leach,,,,,,,,1,0,8
Val Arkoosh,,,,,,,,,0,8
Total,33,2,1,1,0,25,12,4,1,8
,Lieutenant Governor - Democrat,,,,,Representative In Congress 13th District - Democrat,,,,9
,Mike Stack,Brandon P Neuman,Mark Critz,Mark Smith,Brad Koplinski,Marjorie Margolies,Brendan F Boyle,Daylin Leach,Val Arkoosh,9
Mike Stack,0,0,0,0,0,19,17,1,0,9
Brandon P Neuman,,0,0,0,0,0,1,0,1,9
Mark Critz,,,0,0,0,1,1,0,0,9
Mark Smith,,,,1,0,0,0,0,0,9
Brad Koplinski,,,,,0,0,0,0,0,9
Marjorie Margolies,,,,,,3,0,0,0,9
Brendan F Boyle,,,,,,,2,0,0,9
Daylin Leach,,,,,,,,1,0,9
Val Arkoosh,,,,,,,,,1,9
Total,37,2,2,1,0,23,21,2,2,9
,Lieutenant Governor - Democrat,,,,,Representative In Congress 13th District - Democrat,,,,10
,Mike Stack,Mark Smith,Brad Koplinski,Mark Critz,Brandon P Neuman,Brendan F Boyle,Val Arkoosh,Marjorie Margolies,Daylin Leach,10
Mike Stack,2,0,0,0,0,28,3,4,2,10
Mark Smith,,0,0,0,0,2,1,0,0,10
Brad Koplinski,,,0,0,0,0,2,0,0,10
Mark Critz,,,,0,0,1,1,0,0,10
Brandon P Neuman,,,,,0,0,0,0,0,10
Brendan F Boyle,,,,,,6,0,0,0,10
Val Arkoosh,,,,,,,1,0,0,10
Marjorie Margolies,,,,,,,,1,0,10
Daylin Leach,,,,,,,,,0,10
Total,39,3,2,2,0,37,8,5,2,10
,Lieutenant Governor - Democrat,,,,,Representative In Congress 13th District - Democrat,,,,11
,Mike Stack,Brandon P Neuman,Mark Critz,Brad Koplinski,Mark Smith,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,11
Mike Stack,1,0,0,0,0,28,22,7,3,11
Brandon P Neuman,,0,0,0,0,1,3,0,1,11
Mark Critz,,,1,0,0,2,0,1,0,11
Brad Koplinski,,,,1,0,0,1,0,0,11
Mark Smith,,,,,0,0,0,0,0,11
Brendan F Boyle,,,,,,2,0,0,0,11
Marjorie Margolies,,,,,,,2,0,0,11
Val Arkoosh,,,,,,,,0,0,11
Daylin Leach,,,,,,,,,0,11
Total,61,5,4,2,0,33,28,8,4,11
,Lieutenant Governor - Democrat,,,,,Representative In Congress 13th District - Democrat,,,,12
,Mike Stack,Mark Smith,Brad Koplinski,Mark Critz,Brandon P Neuman,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,12
Mike Stack,1,0,0,0,0,36,15,10,3,12
Mark Smith,,0,0,0,0,7,2,1,0,12
Brad Koplinski,,,1,0,0,3,2,0,2,12
Mark Critz,,,,0,0,0,0,3,0,12
Brandon P Neuman,,,,,0,0,1,0,0,12
Brendan F Boyle,,,,,,4,0,0,0,12
Marjorie Margolies,,,,,,,9,0,0,12
Val Arkoosh,,,,,,,,1,0,12
Daylin Leach,,,,,,,,,0,12
Total,65,10,8,3,1,50,29,15,5,12
,Lieutenant Governor - Democrat,,,,,Representative In Congress 13th District - Democrat,,,,13
,Mike Stack,Mark Critz,Brandon P Neuman,Brad Koplinski,Mark Smith,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,13
Mike Stack,1,0,0,0,0,44,23,5,5,13
Mark Critz,,0,0,0,0,3,0,1,0,13
Brandon P Neuman,,,0,0,0,2,0,0,1,13
Brad Koplinski,,,,0,0,1,0,0,1,13
Mark Smith,,,,,0,0,0,1,0,13
Brendan F Boyle,,,,,,7,0,0,0,13
Marjorie Margolies,,,,,,,3,0,0,13
Daylin Leach,,,,,,,,0,0,13
Val Arkoosh,,,,,,,,,0,13
Total,78,4,3,2,1,57,26,7,7,13
,Lieutenant Governor - Democrat,,,,,Representative In Congress 13th District - Democrat,,,,14
,Mike Stack,Mark Smith,Mark Critz,Brad Koplinski,Brandon P Neuman,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,14
Mike Stack,1,0,0,0,0,46,12,8,5,14
Mark Smith,,1,0,0,0,5,0,0,0,14
Mark Critz,,,0,0,0,2,1,0,1,14
Brad Koplinski,,,,1,0,1,0,0,0,14
Brandon P Neuman,,,,,0,1,1,0,0,14
Brendan F Boyle,,,,,,2,0,0,0,14
Marjorie Margolies,,,,,,,0,0,0,14
Daylin Leach,,,,,,,,2,0,14
Val Arkoosh,,,,,,,,,2,14
Total,72,6,4,2,2,57,14,10,8,14
,Lieutenant Governor - Democrat,,,,,Representative In Congress 13th District - Democrat,,,,15
,Mike Stack,Mark Smith,Brandon P Neuman,Brad Koplinski,Mark Critz,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,15
Mike Stack,3,0,0,0,0,37,31,7,7,15
Mark Smith,,0,0,0,0,4,1,1,0,15
Brandon P Neuman,,,1,0,0,1,2,0,0,15
Brad Koplinski,,,,0,0,2,1,0,0,15
Mark Critz,,,,,0,1,0,0,0,15
Brendan F Boyle,,,,,,6,0,0,0,15
Marjorie Margolies,,,,,,,5,0,0,15
Daylin Leach,,,,,,,,0,0,15
Val Arkoosh,,,,,,,,,1,15
Total,85,6,4,3,1,51,40,8,8,15
,Lieutenant Governor - Democrat,,,,,Representative In Congress 13th District - Democrat,,,,16
,Mike Stack,Mark Smith,Brad Koplinski,Mark Critz,Brandon P Neuman,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,16
Mike Stack,3,0,0,0,0,45,23,4,1,16
Mark Smith,,1,0,0,0,5,3,2,1,16
Brad Koplinski,,,0,0,0,3,2,0,1,16
Mark Critz,,,,0,0,5,1,0,0,16
Brandon P Neuman,,,,,0,1,0,1,0,16
Brendan F Boyle,,,,,,10,0,0,0,16
Marjorie Margolies,,,,,,,6,0,0,16
Val Arkoosh,,,,,,,,0,0,16
Daylin Leach,,,,,,,,,0,16
Total,76,12,6,6,2,69,35,7,3,16
,Lieutenant Governor - Democrat,,,,,Representative In Congress 13th District - Democrat,,,,17
,Mike Stack,Brandon P Neuman,Mark Critz,Mark Smith,Brad Koplinski,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,17
Mike Stack,0,0,0,0,0,41,11,2,0,17
Brandon P Neuman,,0,0,0,0,0,1,0,2,17
Mark Critz,,,0,0,0,1,1,1,0,17
Mark Smith,,,,1,0,1,0,1,0,17
Brad Koplinski,,,,,0,0,0,0,0,17
Brendan F Boyle,,,,,,2,0,0,0,17
Marjorie Margolies,,,,,,,2,0,0,17
Daylin Leach,,,,,,,,1,0,17
Val Arkoosh,,,,,,,,,2,17
Total,54,3,3,3,0,45,15,5,4,17
,Lieutenant Governor - Democrat,,,,,Representative In Congress 13th District - Democrat,,,,18
,Mike Stack,Brandon P Neuman,Mark Smith,Mark Critz,Brad Koplinski,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,18
Mike Stack,1,0,0,0,0,31,26,4,1,18
Brandon P Neuman,,0,0,0,0,3,1,0,0,18
Mark Smith,,,0,0,0,0,1,3,0,18
Mark Critz,,,,0,0,1,1,1,0,18
Brad Koplinski,,,,,0,0,0,0,0,18
Brendan F Boyle,,,,,,7,0,0,0,18
Marjorie Margolies,,,,,,,1,0,0,18
Val Arkoosh,,,,,,,,0,0,18
Daylin Leach,,,,,,,,,0,18
Total,63,4,4,3,0,42,30,8,1,18
,Lieutenant Governor - Democrat,,,,,Representative In Congress 13th District - Democrat,,,,19
,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,19
Mike Stack,2,0,0,0,0,39,16,4,1,19
Mark Smith,,0,0,0,0,2,2,0,1,19
Brad Koplinski,,,0,0,0,1,1,0,0,19
Brandon P Neuman,,,,1,0,0,0,1,0,19
Mark Critz,,,,,0,0,0,1,0,19
Brendan F Boyle,,,,,,6,0,0,0,19
Marjorie Margolies,,,,,,,4,0,0,19
Val Arkoosh,,,,,,,,1,0,19
Daylin Leach,,,,,,,,,0,19
Total,62,5,2,2,1,48,23,7,2,19
,Representative In Congress 13th District - Democrat,,,,Lieutenant Governor - Democrat,,,,,20
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,20
Brendan F Boyle,16,0,0,0,60,2,0,0,1,20
Marjorie Margolies,,4,0,0,6,0,2,1,0,20
Val Arkoosh,,,0,0,3,1,0,0,0,20
Daylin Leach,,,,0,0,0,0,1,0,20
Mike Stack,,,,,1,0,0,0,0,20
Mark Smith,,,,,,1,0,0,0,20
Brad Koplinski,,,,,,,0,0,0,20
Brandon P Neuman,,,,,,,,0,0,20
Mark Critz,,,,,,,,,0,20
Total,79,13,4,1,70,4,2,2,1,20
,Representative In Congress 13th District - Democrat,,,,Lieutenant Governor - Democrat,,,,,21
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,21
Brendan F Boyle,8,0,0,0,44,6,2,1,1,21
Marjorie Margolies,,0,0,0,3,1,1,0,0,21
Daylin Leach,,,0,0,4,0,0,0,0,21
Val Arkoosh,,,,0,2,0,0,0,0,21
Mike Stack,,,,,2,0,0,0,0,21
Mark Smith,,,,,,0,0,0,0,21
Brad Koplinski,,,,,,,0,0,0,21
Brandon P Neuman,,,,,,,,0,0,21
Mark Critz,,,,,,,,,0,21
Total,62,5,4,2,55,7,3,1,1,21
,Lieutenant Governor - Democrat,,,,,Representative In Congress 13th District - Democrat,,,,22
,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,22
Mike Stack,0,0,0,0,0,40,22,3,3,22
Mark Smith,,0,0,0,0,5,0,0,1,22
Brad Koplinski,,,0,0,0,1,2,0,1,22
Brandon P Neuman,,,,0,0,1,1,0,0,22
Mark Critz,,,,,0,0,0,0,0,22
Brendan F Boyle,,,,,,10,0,0,0,22
Marjorie Margolies,,,,,,,5,0,0,22
Daylin Leach,,,,,,,,2,0,22
Val Arkoosh,,,,,,,,,0,22
Total,68,6,4,2,0,57,30,5,5,22
,Representative In Congress 13th District - Democrat,,,,Lieutenant Governor - Democrat,,,,,23
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Mike Stack,Mark Critz,Brad Koplinski,Brandon P Neuman,Mark Smith,23
Brendan F Boyle,3,0,0,0,18,1,0,1,0,23
Marjorie Margolies,,3,0,0,3,1,0,0,0,23
Daylin Leach,,,0,0,0,0,1,0,0,23
Val Arkoosh,,,,0,1,0,0,0,0,23
Mike Stack,,,,,1,0,0,0,0,23
Mark Critz,,,,,,1,0,0,0,23
Brad Koplinski,,,,,,,0,0,0,23
Brandon P Neuman,,,,,,,,0,0,23
Mark Smith,,,,,,,,,0,23
Total,23,7,1,1,23,3,1,1,0,23
,Lieutenant Governor - Democrat,,,,,Representative In Congress 13th District - Democrat,,,,All
,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,All
Mike Stack,33,0,0,0,0,787,327,106,66,All
Mark Smith,,8,0,0,0,61,19,16,8,All
Mark Critz,,,4,0,0,32,12,14,2,All
Brandon P Neuman,,,,2,0,20,26,7,5,All
Brad Koplinski,,,,,6,17,14,6,7,All
Brendan F Boyle,,,,,,123,0,0,0,All
Marjorie Margolies,,,,,,,81,0,0,All
Val Arkoosh,,,,,,,,16,0,All
Daylin Leach,,,,,,,,,14,All
Total,"1,319",112,64,60,50,"1,040",479,165,102,All
