col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 13th District - Democrat,,,,Representative In The General Assembly 173rd District - Democrat,,,All
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Mike Driscoll,Paul Definis,Dennis Kilderry,All
Brendan F Boyle,50,0,0,0,624,98,89,All
Marjorie Margolies,,9,0,0,85,14,16,All
Val Arkoosh,,,9,0,44,13,13,All
Daylin Leach,,,,7,26,4,1,All
Mike Driscoll,,,,,23,0,0,All
Paul Definis,,,,,,2,0,All
Dennis Kilderry,,,,,,,3,All
Total,861,124,79,38,802,131,122,All
,Representative In Congress 13th District - Democrat,,,,Representative In The General Assembly 173rd District - Democrat,,,2
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Mike Driscoll,Paul Definis,Dennis Kilderry,2
Brendan F Boyle,4,0,0,0,31,5,2,2
Marjorie Margolies,,0,0,0,2,0,0,2
Daylin Leach,,,0,0,0,0,0,2
Val Arkoosh,,,,0,0,0,0,2
Mike Driscoll,,,,,1,0,0,2
Paul Definis,,,,,,0,0,2
Dennis Kilderry,,,,,,,0,2
Total,42,2,0,0,34,5,2,2
,Representative In The General Assembly 173rd District - Democrat,,,Representative In Congress 13th District - Democrat,,,,7
,Mike Driscoll,Paul Definis,Dennis Kilderry,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,7
Mike Driscoll,0,0,0,29,8,2,0,7
Paul Definis,,0,0,5,1,0,1,7
Dennis Kilderry,,,0,0,0,0,0,7
Brendan F Boyle,,,,0,0,0,0,7
Marjorie Margolies,,,,,0,0,0,7
Val Arkoosh,,,,,,3,0,7
Daylin Leach,,,,,,,0,7
Total,39,7,0,34,9,5,1,7
,Representative In The General Assembly 173rd District - Democrat,,,Representative In Congress 13th District - Democrat,,,,11
,Mike Driscoll,Dennis Kilderry,Paul Definis,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,11
Mike Driscoll,2,0,0,34,11,4,0,11
Dennis Kilderry,,0,0,12,1,0,0,11
Paul Definis,,,1,2,1,0,0,11
Brendan F Boyle,,,,2,0,0,0,11
Marjorie Margolies,,,,,0,0,0,11
Val Arkoosh,,,,,,1,0,11
Daylin Leach,,,,,,,1,11
Total,51,13,4,50,13,5,1,11
,Representative In The General Assembly 173rd District - Democrat,,,Representative In Congress 13th District - Democrat,,,,17
,Mike Driscoll,Paul Definis,Dennis Kilderry,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,17
Mike Driscoll,0,0,0,17,6,3,2,17
Paul Definis,,0,0,3,1,1,0,17
Dennis Kilderry,,,0,2,0,2,0,17
Brendan F Boyle,,,,0,0,0,0,17
Marjorie Margolies,,,,,0,0,0,17
Val Arkoosh,,,,,,0,0,17
Daylin Leach,,,,,,,0,17
Total,28,5,4,22,7,6,2,17
,Representative In Congress 13th District - Democrat,,,,Representative In The General Assembly 173rd District - Democrat,,,24
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Mike Driscoll,Dennis Kilderry,Paul Definis,24
Brendan F Boyle,6,0,0,0,53,11,9,24
Marjorie Margolies,,1,0,0,6,2,0,24
Daylin Leach,,,1,0,6,0,0,24
Val Arkoosh,,,,0,4,1,1,24
Mike Driscoll,,,,,1,0,0,24
Dennis Kilderry,,,,,,0,0,24
Paul Definis,,,,,,,0,24
Total,79,9,7,6,70,14,10,24
,Representative In The General Assembly 173rd District - Democrat,,,Representative In Congress 13th District - Democrat,,,,29
,Mike Driscoll,Dennis Kilderry,Paul Definis,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,29
Mike Driscoll,7,0,0,67,12,9,2,29
Dennis Kilderry,,0,0,5,3,2,1,29
Paul Definis,,,1,1,0,2,1,29
Brendan F Boyle,,,,2,0,0,0,29
Marjorie Margolies,,,,,0,0,0,29
Val Arkoosh,,,,,,2,0,29
Daylin Leach,,,,,,,0,29
Total,97,11,5,75,15,15,4,29
,Representative In Congress 13th District - Democrat,,,,Representative In The General Assembly 173rd District - Democrat,,,30
,Brendan F Boyle,Daylin Leach,Marjorie Margolies,Val Arkoosh,Mike Driscoll,Dennis Kilderry,Paul Definis,30
Brendan F Boyle,3,0,0,0,32,11,7,30
Daylin Leach,,0,0,0,3,0,0,30
Marjorie Margolies,,,0,0,1,1,1,30
Val Arkoosh,,,,0,1,0,0,30
Mike Driscoll,,,,,0,0,0,30
Dennis Kilderry,,,,,,0,0,30
Paul Definis,,,,,,,0,30
Total,53,3,3,1,37,12,8,30
,Representative In Congress 13th District - Democrat,,,,Representative In The General Assembly 173rd District - Democrat,,,32
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Mike Driscoll,Dennis Kilderry,Paul Definis,32
Brendan F Boyle,3,0,0,0,37,3,4,32
Marjorie Margolies,,1,0,0,2,4,0,32
Val Arkoosh,,,1,0,0,1,1,32
Daylin Leach,,,,1,0,0,0,32
Mike Driscoll,,,,,1,0,0,32
Dennis Kilderry,,,,,,0,0,32
Paul Definis,,,,,,,0,32
Total,47,7,3,1,40,8,5,32
,Representative In Congress 13th District - Democrat,,,,Representative In The General Assembly 173rd District - Democrat,,,35
,Brendan F Boyle,Val Arkoosh,Marjorie Margolies,Daylin Leach,Mike Driscoll,Paul Definis,Dennis Kilderry,35
Brendan F Boyle,0,0,0,0,32,14,10,35
Val Arkoosh,,0,0,0,8,1,1,35
Marjorie Margolies,,,0,0,3,1,1,35
Daylin Leach,,,,1,1,0,0,35
Mike Driscoll,,,,,2,0,0,35
Paul Definis,,,,,,0,0,35
Dennis Kilderry,,,,,,,1,35
Total,56,10,5,2,46,16,13,35
,Representative In Congress 13th District - Democrat,,,,Representative In The General Assembly 173rd District - Democrat,,,36
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Mike Driscoll,Paul Definis,Dennis Kilderry,36
Brendan F Boyle,10,0,0,0,55,17,7,36
Marjorie Margolies,,1,0,0,6,3,2,36
Val Arkoosh,,,0,0,2,2,3,36
Daylin Leach,,,,0,4,0,0,36
Mike Driscoll,,,,,1,0,0,36
Paul Definis,,,,,,0,0,36
Dennis Kilderry,,,,,,,0,36
Total,89,12,7,4,68,22,12,36
,Representative In The General Assembly 173rd District - Democrat,,,Representative In Congress 13th District - Democrat,,,,37
,Mike Driscoll,Paul Definis,Dennis Kilderry,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,37
Mike Driscoll,2,0,0,20,4,2,1,37
Paul Definis,,0,0,3,2,0,0,37
Dennis Kilderry,,,0,3,0,0,0,37
Brendan F Boyle,,,,2,0,0,0,37
Marjorie Margolies,,,,,2,0,0,37
Val Arkoosh,,,,,,1,0,37
