col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,1
,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,Ken Washington,Willie Jordan,1
Mike Stack,15,0,0,0,0,28,25,24,24,24,24,1
Mark Smith,,0,0,0,0,4,3,3,3,4,2,1
Brad Koplinski,,,1,0,0,1,0,1,0,0,1,1
Brandon P Neuman,,,,0,0,0,1,1,1,0,0,1
Mark Critz,,,,,0,0,0,0,0,0,0,1
Jacque Whaumbush,,,,,,1,26,27,27,26,25,1
Kathryn S Huggins,,,,,,,0,28,28,23,24,1
Monica Maria Djerassi,,,,,,,,0,28,24,27,1
Lisa Rhodes,,,,,,,,,0,23,24,1
Ken Washington,,,,,,,,,,0,24,1
Willie Jordan,,,,,,,,,,,0,1
Total,49,6,2,1,0,36,31,31,30,29,28,1
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,2
,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,Jacque Whaumbush,Ken Washington,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,2
Mike Stack,19,0,0,0,0,25,18,17,16,16,13,2
Mark Smith,,1,0,0,0,1,2,2,1,1,1,2
Brad Koplinski,,,1,0,0,1,1,1,1,2,1,2
Brandon P Neuman,,,,0,0,1,1,2,1,1,1,2
Mark Critz,,,,,0,1,1,1,1,0,0,2
Jacque Whaumbush,,,,,,0,18,20,21,17,16,2
Ken Washington,,,,,,,0,17,16,16,16,2
Kathryn S Huggins,,,,,,,,0,20,17,16,2
Lisa Rhodes,,,,,,,,,0,17,15,2
Monica Maria Djerassi,,,,,,,,,,0,17,2
Willie Jordan,,,,,,,,,,,1,2
Total,53,4,3,2,1,32,25,24,22,21,18,2
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,3
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,Jacque Whaumbush,Kathryn S Huggins,Ken Washington,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,3
Mike Stack,49,0,0,0,0,0,0,0,0,0,0,3
Mark Smith,,7,0,0,0,0,0,0,0,0,0,3
Brandon P Neuman,,,6,0,0,0,0,0,0,0,0,3
Mark Critz,,,,3,0,0,0,0,0,0,0,3
Brad Koplinski,,,,,1,0,0,0,0,0,0,3
Jacque Whaumbush,,,,,,0,0,0,0,0,0,3
Kathryn S Huggins,,,,,,,0,0,0,0,0,3
Ken Washington,,,,,,,,0,0,0,0,3
Lisa Rhodes,,,,,,,,,0,0,0,3
Monica Maria Djerassi,,,,,,,,,,0,0,3
Willie Jordan,,,,,,,,,,,0,3
Total,49,7,6,3,1,0,0,0,0,0,0,3
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,4
,Mike Stack,Mark Smith,Brad Koplinski,Mark Critz,Brandon P Neuman,Jacque Whaumbush,Ken Washington,Monica Maria Djerassi,Kathryn S Huggins,Lisa Rhodes,Willie Jordan,4
Mike Stack,6,0,0,0,0,10,8,9,9,9,7,4
Mark Smith,,1,0,0,0,2,4,2,2,2,2,4
Brad Koplinski,,,1,0,0,2,1,2,1,1,1,4
Mark Critz,,,,1,0,0,0,0,0,0,0,4
Brandon P Neuman,,,,,0,0,0,0,0,0,0,4
Jacque Whaumbush,,,,,,1,9,11,11,11,10,4
Ken Washington,,,,,,,0,9,9,9,9,4
Monica Maria Djerassi,,,,,,,,0,11,11,10,4
Kathryn S Huggins,,,,,,,,,0,11,10,4
Lisa Rhodes,,,,,,,,,,0,10,4
Willie Jordan,,,,,,,,,,,0,4
Total,21,5,4,1,0,15,13,13,12,12,10,4
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,5
,Mike Stack,Mark Smith,Brad Koplinski,Mark Critz,Brandon P Neuman,Jacque Whaumbush,Ken Washington,Monica Maria Djerassi,Kathryn S Huggins,Lisa Rhodes,Willie Jordan,5
Mike Stack,16,0,0,0,0,64,52,47,50,47,37,5
Mark Smith,,3,0,0,0,3,3,4,3,3,2,5
Brad Koplinski,,,0,0,0,1,1,5,1,2,1,5
Mark Critz,,,,2,0,3,1,2,1,1,1,5
Brandon P Neuman,,,,,0,1,2,2,1,1,1,5
Jacque Whaumbush,,,,,,1,45,45,46,47,41,5
Ken Washington,,,,,,,3,44,43,45,40,5
Monica Maria Djerassi,,,,,,,,0,48,47,41,5
Kathryn S Huggins,,,,,,,,,0,49,39,5
Lisa Rhodes,,,,,,,,,,0,39,5
Willie Jordan,,,,,,,,,,,0,5
Total,104,9,6,6,3,74,63,61,58,56,43,5
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,6
,Mike Stack,Mark Smith,Brandon P Neuman,Brad Koplinski,Mark Critz,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Ken Washington,Willie Jordan,6
Mike Stack,4,0,0,0,0,20,14,16,16,14,13,6
Mark Smith,,2,0,0,0,1,4,2,1,1,1,6
Brandon P Neuman,,,0,0,0,1,2,1,1,1,1,6
Brad Koplinski,,,,0,0,0,1,0,0,0,0,6
Mark Critz,,,,,0,0,0,0,0,1,0,6
Jacque Whaumbush,,,,,,0,16,16,13,15,13,6
Kathryn S Huggins,,,,,,,0,18,15,14,14,6
