col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,All
,Robert A Brady,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,All
Robert A Brady,769,"1,426","1,358","1,109",780,704,All
Alishea Jackson,,43,"1,018",984,617,618,All
Rasheen Crews,,,52,969,604,616,All
Kevin C Hannah,,,,13,564,579,All
Vernon D Brown,,,,,29,585,All
James Tyson,,,,,,19,All
Total,"2,885","1,526","1,473","1,169",856,758,All
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,1
,Robert A Brady,Rasheen Crews,Alishea Jackson,Kevin C Hannah,Vernon D Brown,James Tyson,1
Robert A Brady,6,23,21,18,16,15,1
Rasheen Crews,,1,15,14,13,12,1
Alishea Jackson,,,0,16,15,14,1
Kevin C Hannah,,,,0,14,13,1
Vernon D Brown,,,,,0,15,1
James Tyson,,,,,,0,1
Total,37,25,21,18,17,15,1
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,2
,Robert A Brady,Rasheen Crews,Alishea Jackson,Kevin C Hannah,Vernon D Brown,James Tyson,2
Robert A Brady,12,34,29,21,18,15,2
Rasheen Crews,,0,23,22,15,14,2
Alishea Jackson,,,0,21,16,14,2
Kevin C Hannah,,,,1,14,14,2
Vernon D Brown,,,,,0,14,2
James Tyson,,,,,,2,2
Total,60,36,31,24,19,18,2
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,3
,Robert A Brady,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,3
Robert A Brady,87,36,32,27,23,21,3
Alishea Jackson,,1,24,24,19,19,3
Rasheen Crews,,,0,24,18,18,3
Kevin C Hannah,,,,1,18,18,3
Vernon D Brown,,,,,0,20,3
James Tyson,,,,,,0,3
Total,141,38,32,28,26,23,3
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,4
,Robert A Brady,Alishea Jackson,Kevin C Hannah,Rasheen Crews,Vernon D Brown,James Tyson,4
Robert A Brady,35,37,32,19,7,5,4
Alishea Jackson,,0,27,9,4,5,4
Kevin C Hannah,,,1,10,3,2,4
Rasheen Crews,,,,1,3,3,4
Vernon D Brown,,,,,0,4,4
James Tyson,,,,,,0,4
Total,87,37,33,20,7,5,4
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,5
,Robert A Brady,Rasheen Crews,Alishea Jackson,Kevin C Hannah,Vernon D Brown,James Tyson,5
Robert A Brady,30,56,54,41,17,12,5
Rasheen Crews,,3,44,41,8,10,5
Alishea Jackson,,,2,36,8,8,5
Kevin C Hannah,,,,0,6,6,5
Vernon D Brown,,,,,3,8,5
James Tyson,,,,,,0,5
Total,109,63,59,44,22,13,5
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,6
,Robert A Brady,Alishea Jackson,Rasheen Crews,Kevin C Hannah,James Tyson,Vernon D Brown,6
Robert A Brady,10,23,21,17,7,7,6
Alishea Jackson,,0,17,16,6,5,6
Rasheen Crews,,,1,16,6,5,6
Kevin C Hannah,,,,0,5,4,6
James Tyson,,,,,0,5,6
Vernon D Brown,,,,,,0,6
Total,41,24,23,18,7,7,6
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,7
,Robert A Brady,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,7
Robert A Brady,20,51,46,37,24,22,7
Alishea Jackson,,3,40,37,21,18,7
Rasheen Crews,,,2,34,19,17,7
Kevin C Hannah,,,,0,17,15,7
Vernon D Brown,,,,,0,17,7
James Tyson,,,,,,0,7
Total,89,57,52,39,25,23,7
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,8
,Robert A Brady,Rasheen Crews,Alishea Jackson,Kevin C Hannah,Vernon D Brown,James Tyson,8
Robert A Brady,13,27,27,23,20,15,8
Rasheen Crews,,1,19,21,15,13,8
Alishea Jackson,,,0,18,12,12,8
Kevin C Hannah,,,,0,14,12,8
Vernon D Brown,,,,,0,14,8
James Tyson,,,,,,2,8
Total,54,28,27,23,20,17,8
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,9
,Robert A Brady,Rasheen Crews,Alishea Jackson,Kevin C Hannah,Vernon D Brown,James Tyson,9
Robert A Brady,15,37,33,27,16,12,9
Rasheen Crews,,1,25,23,14,14,9
Alishea Jackson,,,1,23,15,13,9
Kevin C Hannah,,,,0,15,14,9
Vernon D Brown,,,,,2,14,9
James Tyson,,,,,,0,9
Total,71,41,37,29,22,15,9
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,10
,Robert A Brady,Rasheen Crews,Alishea Jackson,James Tyson,Vernon D Brown,Kevin C Hannah,10
Robert A Brady,10,13,10,10,8,8,10
Rasheen Crews,,0,8,7,6,8,10
Alishea Jackson,,,1,5,6,7,10
James Tyson,,,,0,7,5,10
Vernon D Brown,,,,,0,5,10
Kevin C Hannah,,,,,,0,10
Total,29,13,12,10,9,8,10
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,11
,Robert A Brady,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,11
Robert A Brady,28,19,12,10,8,6,11
Alishea Jackson,,1,7,7,6,5,11
Rasheen Crews,,,0,6,5,5,11
Kevin C Hannah,,,,0,5,5,11
Vernon D Brown,,,,,1,5,11
James Tyson,,,,,,0,11
Total,58,20,12,10,9,6,11
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,12
,Robert A Brady,Rasheen Crews,Alishea Jackson,Kevin C Hannah,Vernon D Brown,James Tyson,12
Robert A Brady,5,24,23,19,11,7,12
Rasheen Crews,,1,19,18,7,8,12
Alishea Jackson,,,0,19,8,8,12
Kevin C Hannah,,,,0,7,7,12
Vernon D Brown,,,,,0,7,12
James Tyson,,,,,,0,12
Total,44,28,27,22,12,9,12
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,13
,Robert A Brady,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,13
Robert A Brady,19,26,21,18,14,14,13
Alishea Jackson,,0,14,15,11,12,13
Rasheen Crews,,,0,14,10,9,13
Kevin C Hannah,,,,0,11,11,13
Vernon D Brown,,,,,0,11,13
James Tyson,,,,,,0,13
Total,58,27,22,19,15,14,13
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,14
,Robert A Brady,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,14
Robert A Brady,8,33,31,26,13,11,14
Alishea Jackson,,0,24,22,10,9,14
Rasheen Crews,,,0,23,12,10,14
Kevin C Hannah,,,,0,10,8,14
Vernon D Brown,,,,,1,10,14
James Tyson,,,,,,0,14
Total,56,33,33,27,17,12,14
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,15
,Robert A Brady,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,15
Robert A Brady,8,22,18,12,9,5,15
Alishea Jackson,,1,12,11,4,3,15
Rasheen Crews,,,2,11,3,3,15
Kevin C Hannah,,,,0,3,4,15
Vernon D Brown,,,,,3,4,15
James Tyson,,,,,,1,15
Total,44,24,21,13,12,6,15
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,16
,Robert A Brady,Alishea Jackson,Rasheen Crews,James Tyson,Vernon D Brown,Kevin C Hannah,16
Robert A Brady,10,15,11,7,7,5,16
Alishea Jackson,,0,5,4,5,5,16
Rasheen Crews,,,0,3,3,5,16
James Tyson,,,,0,5,3,16
Vernon D Brown,,,,,0,3,16
Kevin C Hannah,,,,,,0,16
Total,35,15,11,8,8,5,16
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,17
,Robert A Brady,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,17
Robert A Brady,5,29,29,23,17,10,17
Alishea Jackson,,0,23,23,13,11,17
Rasheen Crews,,,0,22,12,11,17
Kevin C Hannah,,,,0,13,11,17
Vernon D Brown,,,,,0,11,17
James Tyson,,,,,,1,17
Total,46,31,31,25,18,12,17
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,18
,Robert A Brady,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,18
Robert A Brady,7,13,12,7,7,3,18
Alishea Jackson,,1,7,7,3,3,18
Rasheen Crews,,,1,7,4,3,18
Kevin C Hannah,,,,0,4,2,18
Vernon D Brown,,,,,1,2,18
James Tyson,,,,,,0,18
Total,28,15,14,8,8,3,18
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,19
,Robert A Brady,Alishea Jackson,Kevin C Hannah,Rasheen Crews,Vernon D Brown,James Tyson,19
Robert A Brady,10,14,12,11,12,8,19
Alishea Jackson,,0,10,9,8,7,19
Kevin C Hannah,,,0,10,8,7,19
Rasheen Crews,,,,1,8,7,19
Vernon D Brown,,,,,0,8,19
James Tyson,,,,,,1,19
Total,30,14,12,12,12,9,19
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,20
,Robert A Brady,Rasheen Crews,Alishea Jackson,Vernon D Brown,James Tyson,Kevin C Hannah,20
Robert A Brady,11,14,10,9,6,5,20
Rasheen Crews,,1,7,6,5,6,20
Alishea Jackson,,,1,4,4,6,20
Vernon D Brown,,,,0,6,4,20
James Tyson,,,,,0,4,20
Kevin C Hannah,,,,,,0,20
Total,33,16,12,10,7,6,20
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 8th Senatorial District,,,,,21
,Robert A Brady,Kevin C Hannah,Alishea Jackson,Rasheen Crews,Vernon D Brown,James Tyson,21
Robert A Brady,5,8,7,5,6,1,21
Kevin C Hannah,,0,5,5,4,1,21
Alishea Jackson,,,0,5,4,1,21
Rasheen Crews,,,,1,4,1,21
