col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Representative In The General Assembly 195th District - Democrat,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,All
,Michelle F Brownlee,Darrell L Clarke,Matthew D Myers,Marylouise Isaacson,Micah Mahjoubian,Michelle L Rumbaugh,Nekisha Fulton,Domenick demuro,Albert C Littlepage,Thomas J Rumbaugh,All
Michelle F Brownlee,230,"1,348",915,882,870,778,684,650,539,411,All
Darrell L Clarke,,174,824,759,744,670,607,581,470,353,All
Matthew D Myers,,,30,751,774,670,618,641,522,419,All
Marylouise Isaacson,,,,24,718,794,717,673,556,432,All
Micah Mahjoubian,,,,,13,633,595,590,463,364,All
Michelle L Rumbaugh,,,,,,5,654,578,490,389,All
Nekisha Fulton,,,,,,,4,559,459,350,All
Domenick demuro,,,,,,,,7,477,363,All
Albert C Littlepage,,,,,,,,,3,338,All
Thomas J Rumbaugh,,,,,,,,,,1,All
Total,"1,961","1,636","1,078","1,059","1,012",894,781,764,616,482,All
