col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,All
,Mike Stack,Brandon P Neuman,Mark Smith,Brad Koplinski,Mark Critz,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Marylouise Isaacson,Nekisha Fulton,Albert C Littlepage,Domenick demuro,Michelle L Rumbaugh,Thomas J Rumbaugh,All
Mike Stack,59,0,0,0,0,199,130,116,79,84,78,74,69,43,All
Brandon P Neuman,,0,0,0,0,13,9,9,14,12,9,10,7,6,All
Mark Smith,,,6,0,0,7,4,8,1,1,1,0,1,1,All
Brad Koplinski,,,,4,0,9,5,3,6,4,6,5,4,3,All
Mark Critz,,,,,1,8,6,4,4,1,1,1,1,1,All
Darrell L Clarke,,,,,,14,131,120,90,94,87,79,79,54,All
Matthew D Myers,,,,,,,1,104,72,75,72,71,62,46,All
Micah Mahjoubian,,,,,,,,0,65,67,67,67,58,41,All
Marylouise Isaacson,,,,,,,,,0,82,74,63,71,45,All
Nekisha Fulton,,,,,,,,,,1,73,60,71,45,All
Albert C Littlepage,,,,,,,,,,,0,67,65,46,All
Domenick demuro,,,,,,,,,,,,1,51,32,All
Michelle L Rumbaugh,,,,,,,,,,,,,0,42,All
Thomas J Rumbaugh,,,,,,,,,,,,,,0,All
Total,307,24,18,17,14,254,158,143,109,107,100,95,85,56,All
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,30
,Mike Stack,Brad Koplinski,Brandon P Neuman,Mark Critz,Mark Smith,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Albert C Littlepage,Nekisha Fulton,Marylouise Isaacson,Michelle L Rumbaugh,Domenick demuro,Thomas J Rumbaugh,30
Mike Stack,13,0,0,0,0,26,16,14,12,13,10,9,9,7,30
Brad Koplinski,,1,0,0,0,2,2,2,2,1,2,2,1,2,30
Brandon P Neuman,,,0,0,0,2,1,2,2,2,2,2,2,2,30
Mark Critz,,,,0,0,1,1,0,0,0,0,0,0,0,30
Mark Smith,,,,,0,2,1,1,0,0,0,0,0,0,30
Darrell L Clarke,,,,,,6,18,16,15,15,13,12,12,11,30
Matthew D Myers,,,,,,,1,15,11,11,11,10,9,8,30
Micah Mahjoubian,,,,,,,,0,10,11,11,10,9,8,30
Albert C Littlepage,,,,,,,,,0,11,12,10,10,9,30
Nekisha Fulton,,,,,,,,,,0,12,11,10,9,30
Marylouise Isaacson,,,,,,,,,,,0,11,10,9,30
Michelle L Rumbaugh,,,,,,,,,,,,0,8,8,30
Domenick demuro,,,,,,,,,,,,,0,6,30
Thomas J Rumbaugh,,,,,,,,,,,,,,0,30
Total,47,3,3,2,2,39,22,19,16,16,14,13,12,11,30
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,38
,Mike Stack,Brandon P Neuman,Brad Koplinski,Mark Smith,Mark Critz,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Marylouise Isaacson,Nekisha Fulton,Domenick demuro,Albert C Littlepage,Michelle L Rumbaugh,Thomas J Rumbaugh,38
Mike Stack,35,0,0,0,0,73,42,42,32,30,25,27,27,21,38
Brandon P Neuman,,0,0,0,0,4,5,4,5,5,7,4,1,2,38
Brad Koplinski,,,3,0,0,2,2,1,3,3,3,2,2,1,38
Mark Smith,,,,4,0,0,0,2,0,0,0,0,0,0,38
Mark Critz,,,,,1,2,3,2,1,0,0,0,0,0,38
Darrell L Clarke,,,,,,5,43,43,35,32,26,30,29,24,38
Matthew D Myers,,,,,,,0,39,27,29,27,27,22,22,38
Micah Mahjoubian,,,,,,,,0,26,25,23,27,22,21,38
Marylouise Isaacson,,,,,,,,,0,30,25,29,26,20,38
Nekisha Fulton,,,,,,,,,,0,24,26,24,19,38
Domenick demuro,,,,,,,,,,,1,28,20,17,38
Albert C Littlepage,,,,,,,,,,,,0,23,20,38
Michelle L Rumbaugh,,,,,,,,,,,,,0,18,38
Thomas J Rumbaugh,,,,,,,,,,,,,,0,38
Total,129,10,7,6,5,89,54,53,45,40,39,36,31,25,38
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,40
,Mike Stack,Brandon P Neuman,Mark Smith,Brad Koplinski,Mark Critz,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Nekisha Fulton,Marylouise Isaacson,Albert C Littlepage,Domenick demuro,Michelle L Rumbaugh,Thomas J Rumbaugh,40
Mike Stack,11,0,0,0,0,100,72,60,41,37,39,40,33,15,40
Brandon P Neuman,,0,0,0,0,7,3,3,5,7,3,1,4,2,40
Mark Smith,,,2,0,0,5,3,5,1,1,1,0,1,1,40
Brad Koplinski,,,,0,0,5,1,0,0,1,2,1,0,0,40
Mark Critz,,,,,0,5,2,2,1,3,1,1,1,1,40
Darrell L Clarke,,,,,,3,70,61,47,42,42,41,38,19,40
Matthew D Myers,,,,,,,0,50,35,34,34,35,30,16,40
Micah Mahjoubian,,,,,,,,0,31,28,30,35,26,12,40
Nekisha Fulton,,,,,,,,,1,40,36,26,36,17,40
Marylouise Isaacson,,,,,,,,,,0,33,28,34,16,40
Albert C Littlepage,,,,,,,,,,,0,29,32,17,40
Domenick demuro,,,,,,,,,,,,0,23,9,40
Michelle L Rumbaugh,,,,,,,,,,,,,0,16,40
Thomas J Rumbaugh,,,,,,,,,,,,,,0,40
Total,131,11,10,7,7,126,82,71,51,50,48,44,41,20,40
