col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 195th District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,All
,Michelle F Brownlee,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,Willie Jordan,All
Michelle F Brownlee,389,"1,087",642,474,417,418,396,All
Ken Washington,,70,512,383,359,368,363,All
Jacque Whaumbush,,,11,345,341,343,326,All
Kathryn S Huggins,,,,19,355,370,340,All
Monica Maria Djerassi,,,,,13,349,332,All
Lisa Rhodes,,,,,,3,336,All
Willie Jordan,,,,,,,8,All
Total,"1,809","1,196",682,527,458,451,421,All
