col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,1
,Mike Stack,Brad Koplinski,Mark Smith,Brandon P Neuman,Mark Critz,Darrell L Clarke,Matthew D Myers,Michelle L Rumbaugh,Marylouise Isaacson,Micah Mahjoubian,Domenick demuro,Nekisha Fulton,Thomas J Rumbaugh,Albert C Littlepage,1
Mike Stack,15,0,0,0,0,60,58,55,57,53,43,41,37,32,1
Brad Koplinski,,2,0,0,0,4,2,3,1,2,2,2,1,3,1
Mark Smith,,,0,0,0,1,4,4,1,4,1,1,3,2,1
Brandon P Neuman,,,,0,0,3,3,2,5,3,3,3,3,3,1
Mark Critz,,,,,0,1,1,1,2,2,1,1,2,0,1
Darrell L Clarke,,,,,,2,46,45,44,42,38,38,35,27,1
Matthew D Myers,,,,,,,1,43,45,42,43,34,38,31,1
Michelle L Rumbaugh,,,,,,,,0,51,41,35,41,41,26,1
Marylouise Isaacson,,,,,,,,,1,37,38,43,35,28,1
Micah Mahjoubian,,,,,,,,,,0,36,32,33,27,1
Domenick demuro,,,,,,,,,,,0,33,33,30,1
Nekisha Fulton,,,,,,,,,,,,0,30,24,1
Thomas J Rumbaugh,,,,,,,,,,,,,0,24,1
Albert C Littlepage,,,,,,,,,,,,,,0,1
Total,118,9,8,6,4,72,71,68,67,64,50,48,48,40,1
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,2
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,Darrell L Clarke,Micah Mahjoubian,Matthew D Myers,Marylouise Isaacson,Nekisha Fulton,Michelle L Rumbaugh,Domenick demuro,Albert C Littlepage,Thomas J Rumbaugh,2
Mike Stack,8,0,0,0,0,34,32,30,27,22,20,16,14,13,2
Mark Smith,,1,0,0,0,1,0,0,3,2,2,0,0,0,2
Brandon P Neuman,,,0,0,0,1,1,1,0,1,1,0,0,1,2
Mark Critz,,,,0,0,0,2,0,0,0,0,0,0,0,2
Brad Koplinski,,,,,0,0,0,0,0,0,0,0,0,0,2
Darrell L Clarke,,,,,,0,26,24,20,18,17,12,12,10,2
Micah Mahjoubian,,,,,,,0,23,20,19,17,14,13,11,2
Matthew D Myers,,,,,,,,0,19,17,17,14,14,13,2
Marylouise Isaacson,,,,,,,,,0,23,21,14,13,13,2
Nekisha Fulton,,,,,,,,,,0,20,12,12,12,2
Michelle L Rumbaugh,,,,,,,,,,,0,13,14,13,2
Domenick demuro,,,,,,,,,,,,0,10,9,2
Albert C Littlepage,,,,,,,,,,,,,0,9,2
Thomas J Rumbaugh,,,,,,,,,,,,,,0,2
Total,57,5,3,2,0,36,35,32,30,25,24,17,15,15,2
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,3
,Mike Stack,Brandon P Neuman,Brad Koplinski,Mark Critz,Mark Smith,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Michelle L Rumbaugh,Domenick demuro,Marylouise Isaacson,Nekisha Fulton,Thomas J Rumbaugh,Albert C Littlepage,3
Mike Stack,7,0,0,0,0,22,16,14,13,15,10,11,9,8,3
Brandon P Neuman,,0,0,0,0,1,1,2,1,0,1,1,1,0,3
Brad Koplinski,,,0,0,0,0,0,0,0,0,0,0,0,1,3
Mark Critz,,,,0,0,0,1,0,0,0,0,0,0,0,3
Mark Smith,,,,,0,0,0,0,0,0,0,0,0,0,3
Darrell L Clarke,,,,,,0,13,11,10,11,7,10,8,6,3
Matthew D Myers,,,,,,,0,11,11,11,7,10,9,7,3
Micah Mahjoubian,,,,,,,,0,11,10,7,10,8,6,3
Michelle L Rumbaugh,,,,,,,,,0,10,8,11,10,7,3
Domenick demuro,,,,,,,,,,0,6,10,6,7,3
Marylouise Isaacson,,,,,,,,,,,0,7,5,5,3
Nekisha Fulton,,,,,,,,,,,,0,7,8,3
Thomas J Rumbaugh,,,,,,,,,,,,,0,4,3
Albert C Littlepage,,,,,,,,,,,,,,0,3
Total,43,2,1,1,0,24,19,17,16,15,12,12,11,9,3
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,4
,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,Domenick demuro,Darrell L Clarke,Micah Mahjoubian,Marylouise Isaacson,Matthew D Myers,Michelle L Rumbaugh,Nekisha Fulton,Thomas J Rumbaugh,Albert C Littlepage,4
Mike Stack,12,0,0,0,0,17,19,19,15,15,14,10,12,12,4
Mark Smith,,0,0,0,0,4,3,3,2,4,2,1,0,0,4
Brad Koplinski,,,0,0,0,1,1,1,2,1,2,3,1,0,4
Brandon P Neuman,,,,0,0,2,2,2,2,2,2,1,2,2,4
Mark Critz,,,,,0,2,2,1,2,1,1,2,2,2,4
Domenick demuro,,,,,,1,18,17,18,19,16,11,14,13,4
Darrell L Clarke,,,,,,,0,20,17,18,15,12,14,15,4
Micah Mahjoubian,,,,,,,,0,15,19,12,11,11,11,4
Marylouise Isaacson,,,,,,,,,0,15,17,13,16,15,4
Matthew D Myers,,,,,,,,,,0,13,11,11,12,4
Michelle L Rumbaugh,,,,,,,,,,,0,11,14,14,4
Nekisha Fulton,,,,,,,,,,,,0,10,11,4
Thomas J Rumbaugh,,,,,,,,,,,,,0,15,4
Albert C Littlepage,,,,,,,,,,,,,,0,4
Total,43,5,3,3,2,28,27,26,24,23,22,18,18,17,4
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,5
,Mike Stack,Brandon P Neuman,Mark Smith,Brad Koplinski,Mark Critz,Matthew D Myers,Marylouise Isaacson,Domenick demuro,Darrell L Clarke,Micah Mahjoubian,Michelle L Rumbaugh,Albert C Littlepage,Nekisha Fulton,Thomas J Rumbaugh,5
Mike Stack,10,0,0,0,0,28,28,27,28,29,22,19,18,16,5
Brandon P Neuman,,1,0,0,0,0,4,2,1,2,3,2,2,1,5
Mark Smith,,,0,0,0,3,2,4,3,2,2,2,1,1,5
Brad Koplinski,,,,0,0,1,1,1,0,1,1,1,1,1,5
Mark Critz,,,,,0,1,1,1,1,0,1,1,1,1,5
Matthew D Myers,,,,,,4,25,25,23,23,19,19,17,13,5
Marylouise Isaacson,,,,,,,0,31,26,29,27,25,23,16,5
Domenick demuro,,,,,,,,0,28,26,25,26,20,16,5
Darrell L Clarke,,,,,,,,,1,24,22,21,17,12,5
Micah Mahjoubian,,,,,,,,,,0,22,22,22,15,5
Michelle L Rumbaugh,,,,,,,,,,,0,20,21,15,5
Albert C Littlepage,,,,,,,,,,,,1,17,14,5
Nekisha Fulton,,,,,,,,,,,,,0,14,5
Thomas J Rumbaugh,,,,,,,,,,,,,,0,5
Total,55,6,6,1,1,38,37,36,35,35,30,27,24,20,5
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,6
,Mike Stack,Brad Koplinski,Brandon P Neuman,Mark Smith,Mark Critz,Darrell L Clarke,Marylouise Isaacson,Micah Mahjoubian,Matthew D Myers,Michelle L Rumbaugh,Thomas J Rumbaugh,Nekisha Fulton,Domenick demuro,Albert C Littlepage,6
Mike Stack,14,0,0,0,0,32,28,30,25,23,23,20,19,16,6
Brad Koplinski,,3,0,0,0,3,2,3,2,0,1,1,1,1,6
Brandon P Neuman,,,0,0,0,4,4,1,3,3,3,1,2,0,6
Mark Smith,,,,2,0,1,2,0,0,2,1,1,0,0,6
Mark Critz,,,,,0,1,0,1,0,0,0,0,0,0,6
Darrell L Clarke,,,,,,3,21,22,21,15,18,16,16,14,6
Marylouise Isaacson,,,,,,,0,24,19,22,19,21,15,17,6
Micah Mahjoubian,,,,,,,,0,19,16,17,19,13,14,6
Matthew D Myers,,,,,,,,,0,17,18,16,17,15,6
Michelle L Rumbaugh,,,,,,,,,,0,20,18,15,12,6
Thomas J Rumbaugh,,,,,,,,,,,0,14,14,13,6
Nekisha Fulton,,,,,,,,,,,,0,15,14,6
Domenick demuro,,,,,,,,,,,,,0,13,6
Albert C Littlepage,,,,,,,,,,,,,,0,6
Total,69,8,7,5,1,45,37,36,32,30,30,24,22,19,6
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,7
,Mike Stack,Brad Koplinski,Mark Critz,Mark Smith,Brandon P Neuman,Darrell L Clarke,Matthew D Myers,Marylouise Isaacson,Micah Mahjoubian,Michelle L Rumbaugh,Nekisha Fulton,Albert C Littlepage,Domenick demuro,Thomas J Rumbaugh,7
Mike Stack,27,0,0,0,0,29,30,29,31,27,22,24,23,16,7
Brad Koplinski,,2,0,0,0,6,4,6,4,4,6,3,2,0,7
Mark Critz,,,1,0,0,1,0,0,0,0,0,0,0,0,7
Mark Smith,,,,1,0,1,0,0,0,0,0,0,0,0,7
Brandon P Neuman,,,,,0,0,0,1,0,1,1,0,0,0,7
Darrell L Clarke,,,,,,2,26,23,22,22,20,21,20,11,7
Matthew D Myers,,,,,,,1,25,27,24,22,24,26,15,7
Marylouise Isaacson,,,,,,,,0,27,27,29,26,23,15,7
Micah Mahjoubian,,,,,,,,,0,20,22,23,24,14,7
Michelle L Rumbaugh,,,,,,,,,,0,23,23,22,15,7
Nekisha Fulton,,,,,,,,,,,0,22,19,10,7
Albert C Littlepage,,,,,,,,,,,,0,24,14,7
Domenick demuro,,,,,,,,,,,,,0,14,7
Thomas J Rumbaugh,,,,,,,,,,,,,,0,7
Total,79,10,2,2,1,42,39,38,36,34,31,28,28,16,7
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,8
,Mike Stack,Mark Smith,Brad Koplinski,Mark Critz,Brandon P Neuman,Darrell L Clarke,Matthew D Myers,Marylouise Isaacson,Micah Mahjoubian,Domenick demuro,Michelle L Rumbaugh,Albert C Littlepage,Nekisha Fulton,Thomas J Rumbaugh,8
Mike Stack,10,0,0,0,0,33,24,24,23,19,20,15,14,13,8
Mark Smith,,2,0,0,0,3,4,2,3,3,1,1,3,2,8
Brad Koplinski,,,1,0,0,0,1,1,0,1,0,2,0,0,8
Mark Critz,,,,0,0,0,1,1,0,1,1,1,0,1,8
Brandon P Neuman,,,,,0,0,0,0,0,0,0,0,0,0,8
Darrell L Clarke,,,,,,0,20,19,22,16,16,12,13,11,8
Matthew D Myers,,,,,,,0,17,21,19,14,14,11,12,8
Marylouise Isaacson,,,,,,,,0,17,20,20,18,16,14,8
Micah Mahjoubian,,,,,,,,,1,16,14,13,13,9,8
Domenick demuro,,,,,,,,,,2,15,16,12,13,8
Michelle L Rumbaugh,,,,,,,,,,,0,14,12,12,8
Albert C Littlepage,,,,,,,,,,,,0,11,11,8
Nekisha Fulton,,,,,,,,,,,,,0,8,8
Thomas J Rumbaugh,,,,,,,,,,,,,,0,8
Total,55,7,4,2,0,37,30,28,28,26,22,19,17,16,8
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,9
,Mike Stack,Brad Koplinski,Mark Smith,Brandon P Neuman,Mark Critz,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Domenick demuro,Marylouise Isaacson,Albert C Littlepage,Nekisha Fulton,Michelle L Rumbaugh,Thomas J Rumbaugh,9
Mike Stack,9,0,0,0,0,49,34,32,24,17,16,17,15,13,9
Brad Koplinski,,0,0,0,0,3,4,4,3,4,3,4,3,3,9
Mark Smith,,,0,0,0,1,3,2,1,1,1,1,1,1,9
Brandon P Neuman,,,,0,0,1,0,0,0,1,0,0,2,0,9
Mark Critz,,,,,0,2,0,0,0,0,0,0,0,0,9
Darrell L Clarke,,,,,,0,35,33,22,20,18,19,14,13,9
Matthew D Myers,,,,,,,0,32,26,18,18,18,15,14,9
Micah Mahjoubian,,,,,,,,0,21,18,14,15,11,13,9
Domenick demuro,,,,,,,,,0,16,17,16,13,15,9
Marylouise Isaacson,,,,,,,,,,1,18,18,16,15,9
Albert C Littlepage,,,,,,,,,,,0,16,14,13,9
Nekisha Fulton,,,,,,,,,,,,0,14,13,9
Michelle L Rumbaugh,,,,,,,,,,,,,0,11,9
Thomas J Rumbaugh,,,,,,,,,,,,,,0,9
Total,68,4,4,2,2,59,43,41,29,26,22,22,21,17,9
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,10
,Mike Stack,Brad Koplinski,Mark Critz,Mark Smith,Brandon P Neuman,Darrell L Clarke,Marylouise Isaacson,Michelle L Rumbaugh,Micah Mahjoubian,Matthew D Myers,Nekisha Fulton,Domenick demuro,Albert C Littlepage,Thomas J Rumbaugh,10
Mike Stack,17,0,0,0,0,32,31,30,26,26,26,24,19,16,10
Brad Koplinski,,0,0,0,0,6,4,4,3,3,3,2,2,3,10
Mark Critz,,,0,0,0,1,2,2,3,4,2,2,2,2,10
Mark Smith,,,,0,0,3,2,2,3,1,1,1,3,1,10
Brandon P Neuman,,,,,0,2,0,0,0,0,0,0,0,0,10
Darrell L Clarke,,,,,,2,29,26,26,28,24,24,22,16,10
Marylouise Isaacson,,,,,,,0,37,30,29,31,28,26,22,10
Michelle L Rumbaugh,,,,,,,,0,30,28,32,26,23,22,10
Micah Mahjoubian,,,,,,,,,1,26,25,22,21,19,10
Matthew D Myers,,,,,,,,,,0,26,27,21,19,10
Nekisha Fulton,,,,,,,,,,,0,25,22,18,10
Domenick demuro,,,,,,,,,,,,1,22,18,10
Albert C Littlepage,,,,,,,,,,,,,0,15,10
Thomas J Rumbaugh,,,,,,,,,,,,,,0,10
Total,63,7,4,3,2,47,41,40,38,36,34,32,28,23,10
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,11
,Mike Stack,Mark Critz,Brandon P Neuman,Mark Smith,Brad Koplinski,Marylouise Isaacson,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Michelle L Rumbaugh,Albert C Littlepage,Domenick demuro,Nekisha Fulton,Thomas J Rumbaugh,11
Mike Stack,13,0,0,0,0,24,24,23,17,17,13,13,10,13,11
Mark Critz,,1,0,0,0,1,2,3,3,1,1,1,2,1,11
Brandon P Neuman,,,0,0,0,4,2,1,2,4,2,2,3,1,11
Mark Smith,,,,0,0,3,2,2,3,2,2,1,2,1,11
Brad Koplinski,,,,,1,0,0,0,1,0,0,0,0,0,11
Marylouise Isaacson,,,,,,0,23,20,18,25,20,18,17,17,11
Darrell L Clarke,,,,,,,1,22,20,21,16,14,14,14,11
Matthew D Myers,,,,,,,,0,21,18,17,16,14,14,11
Micah Mahjoubian,,,,,,,,,0,16,15,13,14,14,11
Michelle L Rumbaugh,,,,,,,,,,0,17,15,15,15,11
Albert C Littlepage,,,,,,,,,,,0,16,14,14,11
Domenick demuro,,,,,,,,,,,,0,11,12,11
Nekisha Fulton,,,,,,,,,,,,,0,11,11
Thomas J Rumbaugh,,,,,,,,,,,,,,0,11
Total,51,7,4,4,2,34,33,32,27,26,20,19,18,17,11
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,12
,Mike Stack,Brad Koplinski,Mark Smith,Brandon P Neuman,Mark Critz,Darrell L Clarke,Marylouise Isaacson,Matthew D Myers,Michelle L Rumbaugh,Micah Mahjoubian,Nekisha Fulton,Domenick demuro,Albert C Littlepage,Thomas J Rumbaugh,12
Mike Stack,16,0,0,0,0,50,44,40,41,41,36,35,32,29,12
Brad Koplinski,,2,0,0,0,3,4,4,3,1,4,3,3,3,12
Mark Smith,,,1,0,0,3,5,2,3,3,3,2,4,3,12
Brandon P Neuman,,,,0,0,1,1,0,1,0,1,0,0,0,12
Mark Critz,,,,,1,0,0,0,0,0,0,0,0,0,12
Darrell L Clarke,,,,,,0,43,39,39,38,35,34,32,28,12
Marylouise Isaacson,,,,,,,0,37,45,34,41,35,37,32,12
Matthew D Myers,,,,,,,,1,35,32,31,36,32,30,12
Michelle L Rumbaugh,,,,,,,,,0,32,39,32,35,32,12
Micah Mahjoubian,,,,,,,,,,0,27,28,27,25,12
Nekisha Fulton,,,,,,,,,,,0,28,30,28,12
Domenick demuro,,,,,,,,,,,,1,33,28,12
Albert C Littlepage,,,,,,,,,,,,,0,30,12
Thomas J Rumbaugh,,,,,,,,,,,,,,0,12
Total,79,7,6,1,1,60,55,48,48,45,45,43,39,35,12
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,13
,Mike Stack,Mark Smith,Brad Koplinski,Mark Critz,Brandon P Neuman,Darrell L Clarke,Nekisha Fulton,Michelle L Rumbaugh,Marylouise Isaacson,Matthew D Myers,Albert C Littlepage,Micah Mahjoubian,Domenick demuro,Thomas J Rumbaugh,13
Mike Stack,13,0,0,0,0,17,12,11,10,9,9,10,7,6,13
Mark Smith,,0,0,0,0,3,1,1,1,1,0,0,0,0,13
Brad Koplinski,,,1,0,0,0,2,1,1,1,1,1,1,1,13
Mark Critz,,,,1,0,0,1,1,0,0,1,0,0,1,13
Brandon P Neuman,,,,,0,0,2,1,1,1,1,0,1,0,13
Darrell L Clarke,,,,,,2,9,9,9,9,7,10,6,6,13
Nekisha Fulton,,,,,,,0,12,11,8,9,7,8,6,13
Michelle L Rumbaugh,,,,,,,,0,11,7,8,7,7,7,13
Marylouise Isaacson,,,,,,,,,0,7,7,7,6,6,13
Matthew D Myers,,,,,,,,,,0,8,10,7,6,13
Albert C Littlepage,,,,,,,,,,,0,8,8,6,13
Micah Mahjoubian,,,,,,,,,,,,0,6,6,13
Domenick demuro,,,,,,,,,,,,,2,4,13
Thomas J Rumbaugh,,,,,,,,,,,,,,0,13
Total,35,5,3,3,2,23,18,15,13,13,12,12,11,8,13
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,14
,Mike Stack,Mark Smith,Mark Critz,Brad Koplinski,Brandon P Neuman,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Marylouise Isaacson,Nekisha Fulton,Michelle L Rumbaugh,Domenick demuro,Albert C Littlepage,Thomas J Rumbaugh,14
Mike Stack,22,0,0,0,0,48,33,31,17,14,15,10,8,7,14
Mark Smith,,0,0,0,0,10,6,4,5,2,1,2,4,2,14
