col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,All
,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,Willie Jordan,All
Ken Washington,242,307,256,249,246,248,All
Jacque Whaumbush,,82,246,238,235,224,All
Kathryn S Huggins,,,60,246,246,233,All
Monica Maria Djerassi,,,,30,238,229,All
Lisa Rhodes,,,,,20,229,All
Willie Jordan,,,,,,20,All
Total,604,413,355,312,293,278,All
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,1
,Ken Washington,Lisa Rhodes,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Willie Jordan,1
Ken Washington,6,29,30,28,28,27,1
Lisa Rhodes,,1,26,28,29,28,1
Jacque Whaumbush,,,1,26,27,26,1
Kathryn S Huggins,,,,2,27,28,1
Monica Maria Djerassi,,,,,0,28,1
Willie Jordan,,,,,,0,1
Total,39,32,31,31,30,29,1
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,2
,Ken Washington,Jacque Whaumbush,Monica Maria Djerassi,Kathryn S Huggins,Willie Jordan,Lisa Rhodes,2
Ken Washington,9,21,14,11,13,12,2
Jacque Whaumbush,,3,13,11,12,12,2
Monica Maria Djerassi,,,2,10,12,12,2
Kathryn S Huggins,,,,3,10,10,2
Willie Jordan,,,,,1,11,2
Lisa Rhodes,,,,,,0,2
Total,32,25,17,14,14,12,2
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,3
,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Willie Jordan,Lisa Rhodes,3
Ken Washington,15,30,21,20,21,19,3
Jacque Whaumbush,,7,22,22,21,20,3
Kathryn S Huggins,,,7,24,22,20,3
Monica Maria Djerassi,,,,4,21,20,3
Willie Jordan,,,,,2,19,3
Lisa Rhodes,,,,,,2,3
Total,46,39,32,28,24,22,3
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,4
,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,4
Ken Washington,18,15,11,10,8,9,4
Jacque Whaumbush,,3,8,8,8,8,4
Kathryn S Huggins,,,3,10,9,9,4
Lisa Rhodes,,,,0,8,8,4
Monica Maria Djerassi,,,,,1,8,4
Willie Jordan,,,,,,1,4
Total,37,18,16,11,10,10,4
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,5
,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Ken Washington,Jacque Whaumbush,Willie Jordan,5
Kathryn S Huggins,3,40,35,36,32,29,5
Lisa Rhodes,,1,36,36,34,29,5
Monica Maria Djerassi,,,5,32,33,29,5
Ken Washington,,,,3,35,29,5
Jacque Whaumbush,,,,,3,29,5
Willie Jordan,,,,,,2,5
Total,45,43,43,42,40,31,5
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,6
,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,Willie Jordan,6
Ken Washington,51,29,28,28,28,27,6
Jacque Whaumbush,,11,29,25,25,23,6
Kathryn S Huggins,,,7,26,28,25,6
Monica Maria Djerassi,,,,5,25,25,6
Lisa Rhodes,,,,,5,25,6
Willie Jordan,,,,,,2,6
Total,87,45,40,35,34,30,6
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,7
,Ken Washington,Kathryn S Huggins,Jacque Whaumbush,Monica Maria Djerassi,Willie Jordan,Lisa Rhodes,7
Ken Washington,17,11,10,11,11,8,7
Kathryn S Huggins,,7,9,10,11,9,7
Jacque Whaumbush,,,5,10,8,9,7
Monica Maria Djerassi,,,,0,11,10,7
Willie Jordan,,,,,1,9,7
Lisa Rhodes,,,,,,0,7
Total,33,21,17,14,14,10,7
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,8
,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,8
Ken Washington,12,19,17,15,15,17,8
Jacque Whaumbush,,6,18,17,16,17,8
Kathryn S Huggins,,,4,16,17,17,8
Lisa Rhodes,,,,2,16,15,8
Monica Maria Djerassi,,,,,3,15,8
Willie Jordan,,,,,,2,8
Total,32,28,24,20,20,20,8
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,9
,Ken Washington,Jacque Whaumbush,Lisa Rhodes,Monica Maria Djerassi,Kathryn S Huggins,Willie Jordan,9
Ken Washington,10,12,12,12,9,11,9
Jacque Whaumbush,,5,10,8,9,10,9
Lisa Rhodes,,,0,9,9,10,9
Monica Maria Djerassi,,,,0,8,9,9
Kathryn S Huggins,,,,,2,9,9
Willie Jordan,,,,,,0,9
Total,27,17,12,12,11,11,9
