col_1,col_2,col_3,division
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 192nd District - Democrat,All
,Chaka Fattah,Louise Bishop,All
Chaka Fattah,103,"1,371",All
Louise Bishop,,100,All
Total,"1,474","1,471",All
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 2nd District - Democrat,2
,Louise Bishop,Chaka Fattah,2
Louise Bishop,11,110,2
Chaka Fattah,,8,2
Total,121,118,2
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 192nd District - Democrat,3
,Chaka Fattah,Louise Bishop,3
Chaka Fattah,11,112,3
Louise Bishop,,9,3
Total,123,121,3
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 192nd District - Democrat,4
,Chaka Fattah,Louise Bishop,4
Chaka Fattah,4,54,4
Louise Bishop,,3,4
Total,58,57,4
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 192nd District - Democrat,5
,Chaka Fattah,Louise Bishop,5
Chaka Fattah,8,108,5
Louise Bishop,,5,5
Total,116,113,5
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 2nd District - Democrat,6
,Louise Bishop,Chaka Fattah,6
Louise Bishop,7,97,6
Chaka Fattah,,2,6
Total,104,99,6
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 192nd District - Democrat,9
,Chaka Fattah,Louise Bishop,9
Chaka Fattah,9,114,9
Louise Bishop,,3,9
Total,123,117,9
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 192nd District - Democrat,10
,Chaka Fattah,Louise Bishop,10
Chaka Fattah,10,96,10
Louise Bishop,,10,10
Total,106,106,10
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 2nd District - Democrat,11
,Louise Bishop,Chaka Fattah,11
Louise Bishop,11,104,11
Chaka Fattah,,4,11
Total,115,108,11
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 192nd District - Democrat,14
,Chaka Fattah,Louise Bishop,14
Chaka Fattah,5,80,14
Louise Bishop,,3,14
Total,85,83,14
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 2nd District - Democrat,15
,Louise Bishop,Chaka Fattah,15
Louise Bishop,9,81,15
Chaka Fattah,,5,15
Total,90,86,15
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 192nd District - Democrat,16
,Chaka Fattah,Louise Bishop,16
Chaka Fattah,13,76,16
Louise Bishop,,7,16
Total,89,83,16
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 192nd District - Democrat,17
,Chaka Fattah,Louise Bishop,17
Chaka Fattah,9,90,17
Louise Bishop,,5,17
Total,99,95,17
,Representative In The General Assembly 192nd District - Democrat,Representative In Congress 2nd District - Democrat,18
,Louise Bishop,Chaka Fattah,18
Louise Bishop,7,109,18
Chaka Fattah,,4,18
Total,116,113,18
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 192nd District - Democrat,21
,Chaka Fattah,Louise Bishop,21
Chaka Fattah,11,140,21
Louise Bishop,,10,21
Total,151,150,21
