col_1,col_2,division
,Representative In The General Assembly 186th District - Democrat,All
,Jordan A Harris,All
Jordan A Harris,911,All
Total,911,All
,Representative In The General Assembly 186th District - Democrat,4
,Jordan A Harris,4
Jordan A Harris,82,4
Total,82,4
,Representative In The General Assembly 186th District - Democrat,5
,Jordan A Harris,5
Jordan A Harris,8,5
Total,8,5
,Representative In The General Assembly 186th District - Democrat,6
,Jordan A Harris,6
Jordan A Harris,60,6
Total,60,6
,Representative In The General Assembly 186th District - Democrat,7
,Jordan A Harris,7
Jordan A Harris,65,7
Total,65,7
,Representative In The General Assembly 186th District - Democrat,8
,Jordan A Harris,8
Jordan A Harris,100,8
Total,100,8
,Representative In The General Assembly 186th District - Democrat,9
,Jordan A Harris,9
Jordan A Harris,51,9
Total,51,9
,Representative In The General Assembly 186th District - Democrat,10
,Jordan A Harris,10
Jordan A Harris,24,10
Total,24,10
,Representative In The General Assembly 186th District - Democrat,11
,Jordan A Harris,11
Jordan A Harris,20,11
Total,20,11
,Representative In The General Assembly 186th District - Democrat,12
,Jordan A Harris,12
Jordan A Harris,47,12
Total,47,12
,Representative In The General Assembly 186th District - Democrat,15
,Jordan A Harris,15
Jordan A Harris,54,15
Total,54,15
,Representative In The General Assembly 186th District - Democrat,16
,Jordan A Harris,16
Jordan A Harris,56,16
Total,56,16
,Representative In The General Assembly 186th District - Democrat,17
,Jordan A Harris,17
Jordan A Harris,50,17
Total,50,17
,Representative In The General Assembly 186th District - Democrat,18
,Jordan A Harris,18
Jordan A Harris,52,18
Total,52,18
,Representative In The General Assembly 186th District - Democrat,19
,Jordan A Harris,19
Jordan A Harris,10,19
Total,10,19
,Representative In The General Assembly 186th District - Democrat,21
,Jordan A Harris,21
Jordan A Harris,139,21
Total,139,21
,Representative In The General Assembly 186th District - Democrat,22
,Jordan A Harris,22
Jordan A Harris,11,22
Total,11,22
,Representative In The General Assembly 186th District - Democrat,23
,Jordan A Harris,23
Jordan A Harris,82,23
Total,82,23
