col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,1
,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,Barbara A Deeley,Kathy Enggasser,Louis Farinella,Mary Ann Quartullo,Patrick Parkinson,Jacqulyne Scott,Larry King,1
Mike Stack,26,0,0,0,0,25,20,16,13,12,11,7,1
Mark Smith,,0,0,0,0,3,2,1,2,1,0,1,1
Brad Koplinski,,,1,0,0,1,1,1,1,1,0,1,1
Brandon P Neuman,,,,1,0,0,1,0,0,0,0,0,1
Mark Critz,,,,,0,0,0,1,0,0,1,0,1
Barbara A Deeley,,,,,,6,10,11,12,12,3,6,1
Kathy Enggasser,,,,,,,2,15,10,10,5,2,1
Louis Farinella,,,,,,,,0,11,11,4,4,1
Mary Ann Quartullo,,,,,,,,,0,11,2,4,1
Patrick Parkinson,,,,,,,,,,0,3,5,1
Jacqulyne Scott,,,,,,,,,,,0,3,1
Larry King,,,,,,,,,,,,0,1
Total,71,6,2,2,2,35,26,19,16,14,12,9,1
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,2
,Mike Stack,Mark Critz,Mark Smith,Brandon P Neuman,Brad Koplinski,Kathy Enggasser,Barbara A Deeley,Louis Farinella,Patrick Parkinson,Mary Ann Quartullo,Jacqulyne Scott,Larry King,2
Mike Stack,12,0,0,0,0,28,30,22,18,19,0,0,2
Mark Critz,,1,0,0,0,2,0,0,1,0,0,0,2
Mark Smith,,,0,0,0,2,2,1,3,1,0,0,2
Brandon P Neuman,,,,0,0,2,0,1,1,0,0,0,2
Brad Koplinski,,,,,0,0,0,0,0,0,0,0,2
Kathy Enggasser,,,,,,1,19,19,19,17,0,0,2
Barbara A Deeley,,,,,,,0,18,19,18,0,0,2
Louis Farinella,,,,,,,,0,17,17,0,0,2
Patrick Parkinson,,,,,,,,,0,17,0,0,2
Mary Ann Quartullo,,,,,,,,,,1,0,0,2
Jacqulyne Scott,,,,,,,,,,,0,0,2
Larry King,,,,,,,,,,,,0,2
Total,60,4,3,2,0,36,33,25,24,22,0,0,2
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,3
