col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,division
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,1
,Chaka Fattah,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Marylouise Isaacson,Nekisha Fulton,Michelle L Rumbaugh,Thomas J Rumbaugh,Albert C Littlepage,Domenick demuro,1
Chaka Fattah,41,91,87,76,75,62,62,50,37,30,1
Darrell L Clarke,,4,72,67,60,55,49,47,34,26,1
Matthew D Myers,,,3,68,66,59,55,51,36,28,1
Micah Mahjoubian,,,,2,63,54,52,46,31,23,1
Marylouise Isaacson,,,,,3,63,62,53,37,28,1
Nekisha Fulton,,,,,,0,57,51,32,26,1
Michelle L Rumbaugh,,,,,,,0,48,27,22,1
Thomas J Rumbaugh,,,,,,,,0,26,19,1
Albert C Littlepage,,,,,,,,,0,23,1
Domenick demuro,,,,,,,,,,0,1
Total,176,102,97,87,86,68,66,55,41,32,1
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,2
,Chaka Fattah,Darrell L Clarke,Micah Mahjoubian,Matthew D Myers,Marylouise Isaacson,Michelle L Rumbaugh,Nekisha Fulton,Thomas J Rumbaugh,Albert C Littlepage,Domenick demuro,2
Chaka Fattah,18,82,65,62,57,50,46,41,28,26,2
Darrell L Clarke,,3,56,55,52,49,46,41,26,23,2
Micah Mahjoubian,,,2,53,48,44,41,38,23,23,2
Matthew D Myers,,,,0,51,45,41,37,24,22,2
Marylouise Isaacson,,,,,0,50,45,41,27,24,2
Michelle L Rumbaugh,,,,,,0,44,39,22,18,2
Nekisha Fulton,,,,,,,0,35,20,18,2
Thomas J Rumbaugh,,,,,,,,0,15,13,2
Albert C Littlepage,,,,,,,,,1,21,2
Domenick demuro,,,,,,,,,,1,2
Total,123,90,70,66,59,53,48,44,31,28,2
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,3
,Chaka Fattah,Marylouise Isaacson,Darrell L Clarke,Micah Mahjoubian,Matthew D Myers,Nekisha Fulton,Michelle L Rumbaugh,Thomas J Rumbaugh,Domenick demuro,Albert C Littlepage,3
Chaka Fattah,9,36,36,35,35,31,29,26,12,12,3
Marylouise Isaacson,,1,30,35,34,33,30,28,11,12,3
Darrell L Clarke,,,1,30,30,26,26,25,9,9,3
Micah Mahjoubian,,,,0,34,30,27,27,10,11,3
Matthew D Myers,,,,,0,30,27,28,11,11,3
Nekisha Fulton,,,,,,0,28,27,9,10,3
Michelle L Rumbaugh,,,,,,,0,24,11,10,3
Thomas J Rumbaugh,,,,,,,,0,7,8,3
Domenick demuro,,,,,,,,,0,10,3
Albert C Littlepage,,,,,,,,,,0,3
Total,58,41,40,39,38,34,33,29,13,12,3
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,4
,Chaka Fattah,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Nekisha Fulton,Marylouise Isaacson,Michelle L Rumbaugh,Thomas J Rumbaugh,Albert C Littlepage,Domenick demuro,4
Chaka Fattah,13,39,28,28,25,21,21,19,14,14,4
Darrell L Clarke,,0,27,24,23,19,20,18,13,14,4
Matthew D Myers,,,0,25,22,19,20,18,13,15,4
Micah Mahjoubian,,,,2,21,19,19,16,13,14,4
Nekisha Fulton,,,,,0,18,19,16,13,14,4
Marylouise Isaacson,,,,,,1,15,12,11,13,4
Michelle L Rumbaugh,,,,,,,0,15,9,11,4
Thomas J Rumbaugh,,,,,,,,0,8,9,4
Albert C Littlepage,,,,,,,,,1,11,4
Domenick demuro,,,,,,,,,,0,4
Total,60,40,30,30,26,23,21,20,16,15,4
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,5
,Chaka Fattah,Darrell L Clarke,Matthew D Myers,Micah Mahjoubian,Marylouise Isaacson,Nekisha Fulton,Albert C Littlepage,Michelle L Rumbaugh,Thomas J Rumbaugh,Domenick demuro,5
