col_1,col_2,col_3,division
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 1st District - Democrat,All
,Brian Sims,Robert A Brady,All
Brian Sims,238,"1,383",All
Robert A Brady,,173,All
Total,"1,621","1,556",All
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 1st District - Democrat,2
,Brian Sims,Robert A Brady,2
Brian Sims,8,47,2
Robert A Brady,,6,2
Total,55,53,2
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 182nd District - Democrat,3
,Robert A Brady,Brian Sims,3
Robert A Brady,4,38,3
Brian Sims,,2,3
Total,42,40,3
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 1st District - Democrat,4
,Brian Sims,Robert A Brady,4
Brian Sims,11,42,4
Robert A Brady,,8,4
Total,53,50,4
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 182nd District - Democrat,5
,Robert A Brady,Brian Sims,5
Robert A Brady,8,61,5
Brian Sims,,6,5
Total,69,67,5
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 1st District - Democrat,6
,Brian Sims,Robert A Brady,6
Brian Sims,16,66,6
Robert A Brady,,10,6
Total,82,76,6
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 182nd District - Democrat,7
,Robert A Brady,Brian Sims,7
Robert A Brady,11,79,7
Brian Sims,,9,7
Total,90,88,7
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 182nd District - Democrat,8
,Robert A Brady,Brian Sims,8
Robert A Brady,11,51,8
Brian Sims,,10,8
Total,62,61,8
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 1st District - Democrat,9
,Brian Sims,Robert A Brady,9
Brian Sims,15,60,9
Robert A Brady,,11,9
Total,75,71,9
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 1st District - Democrat,10
,Brian Sims,Robert A Brady,10
Brian Sims,13,68,10
Robert A Brady,,4,10
Total,81,72,10
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 1st District - Democrat,11
,Brian Sims,Robert A Brady,11
Brian Sims,12,57,11
Robert A Brady,,5,11
Total,69,62,11
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 182nd District - Democrat,12
,Robert A Brady,Brian Sims,12
Robert A Brady,7,81,12
Brian Sims,,6,12
Total,88,87,12
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 182nd District - Democrat,13
,Robert A Brady,Brian Sims,13
Robert A Brady,11,34,13
Brian Sims,,4,13
Total,45,38,13
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 1st District - Democrat,14
,Brian Sims,Robert A Brady,14
Brian Sims,19,86,14
Robert A Brady,,19,14
Total,105,105,14
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 182nd District - Democrat,17
,Robert A Brady,Brian Sims,17
Robert A Brady,12,79,17
Brian Sims,,10,17
Total,91,89,17
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 1st District - Democrat,18
,Brian Sims,Robert A Brady,18
Brian Sims,25,57,18
Robert A Brady,,8,18
Total,82,65,18
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 182nd District - Democrat,19
,Robert A Brady,Brian Sims,19
Robert A Brady,11,101,19
Brian Sims,,10,19
Total,112,111,19
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 1st District - Democrat,20
,Brian Sims,Robert A Brady,20
Brian Sims,3,36,20
Robert A Brady,,1,20
Total,39,37,20
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 1st District - Democrat,21
,Brian Sims,Robert A Brady,21
Brian Sims,9,57,21
Robert A Brady,,9,21
Total,66,66,21
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 1st District - Democrat,22
,Brian Sims,Robert A Brady,22
Brian Sims,21,111,22
Robert A Brady,,9,22
Total,132,120,22
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 1st District - Democrat,23
,Brian Sims,Robert A Brady,23
Brian Sims,9,73,23
Robert A Brady,,1,23
Total,82,74,23
,Representative In The General Assembly 182nd District - Democrat,Representative In Congress 1st District - Democrat,24
,Brian Sims,Robert A Brady,24
Brian Sims,20,99,24
Robert A Brady,,7,24
Total,119,106,24
