col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 172nd District - Democrat,,Governor - Democrat,,,,All
,Kevin J Boyle,Jeffrey Voice,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,All
Kevin J Boyle,24,0,319,246,70,38,All
Jeffrey Voice,,1,27,27,6,4,All
Tom Wolf,,,32,0,0,0,All
Allyson Y Schwartz,,,,45,0,0,All
Robert M Mccord,,,,,10,0,All
Katie Mcginty,,,,,,10,All
Total,697,65,378,318,86,52,All
,Representative In The General Assembly 172nd District - Democrat,,Governor - Democrat,,,,1
,Kevin J Boyle,Jeffrey Voice,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,1
Kevin J Boyle,4,0,31,27,5,2,1
Jeffrey Voice,,0,5,6,0,1,1
Allyson Y Schwartz,,,9,0,0,0,1
Tom Wolf,,,,5,0,0,1
Robert M Mccord,,,,,1,0,1
Katie Mcginty,,,,,,2,1
Total,69,12,45,38,6,5,1
,Representative In The General Assembly 172nd District - Democrat,,Governor - Democrat,,,,3
,Kevin J Boyle,Jeffrey Voice,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,Robert M Mccord,3
Kevin J Boyle,0,0,16,5,3,2,3
Jeffrey Voice,,0,0,3,0,0,3
Tom Wolf,,,1,0,0,0,3
Allyson Y Schwartz,,,,2,0,0,3
Katie Mcginty,,,,,0,0,3
Robert M Mccord,,,,,,0,3
Total,26,3,17,10,3,2,3
,Representative In The General Assembly 172nd District - Democrat,,Governor - Democrat,,,,4
,Kevin J Boyle,Jeffrey Voice,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,Robert M Mccord,4
Kevin J Boyle,1,0,11,6,1,1,4
Jeffrey Voice,,0,3,2,0,0,4
Tom Wolf,,,1,0,0,0,4
Allyson Y Schwartz,,,,1,0,0,4
Katie Mcginty,,,,,1,0,4
Robert M Mccord,,,,,,1,4
Total,20,5,15,9,2,2,4
,Representative In The General Assembly 172nd District - Democrat,,Governor - Democrat,,,,8
,Kevin J Boyle,Jeffrey Voice,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,8
Kevin J Boyle,7,0,86,53,24,9,8
Jeffrey Voice,,0,2,0,2,0,8
Tom Wolf,,,1,0,0,0,8
Allyson Y Schwartz,,,,1,0,0,8
Robert M Mccord,,,,,1,0,8
Katie Mcginty,,,,,,0,8
Total,179,4,89,54,27,9,8
,Representative In The General Assembly 172nd District - Democrat,,Governor - Democrat,,,,9
,Kevin J Boyle,Jeffrey Voice,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,9
Kevin J Boyle,1,0,45,18,6,2,9
Jeffrey Voice,,1,5,1,0,1,9
Tom Wolf,,,6,0,0,0,9
Allyson Y Schwartz,,,,2,0,0,9
Robert M Mccord,,,,,2,0,9
Katie Mcginty,,,,,,2,9
Total,72,8,56,21,8,5,9
,Representative In The General Assembly 172nd District - Democrat,,Governor - Democrat,,,,13
,Kevin J Boyle,Jeffrey Voice,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,13
Kevin J Boyle,1,0,24,14,4,0,13
Jeffrey Voice,,0,2,0,3,0,13
Allyson Y Schwartz,,,5,0,0,0,13
Tom Wolf,,,,2,0,0,13
Robert M Mccord,,,,,1,0,13
Katie Mcginty,,,,,,0,13
Total,43,5,31,16,8,0,13
