col_1,col_2,col_3,col_4,col_5,division
,Representative In Congress 13th District - Democrat,,,,1
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,1
Brendan F Boyle,47,0,0,0,1
Marjorie Margolies,,31,0,0,1
Val Arkoosh,,,8,0,1
Daylin Leach,,,,7,1
Total,47,31,8,7,1
,Representative In Congress 13th District - Democrat,,,,2
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,2
Brendan F Boyle,32,0,0,0,2
Marjorie Margolies,,6,0,0,2
Val Arkoosh,,,5,0,2
Daylin Leach,,,,4,2
Total,32,6,5,4,2
,Representative In Congress 13th District - Democrat,,,,3
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,3
Brendan F Boyle,40,0,0,0,3
Marjorie Margolies,,11,0,0,3
Val Arkoosh,,,4,0,3
Daylin Leach,,,,1,3
Total,40,11,4,1,3
,Representative In Congress 13th District - Democrat,,,,4
,Marjorie Margolies,Brendan F Boyle,Val Arkoosh,Daylin Leach,4
Marjorie Margolies,17,0,0,0,4
Brendan F Boyle,,13,0,0,4
Val Arkoosh,,,6,0,4
Daylin Leach,,,,1,4
Total,17,13,6,1,4
,Representative In Congress 13th District - Democrat,,,,5
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,5
Brendan F Boyle,48,0,0,0,5
Marjorie Margolies,,16,0,0,5
Val Arkoosh,,,4,0,5
Daylin Leach,,,,1,5
Total,48,16,4,1,5
,Representative In Congress 13th District - Democrat,,,,6
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,6
Brendan F Boyle,34,0,0,0,6
Marjorie Margolies,,14,0,0,6
Val Arkoosh,,,7,0,6
Daylin Leach,,,,5,6
Total,34,14,7,5,6
,Representative In Congress 13th District - Democrat,,,,7
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,7
Brendan F Boyle,31,0,0,0,7
Marjorie Margolies,,25,0,0,7
Val Arkoosh,,,8,0,7
Daylin Leach,,,,5,7
Total,31,25,8,5,7
,Representative In Congress 13th District - Democrat,,,,8
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,8
Brendan F Boyle,27,0,0,0,8
Marjorie Margolies,,20,0,0,8
Val Arkoosh,,,12,0,8
Daylin Leach,,,,2,8
Total,27,20,12,2,8
,Representative In Congress 13th District - Democrat,,,,9
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,9
Brendan F Boyle,39,0,0,0,9
Marjorie Margolies,,8,0,0,9
Val Arkoosh,,,2,0,9
Daylin Leach,,,,1,9
Total,39,8,2,1,9
,Representative In Congress 13th District - Democrat,,,,10
,Marjorie Margolies,Brendan F Boyle,Daylin Leach,Val Arkoosh,10
Marjorie Margolies,18,0,0,0,10
