col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 190th District - Democrat,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,All
,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Willie Jordan,Lisa Rhodes,Monica Maria Djerassi,All
Vanessa L Brown,412,0,0,465,300,256,263,232,213,All
Wanda Logan,,76,0,214,119,96,74,83,78,All
Isaac N Patterson V,,,30,60,36,35,30,27,33,All
Ken Washington,,,,5,305,292,277,281,261,All
Jacque Whaumbush,,,,,2,266,250,259,256,All
Kathryn S Huggins,,,,,,8,273,282,268,All
Willie Jordan,,,,,,,0,259,250,All
Lisa Rhodes,,,,,,,,1,261,All
Monica Maria Djerassi,,,,,,,,,7,All
Total,"1,130",361,123,749,461,404,371,347,340,All
,Representative In The General Assembly 190th District - Democrat,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,1
,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,Ken Washington,Kathryn S Huggins,Jacque Whaumbush,Lisa Rhodes,Willie Jordan,Monica Maria Djerassi,1
Vanessa L Brown,27,0,0,35,28,30,26,25,25,1
Wanda Logan,,7,0,12,6,8,6,5,4,1
Isaac N Patterson V,,,0,2,4,1,2,2,1,1
Ken Washington,,,,1,31,31,32,30,28,1
Kathryn S Huggins,,,,,2,31,33,32,29,1
Jacque Whaumbush,,,,,,0,32,29,29,1
Lisa Rhodes,,,,,,,0,32,31,1
Willie Jordan,,,,,,,,0,30,1
Monica Maria Djerassi,,,,,,,,,0,1
Total,75,23,4,52,41,40,36,34,32,1
,Representative In The General Assembly 190th District - Democrat,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,2
,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,Willie Jordan,2
Vanessa L Brown,49,0,0,12,8,7,5,4,6,2
Wanda Logan,,3,0,8,1,4,2,3,2,2
Isaac N Patterson V,,,2,2,3,1,2,2,1,2
Ken Washington,,,,0,6,7,5,6,6,2
Jacque Whaumbush,,,,,0,5,7,7,6,2
Kathryn S Huggins,,,,,,0,7,6,6,2
Monica Maria Djerassi,,,,,,,1,7,6,2
Lisa Rhodes,,,,,,,,0,5,2
Willie Jordan,,,,,,,,,0,2
Total,71,13,6,22,12,12,10,9,9,2
,Representative In The General Assembly 190th District - Democrat,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,3
,Vanessa L Brown,Isaac N Patterson V,Wanda Logan,Ken Washington,Kathryn S Huggins,Willie Jordan,Lisa Rhodes,Jacque Whaumbush,Monica Maria Djerassi,3
Vanessa L Brown,9,0,0,30,24,25,23,22,19,3
Isaac N Patterson V,,5,0,9,7,6,7,5,8,3
Wanda Logan,,,3,12,6,6,6,7,7,3
Ken Washington,,,,0,31,30,31,30,29,3
Kathryn S Huggins,,,,,0,30,31,31,31,3
Willie Jordan,,,,,,0,29,30,28,3
Lisa Rhodes,,,,,,,0,29,30,3
Jacque Whaumbush,,,,,,,,0,28,3
Monica Maria Djerassi,,,,,,,,,0,3
Total,54,16,16,51,37,37,36,34,34,3
,Representative In The General Assembly 190th District - Democrat,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,4
,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,4
Vanessa L Brown,22,0,0,26,24,25,27,20,22,4
Wanda Logan,,4,0,18,11,9,7,8,6,4
Isaac N Patterson V,,,0,2,2,1,1,1,1,4
Ken Washington,,,,1,23,27,23,23,22,4
Jacque Whaumbush,,,,,0,24,27,28,20,4
Kathryn S Huggins,,,,,,1,25,23,22,4
Lisa Rhodes,,,,,,,0,26,20,4
Monica Maria Djerassi,,,,,,,,3,19,4
Willie Jordan,,,,,,,,,0,4
Total,75,27,3,47,37,36,35,32,29,4
,Representative In The General Assembly 190th District - Democrat,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,5
,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,5
Vanessa L Brown,7,0,0,16,11,10,10,8,8,5
Wanda Logan,,9,0,6,6,5,5,6,3,5
Isaac N Patterson V,,,1,4,3,1,1,1,1,5
Ken Washington,,,,0,15,15,13,13,10,5
Jacque Whaumbush,,,,,0,12,11,12,10,5
Kathryn S Huggins,,,,,,0,13,13,10,5
Lisa Rhodes,,,,,,,0,11,10,5
Monica Maria Djerassi,,,,,,,,0,10,5
Willie Jordan,,,,,,,,,0,5
Total,30,21,5,26,20,16,16,15,12,5
,Representative In The General Assembly 190th District - Democrat,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,6
,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,Ken Washington,Kathryn S Huggins,Jacque Whaumbush,Willie Jordan,Monica Maria Djerassi,Lisa Rhodes,6
Vanessa L Brown,33,0,0,34,22,22,19,17,13,6
Wanda Logan,,5,0,10,8,8,5,3,5,6
Isaac N Patterson V,,,1,5,4,1,1,3,1,6
Ken Washington,,,,0,27,23,20,20,19,6
Kathryn S Huggins,,,,,0,20,21,21,20,6
Jacque Whaumbush,,,,,,0,19,18,17,6
Willie Jordan,,,,,,,0,20,16,6
Monica Maria Djerassi,,,,,,,,0,16,6
Lisa Rhodes,,,,,,,,,0,6
