col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,1
,Jalila D Parker,Cindy Bass,Sherrie Cohen,Nedia S Ralston,Janet Thompson,Bill Durham,Ron Couser,M Karen Bojar,1
Jalila D Parker,14,18,19,18,12,12,14,7,1
Cindy Bass,,18,14,13,13,12,13,8,1
Sherrie Cohen,,,13,13,10,9,12,6,1
Nedia S Ralston,,,,6,5,8,8,8,1
Janet Thompson,,,,,2,10,10,4,1
Bill Durham,,,,,,0,11,6,1
Ron Couser,,,,,,,0,5,1
M Karen Bojar,,,,,,,,2,1
Total,41,40,35,27,17,16,15,13,1
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,2
,Cindy Bass,Jalila D Parker,Sherrie Cohen,Nedia S Ralston,Janet Thompson,Ron Couser,M Karen Bojar,Bill Durham,2
Cindy Bass,24,41,35,32,31,24,20,17,2
Jalila D Parker,,22,36,37,21,21,16,15,2
Sherrie Cohen,,,16,30,28,21,20,15,2
Nedia S Ralston,,,,6,17,15,15,9,2
Janet Thompson,,,,,1,17,13,16,2
Ron Couser,,,,,,0,12,13,2
M Karen Bojar,,,,,,,0,4,2
Bill Durham,,,,,,,,1,2
Total,84,79,64,53,34,27,22,21,2
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,3
,Jalila D Parker,Cindy Bass,Nedia S Ralston,Sherrie Cohen,Bill Durham,Janet Thompson,Ron Couser,M Karen Bojar,3
Jalila D Parker,16,29,27,19,17,14,15,14,3
Cindy Bass,,10,18,18,15,13,13,10,3
Nedia S Ralston,,,7,13,7,8,11,11,3
Sherrie Cohen,,,,8,11,12,12,11,3
Bill Durham,,,,,0,11,9,5,3
Janet Thompson,,,,,,1,5,7,3
Ron Couser,,,,,,,0,7,3
M Karen Bojar,,,,,,,,0,3
Total,60,45,36,32,19,18,16,14,3
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,4
,Cindy Bass,Jalila D Parker,Sherrie Cohen,Nedia S Ralston,Janet Thompson,Ron Couser,Bill Durham,M Karen Bojar,4
Cindy Bass,29,83,61,64,52,53,49,41,4
Jalila D Parker,,18,55,63,45,45,35,34,4
Sherrie Cohen,,,10,43,35,39,35,31,4
Nedia S Ralston,,,,3,29,30,24,28,4
Janet Thompson,,,,,5,35,30,26,4
Ron Couser,,,,,,1,32,29,4
Bill Durham,,,,,,,1,19,4
M Karen Bojar,,,,,,,,3,4
Total,137,114,80,78,61,59,53,46,4
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,5
,Jalila D Parker,Cindy Bass,Nedia S Ralston,Sherrie Cohen,Janet Thompson,Ron Couser,Bill Durham,M Karen Bojar,5
Jalila D Parker,14,49,46,43,38,27,29,26,5
Cindy Bass,,22,35,32,36,27,26,27,5
Nedia S Ralston,,,9,31,27,21,17,18,5
Sherrie Cohen,,,,6,26,20,18,18,5
Janet Thompson,,,,,2,21,24,18,5
Ron Couser,,,,,,0,17,14,5
Bill Durham,,,,,,,0,14,5
M Karen Bojar,,,,,,,,0,5
Total,84,80,59,55,44,33,31,31,5
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,6
,Jalila D Parker,Nedia S Ralston,Cindy Bass,Sherrie Cohen,Janet Thompson,Ron Couser,Bill Durham,M Karen Bojar,6
Jalila D Parker,8,30,19,13,9,6,5,6,6
Nedia S Ralston,,3,18,10,6,3,2,5,6
Cindy Bass,,,8,13,11,9,7,6,6
Sherrie Cohen,,,,3,9,6,6,4,6
Janet Thompson,,,,,1,6,6,4,6
Ron Couser,,,,,,0,4,2,6
Bill Durham,,,,,,,0,1,6
M Karen Bojar,,,,,,,,0,6
Total,43,35,33,20,12,9,7,6,6
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,7
,Jalila D Parker,Cindy Bass,Nedia S Ralston,Janet Thompson,Sherrie Cohen,Ron Couser,Bill Durham,M Karen Bojar,7
Jalila D Parker,10,21,19,16,11,13,13,7,7
Cindy Bass,,3,18,21,12,16,13,7,7
Nedia S Ralston,,,3,9,6,9,8,5,7
Janet Thompson,,,,1,12,12,13,7,7
Sherrie Cohen,,,,,4,10,8,6,7
Ron Couser,,,,,,0,10,5,7
Bill Durham,,,,,,,1,5,7
M Karen Bojar,,,,,,,,0,7
Total,38,34,27,24,19,18,16,9,7
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,8
,Cindy Bass,Jalila D Parker,Nedia S Ralston,Sherrie Cohen,Ron Couser,Janet Thompson,M Karen Bojar,Bill Durham,8
Cindy Bass,20,38,35,17,14,15,14,12,8
Jalila D Parker,,12,43,16,12,12,13,11,8
Nedia S Ralston,,,3,17,11,14,12,10,8
Sherrie Cohen,,,,9,12,11,11,8,8
Ron Couser,,,,,1,7,9,10,8
Janet Thompson,,,,,,0,8,8,8
M Karen Bojar,,,,,,,0,8,8
Bill Durham,,,,,,,,0,8
Total,64,64,51,30,18,17,16,15,8
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,9
,Cindy Bass,Sherrie Cohen,Jalila D Parker,Nedia S Ralston,Janet Thompson,Bill Durham,Ron Couser,M Karen Bojar,9
Cindy Bass,13,17,16,12,16,10,10,7,9
Sherrie Cohen,,14,11,11,12,10,7,6,9
Jalila D Parker,,,10,17,9,4,6,5,9
Nedia S Ralston,,,,4,6,6,5,3,9
Janet Thompson,,,,,0,8,8,5,9
Bill Durham,,,,,,0,6,3,9
Ron Couser,,,,,,,0,5,9
M Karen Bojar,,,,,,,,1,9
Total,45,39,35,25,18,11,11,9,9
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,10
,Jalila D Parker,Cindy Bass,Nedia S Ralston,Sherrie Cohen,Janet Thompson,M Karen Bojar,Ron Couser,Bill Durham,10
Jalila D Parker,19,39,36,28,26,18,18,15,10
Cindy Bass,,17,28,31,30,18,18,16,10
Nedia S Ralston,,,16,18,16,13,10,5,10
Sherrie Cohen,,,,16,26,18,18,14,10
Janet Thompson,,,,,0,16,14,14,10
M Karen Bojar,,,,,,1,10,8,10
Ron Couser,,,,,,,0,11,10
Bill Durham,,,,,,,,0,10
Total,76,74,58,56,35,24,23,20,10
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,11
,Jalila D Parker,Cindy Bass,Nedia S Ralston,Sherrie Cohen,Janet Thompson,Bill Durham,Ron Couser,M Karen Bojar,11
Jalila D Parker,11,31,31,18,14,10,10,9,11
Cindy Bass,,13,25,16,16,11,11,7,11
Nedia S Ralston,,,1,14,10,5,8,8,11
Sherrie Cohen,,,,5,15,9,11,7,11
Janet Thompson,,,,,0,9,10,8,11
Bill Durham,,,,,,0,7,5,11
Ron Couser,,,,,,,0,5,11
M Karen Bojar,,,,,,,,1,11
Total,57,52,38,31,21,14,14,13,11
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,12
,Cindy Bass,Jalila D Parker,Nedia S Ralston,Sherrie Cohen,Janet Thompson,Ron Couser,Bill Durham,M Karen Bojar,12
Cindy Bass,15,46,39,20,21,21,16,17,12
Jalila D Parker,,12,45,22,19,18,12,15,12
Nedia S Ralston,,,5,20,15,15,9,13,12
Sherrie Cohen,,,,3,12,16,9,10,12
Janet Thompson,,,,,0,12,14,9,12
Ron Couser,,,,,,1,10,9,12
Bill Durham,,,,,,,0,4,12
M Karen Bojar,,,,,,,,0,12
Total,74,72,57,30,24,23,18,17,12
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,13
,Jalila D Parker,Cindy Bass,Nedia S Ralston,Sherrie Cohen,Janet Thompson,Bill Durham,Ron Couser,M Karen Bojar,13
Jalila D Parker,17,40,45,21,22,22,18,8,13
Cindy Bass,,15,31,18,22,20,18,7,13
Nedia S Ralston,,,5,17,14,16,12,8,13
Sherrie Cohen,,,,8,15,14,9,7,13
Janet Thompson,,,,,3,17,12,5,13
Bill Durham,,,,,,0,17,5,13
Ron Couser,,,,,,,0,5,13
M Karen Bojar,,,,,,,,0,13
Total,74,62,53,37,29,25,20,9,13
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,14
,Cindy Bass,Jalila D Parker,Nedia S Ralston,Sherrie Cohen,Janet Thompson,Ron Couser,Bill Durham,M Karen Bojar,14
Cindy Bass,13,35,28,21,14,13,11,13,14
Jalila D Parker,,6,29,23,16,16,14,14,14
Nedia S Ralston,,,0,17,13,11,9,13,14
Sherrie Cohen,,,,2,16,17,13,13,14
Janet Thompson,,,,,0,10,12,8,14
Ron Couser,,,,,,0,10,7,14
Bill Durham,,,,,,,0,4,14
M Karen Bojar,,,,,,,,1,14
Total,54,47,34,29,19,19,16,16,14
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,15
,Cindy Bass,Jalila D Parker,Sherrie Cohen,Nedia S Ralston,Ron Couser,Janet Thompson,Bill Durham,M Karen Bojar,15
Cindy Bass,8,32,24,23,17,17,15,12,15
Jalila D Parker,,5,22,25,15,14,14,11,15
Sherrie Cohen,,,9,13,15,12,11,10,15
Nedia S Ralston,,,,1,10,8,7,8,15
Ron Couser,,,,,2,7,10,8,15
Janet Thompson,,,,,,3,9,7,15
Bill Durham,,,,,,,0,4,15
M Karen Bojar,,,,,,,,0,15
Total,46,41,36,28,21,20,15,12,15
,Member Of - Democratic State Committee 4th Senatorial District,,,,,,,,16
,Cindy Bass,Jalila D Parker,Sherrie Cohen,Janet Thompson,Nedia S Ralston,Ron Couser,M Karen Bojar,Bill Durham,16
Cindy Bass,15,16,16,15,12,13,11,7,16
Jalila D Parker,,10,13,12,11,10,9,5,16
Sherrie Cohen,,,9,11,10,12,11,4,16
Janet Thompson,,,,3,6,10,6,6,16
Nedia S Ralston,,,,,1,7,6,1,16
Ron Couser,,,,,,1,8,6,16
