col_1,col_2,col_3,division
,Representative In The General Assembly 198th District - Democrat,,All
,Rosita C Youngblood,John Connelly,All
Rosita C Youngblood,614,0,All
John Connelly,,161,All
Total,614,161,All
,Representative In The General Assembly 198th District - Democrat,,4
,Rosita C Youngblood,John Connelly,4
Rosita C Youngblood,24,0,4
John Connelly,,6,4
Total,24,6,4
,Representative In The General Assembly 198th District - Democrat,,5
,Rosita C Youngblood,John Connelly,5
Rosita C Youngblood,51,0,5
John Connelly,,12,5
Total,51,12,5
,Representative In The General Assembly 198th District - Democrat,,6
,Rosita C Youngblood,John Connelly,6
Rosita C Youngblood,49,0,6
John Connelly,,17,6
Total,49,17,6
,Representative In The General Assembly 198th District - Democrat,,9
,Rosita C Youngblood,John Connelly,9
Rosita C Youngblood,91,0,9
John Connelly,,38,9
Total,91,38,9
,Representative In The General Assembly 198th District - Democrat,,10
,Rosita C Youngblood,John Connelly,10
Rosita C Youngblood,53,0,10
John Connelly,,7,10
Total,53,7,10
,Representative In The General Assembly 198th District - Democrat,,12
,Rosita C Youngblood,John Connelly,12
Rosita C Youngblood,54,0,12
John Connelly,,10,12
Total,54,10,12
,Representative In The General Assembly 198th District - Democrat,,14
,Rosita C Youngblood,John Connelly,14
Rosita C Youngblood,53,0,14
John Connelly,,15,14
Total,53,15,14
,Representative In The General Assembly 198th District - Democrat,,15
,Rosita C Youngblood,John Connelly,15
Rosita C Youngblood,42,0,15
John Connelly,,5,15
Total,42,5,15
,Representative In The General Assembly 198th District - Democrat,,16
,Rosita C Youngblood,John Connelly,16
Rosita C Youngblood,101,0,16
John Connelly,,16,16
Total,101,16,16
,Representative In The General Assembly 198th District - Democrat,,17
,Rosita C Youngblood,John Connelly,17
Rosita C Youngblood,51,0,17
John Connelly,,10,17
Total,51,10,17
,Representative In The General Assembly 198th District - Democrat,,18
,Rosita C Youngblood,John Connelly,18
Rosita C Youngblood,45,0,18
John Connelly,,25,18
Total,45,25,18
