col_1,col_2,col_3,col_4,col_5,division
,Member Of - Republican State Committee 13th Congressional District,,,,1
,Agnes Tilley,Dave Kralle,Michael P Meehan,Margaret L Recupido,1
Agnes Tilley,4,10,7,5,1
Dave Kralle,,2,5,5,1
Michael P Meehan,,,2,6,1
Margaret L Recupido,,,,0,1
Total,16,12,10,6,1
,Member Of - Republican State Committee 13th Congressional District,,,,2
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,2
Dave Kralle,7,18,11,9,2
Agnes Tilley,,4,13,9,2
Michael P Meehan,,,6,9,2
Margaret L Recupido,,,,0,2
Total,26,25,20,9,2
,Member Of - Republican State Committee 13th Congressional District,,,,3
,Agnes Tilley,Michael P Meehan,Dave Kralle,Margaret L Recupido,3
Agnes Tilley,2,8,5,5,3
Michael P Meehan,,0,5,7,3
Dave Kralle,,,2,5,3
Margaret L Recupido,,,,0,3
Total,10,10,7,7,3
,Member Of - Republican State Committee 13th Congressional District,,,,4
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,4
Dave Kralle,6,9,4,4,4
Agnes Tilley,,2,6,4,4
Michael P Meehan,,,1,4,4
Margaret L Recupido,,,,0,4
Total,15,13,7,4,4
,Member Of - Republican State Committee 13th Congressional District,,,,5
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,5
Dave Kralle,6,12,2,2,5
Agnes Tilley,,3,3,2,5
Michael P Meehan,,,3,2,5
Margaret L Recupido,,,,0,5
Total,18,16,6,2,5
,Member Of - Republican State Committee 13th Congressional District,,,,6
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,6
Dave Kralle,6,15,11,9,6
Agnes Tilley,,5,10,10,6
Michael P Meehan,,,3,9,6
Margaret L Recupido,,,,0,6
Total,23,22,15,10,6
,Member Of - Republican State Committee 13th Congressional District,,,,7
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,7
Dave Kralle,8,12,13,9,7
Agnes Tilley,,4,10,9,7
Michael P Meehan,,,2,10,7
Margaret L Recupido,,,,1,7
Total,23,16,16,11,7
,Member Of - Republican State Committee 13th Congressional District,,,,8
,Dave Kralle,Michael P Meehan,Agnes Tilley,Margaret L Recupido,8
Dave Kralle,5,13,12,12,8
Michael P Meehan,,3,12,12,8
Agnes Tilley,,,2,12,8
Margaret L Recupido,,,,1,8
Total,18,16,14,13,8
,Member Of - Republican State Committee 13th Congressional District,,,,9
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,9
Dave Kralle,7,6,1,1,9
Agnes Tilley,,2,1,1,9
Michael P Meehan,,,2,1,9
Margaret L Recupido,,,,0,9
Total,13,8,3,1,9
,Member Of - Republican State Committee 13th Congressional District,,,,10
,Agnes Tilley,Dave Kralle,Michael P Meehan,Margaret L Recupido,10
Agnes Tilley,5,12,7,6,10
Dave Kralle,,2,6,6,10
Michael P Meehan,,,0,6,10
Margaret L Recupido,,,,0,10
Total,18,14,7,6,10
,Member Of - Republican State Committee 13th Congressional District,,,,11
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,11
Dave Kralle,11,26,15,14,11
Agnes Tilley,,6,16,15,11
Michael P Meehan,,,2,14,11
Margaret L Recupido,,,,0,11
Total,39,35,20,15,11
,Member Of - Republican State Committee 13th Congressional District,,,,13
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,13
Dave Kralle,7,17,15,13,13
Agnes Tilley,,6,10,10,13
Michael P Meehan,,,3,14,13
Margaret L Recupido,,,,0,13
Total,29,23,19,14,13
,Member Of - Republican State Committee 13th Congressional District,,,,14
,Agnes Tilley,Dave Kralle,Michael P Meehan,Margaret L Recupido,14
Agnes Tilley,8,11,10,9,14
Dave Kralle,,5,10,9,14
Michael P Meehan,,,2,9,14
Margaret L Recupido,,,,0,14
Total,19,16,12,9,14
,Member Of - Republican State Committee 13th Congressional District,,,,15
,Agnes Tilley,Dave Kralle,Michael P Meehan,Margaret L Recupido,15
Agnes Tilley,5,13,9,7,15
Dave Kralle,,4,8,8,15
Michael P Meehan,,,3,8,15
Margaret L Recupido,,,,0,15
Total,20,18,13,8,15
,Member Of - Republican State Committee 13th Congressional District,,,,16
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,16
Dave Kralle,6,8,6,6,16
Agnes Tilley,,4,6,7,16
Michael P Meehan,,,2,6,16
Margaret L Recupido,,,,0,16
Total,14,13,8,7,16
,Member Of - Republican State Committee 13th Congressional District,,,,17
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,17
Dave Kralle,3,10,7,7,17
Agnes Tilley,,0,7,7,17
Michael P Meehan,,,1,7,17
Margaret L Recupido,,,,0,17
Total,13,10,8,7,17
,Member Of - Republican State Committee 13th Congressional District,,,,18
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,18
Dave Kralle,7,21,17,11,18
Agnes Tilley,,2,12,10,18
Michael P Meehan,,,2,11,18
Margaret L Recupido,,,,0,18
Total,34,24,20,11,18
,Member Of - Republican State Committee 13th Congressional District,,,,All
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,All
Dave Kralle,94,217,149,130,All
Agnes Tilley,,64,147,128,All
Michael P Meehan,,,37,135,All
Margaret L Recupido,,,,2,All
Total,332,302,210,140,All
