col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,1
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,1
Brendan F Boyle,7,0,0,0,26,28,3,4,1
Marjorie Margolies,,1,0,0,13,3,2,0,1
Daylin Leach,,,0,0,1,3,0,0,1
Val Arkoosh,,,,0,1,0,0,1,1
Allyson Y Schwartz,,,,,4,0,0,0,1
Tom Wolf,,,,,,4,0,0,1
Robert M Mccord,,,,,,,1,0,1
Katie Mcginty,,,,,,,,0,1
Total,68,19,4,2,45,38,6,5,1
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,2
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Allyson Y Schwartz,Tom Wolf,Katie Mcginty,Robert M Mccord,2
Brendan F Boyle,0,0,0,0,11,21,9,4,2
Marjorie Margolies,,0,0,0,15,3,0,1,2
Daylin Leach,,,0,0,2,1,1,0,2
Val Arkoosh,,,,0,0,1,0,0,2
Allyson Y Schwartz,,,,,4,0,0,0,2
Tom Wolf,,,,,,2,0,0,2
Katie Mcginty,,,,,,,0,0,2
Robert M Mccord,,,,,,,,1,2
Total,45,19,4,1,32,28,10,6,2
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,3
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,Robert M Mccord,3
Brendan F Boyle,0,0,0,0,15,5,2,1,3
Marjorie Margolies,,0,0,0,0,3,1,0,3
Val Arkoosh,,,0,0,2,1,0,0,3
Daylin Leach,,,,0,0,0,0,1,3
Tom Wolf,,,,,0,0,0,0,3
Allyson Y Schwartz,,,,,,1,0,0,3
Katie Mcginty,,,,,,,0,0,3
Robert M Mccord,,,,,,,,0,3
Total,23,4,3,1,17,10,3,2,3
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,4
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,Robert M Mccord,4
Brendan F Boyle,1,0,0,0,11,2,1,2,4
Marjorie Margolies,,0,0,0,2,5,1,0,4
Daylin Leach,,,0,0,1,1,0,0,4
Val Arkoosh,,,,0,0,1,0,0,4
Tom Wolf,,,,,1,0,0,0,4
Allyson Y Schwartz,,,,,,0,0,0,4
Katie Mcginty,,,,,,,0,0,4
Robert M Mccord,,,,,,,,0,4
Total,17,8,2,1,15,9,2,2,4
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,5
,Marjorie Margolies,Brendan F Boyle,Daylin Leach,Val Arkoosh,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,5
Marjorie Margolies,2,0,0,0,12,12,1,0,5
Brendan F Boyle,,0,0,0,10,11,4,0,5
Daylin Leach,,,0,0,1,2,0,0,5
Val Arkoosh,,,,0,1,0,1,0,5
Tom Wolf,,,,,2,0,0,0,5
Allyson Y Schwartz,,,,,,0,0,0,5
Robert M Mccord,,,,,,,1,0,5
Katie Mcginty,,,,,,,,0,5
Total,27,25,3,2,26,25,7,0,5
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,6
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,6
Brendan F Boyle,7,0,0,0,49,26,6,4,6
Marjorie Margolies,,4,0,0,8,24,0,3,6
Val Arkoosh,,,1,0,1,5,3,0,6
Daylin Leach,,,,0,2,4,0,1,6
Tom Wolf,,,,,5,0,0,0,6
Allyson Y Schwartz,,,,,,3,0,0,6
Robert M Mccord,,,,,,,3,0,6
Katie Mcginty,,,,,,,,1,6
Total,92,39,10,7,65,62,12,9,6
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,7
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,7
Brendan F Boyle,5,0,0,0,41,24,14,3,7
Marjorie Margolies,,0,0,0,7,7,4,1,7
Val Arkoosh,,,1,0,2,1,0,1,7
Daylin Leach,,,,0,0,3,0,1,7
Tom Wolf,,,,,0,0,0,0,7
Allyson Y Schwartz,,,,,,2,0,0,7
Robert M Mccord,,,,,,,3,0,7
Katie Mcginty,,,,,,,,0,7
Total,87,19,5,4,50,37,21,6,7
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,8
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,8
Brendan F Boyle,10,0,0,0,84,50,21,6,8
Marjorie Margolies,,0,0,0,1,4,1,1,8
Val Arkoosh,,,0,0,2,0,3,1,8
Daylin Leach,,,,0,0,0,1,0,8
Tom Wolf,,,,,2,0,0,0,8
Allyson Y Schwartz,,,,,,0,0,0,8
Robert M Mccord,,,,,,,1,0,8
Katie Mcginty,,,,,,,,1,8
Total,171,7,6,1,89,54,27,9,8
,Representative In Congress 13th District - Democrat,,,,Governor - Democrat,,,,9
