col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,Member Of - Democratic State Committee 5th Senatorial District,,,,,,Representative In The General Assembly 179th District - Democrat,,All
,Kathy Enggasser,Louis Farinella,Patrick Parkinson,Barbara A Deeley,Mary Ann Quartullo,Larry King,Jason Dawkins,James W Clay Jr,All
Kathy Enggasser,5,33,34,30,30,1,46,26,All
Louis Farinella,,0,28,24,26,1,35,14,All
Patrick Parkinson,,,1,28,28,1,29,16,All
Barbara A Deeley,,,,0,25,1,29,11,All
Mary Ann Quartullo,,,,,1,1,20,12,All
Larry King,,,,,,0,0,1,All
Jason Dawkins,,,,,,,8,0,All
James W Clay Jr,,,,,,,,15,All
Total,78,49,46,41,33,1,76,55,All
