col_1,col_2,col_3,division
,Lieutenant Governor - Republican,Representative In The General Assembly 188th District - Republican,All
,Jim Cawley,Ernest Adkins,All
Jim Cawley,3,40,All
Ernest Adkins,,2,All
Total,43,42,All
,Representative In The General Assembly 188th District - Republican,Lieutenant Governor - Republican,1
,Ernest Adkins,Jim Cawley,1
Ernest Adkins,1,7,1
Jim Cawley,,0,1
Total,8,7,1
,Representative In The General Assembly 188th District - Republican,Lieutenant Governor - Republican,7
,Ernest Adkins,Jim Cawley,7
Ernest Adkins,0,1,7
Jim Cawley,,0,7
Total,1,1,7
,Representative In The General Assembly 188th District - Republican,Lieutenant Governor - Republican,9
,Ernest Adkins,Jim Cawley,9
Ernest Adkins,1,1,9
Jim Cawley,,0,9
Total,2,1,9
,Representative In The General Assembly 188th District - Republican,Lieutenant Governor - Republican,11
,Ernest Adkins,Jim Cawley,11
Ernest Adkins,0,2,11
Jim Cawley,,0,11
Total,2,2,11
,Representative In The General Assembly 188th District - Republican,Lieutenant Governor - Republican,12
,Ernest Adkins,Jim Cawley,12
Ernest Adkins,0,1,12
Jim Cawley,,0,12
Total,1,1,12
,Representative In The General Assembly 188th District - Republican,Lieutenant Governor - Republican,13
,Ernest Adkins,Jim Cawley,13
Ernest Adkins,0,1,13
Jim Cawley,,0,13
Total,1,1,13
,Representative In The General Assembly 188th District - Republican,Lieutenant Governor - Republican,16
,Ernest Adkins,Jim Cawley,16
Ernest Adkins,0,7,16
Jim Cawley,,0,16
Total,7,7,16
,Lieutenant Governor - Republican,Representative In The General Assembly 188th District - Republican,17
,Jim Cawley,Ernest Adkins,17
Jim Cawley,3,3,17
Ernest Adkins,,0,17
Total,6,3,17
,Representative In The General Assembly 188th District - Republican,Lieutenant Governor - Republican,18
,Ernest Adkins,Jim Cawley,18
Ernest Adkins,0,6,18
Jim Cawley,,0,18
Total,6,6,18
,Representative In The General Assembly 188th District - Republican,Lieutenant Governor - Republican,19
,Ernest Adkins,Jim Cawley,19
Ernest Adkins,0,9,19
Jim Cawley,,0,19
Total,9,9,19
,Representative In The General Assembly 188th District - Republican,Lieutenant Governor - Republican,23
,Ernest Adkins,Jim Cawley,23
Ernest Adkins,0,2,23
Jim Cawley,,0,23
Total,2,2,23
