col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In Congress 13th District - Democrat,,,,Representative In The General Assembly 179th District - Democrat,,All
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Jason Dawkins,James W Clay Jr,All
Brendan F Boyle,12,0,0,0,47,18,All
Marjorie Margolies,,1,0,0,5,2,All
Daylin Leach,,,0,0,3,3,All
Val Arkoosh,,,,0,2,4,All
Jason Dawkins,,,,,1,0,All
James W Clay Jr,,,,,,1,All
Total,77,8,6,6,58,28,All
,Representative In Congress 13th District - Democrat,,,,Representative In The General Assembly 179th District - Democrat,,3
,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,Jason Dawkins,James W Clay Jr,3
Brendan F Boyle,12,0,0,0,47,18,3
Marjorie Margolies,,1,0,0,5,2,3
Daylin Leach,,,0,0,3,3,3
Val Arkoosh,,,,0,2,4,3
Jason Dawkins,,,,,1,0,3
James W Clay Jr,,,,,,1,3
Total,77,8,6,6,58,28,3
