col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,1
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Alishea Jackson,James Tyson,Kevin C Hannah,Rasheen Crews,Vernon D Brown,1
Tom Wolf,29,0,0,0,0,0,0,0,0,1
Allyson Y Schwartz,,12,0,0,0,0,0,0,0,1
Robert M Mccord,,,6,0,0,0,0,0,0,1
Katie Mcginty,,,,1,0,0,0,0,0,1
Alishea Jackson,,,,,0,0,0,0,0,1
James Tyson,,,,,,0,0,0,0,1
Kevin C Hannah,,,,,,,0,0,0,1
Rasheen Crews,,,,,,,,0,0,1
Vernon D Brown,,,,,,,,,0,1
Total,29,12,6,1,0,0,0,0,0,1
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,2
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Alishea Jackson,James Tyson,Kevin C Hannah,Rasheen Crews,Vernon D Brown,2
Tom Wolf,55,0,0,0,0,0,0,0,0,2
Allyson Y Schwartz,,35,0,0,0,0,0,0,0,2
Robert M Mccord,,,8,0,0,0,0,0,0,2
Katie Mcginty,,,,4,0,0,0,0,0,2
Alishea Jackson,,,,,0,0,0,0,0,2
James Tyson,,,,,,0,0,0,0,2
Kevin C Hannah,,,,,,,0,0,0,2
Rasheen Crews,,,,,,,,0,0,2
Vernon D Brown,,,,,,,,,0,2
Total,55,35,8,4,0,0,0,0,0,2
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,3
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Kevin C Hannah,Rasheen Crews,Alishea Jackson,James Tyson,Vernon D Brown,3
Tom Wolf,34,0,0,0,29,21,20,7,7,3
Allyson Y Schwartz,,19,0,0,11,12,11,8,8,3
Robert M Mccord,,,3,0,4,6,7,1,1,3
Katie Mcginty,,,,0,3,3,2,3,2,3
Kevin C Hannah,,,,,0,28,27,17,15,3
Rasheen Crews,,,,,,0,26,17,15,3
Alishea Jackson,,,,,,,0,15,15,3
James Tyson,,,,,,,,0,15,3
Vernon D Brown,,,,,,,,,0,3
Total,76,38,13,5,47,42,40,19,18,3
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,4
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Rasheen Crews,Alishea Jackson,Kevin C Hannah,James Tyson,Vernon D Brown,4
Tom Wolf,9,0,0,0,32,25,29,11,11,4
Allyson Y Schwartz,,6,0,0,11,13,11,11,11,4
Robert M Mccord,,,4,0,4,5,2,2,2,4
Katie Mcginty,,,,3,1,1,1,3,2,4
Rasheen Crews,,,,,0,32,32,21,23,4
Alishea Jackson,,,,,,0,30,19,22,4
Kevin C Hannah,,,,,,,0,19,21,4
James Tyson,,,,,,,,0,20,4
Vernon D Brown,,,,,,,,,0,4
Total,56,29,12,6,49,45,44,27,26,4
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,5
,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,Robert M Mccord,Alishea Jackson,James Tyson,Kevin C Hannah,Rasheen Crews,Vernon D Brown,5
Tom Wolf,7,0,0,0,0,0,0,0,0,5
Allyson Y Schwartz,,2,0,0,0,0,0,0,0,5
Katie Mcginty,,,0,0,0,0,0,0,0,5
Robert M Mccord,,,,0,0,0,0,0,0,5
Alishea Jackson,,,,,0,0,0,0,0,5
James Tyson,,,,,,0,0,0,0,5
Kevin C Hannah,,,,,,,0,0,0,5
Rasheen Crews,,,,,,,,0,0,5
Vernon D Brown,,,,,,,,,0,5
Total,7,2,0,0,0,0,0,0,0,5
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,6
,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,Robert M Mccord,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,6
Tom Wolf,10,0,0,0,18,17,13,9,8,6
Allyson Y Schwartz,,4,0,0,10,7,7,9,5,6
Katie Mcginty,,,0,0,4,4,3,3,4,6
Robert M Mccord,,,,2,1,2,2,0,0,6
Alishea Jackson,,,,,0,18,19,13,12,6
Rasheen Crews,,,,,,0,20,13,13,6
Kevin C Hannah,,,,,,,0,13,11,6
Vernon D Brown,,,,,,,,0,11,6
James Tyson,,,,,,,,,0,6
Total,37,27,6,5,34,31,26,22,18,6
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,7
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Rasheen Crews,Kevin C Hannah,Alishea Jackson,James Tyson,Vernon D Brown,7
Tom Wolf,22,0,0,0,19,17,14,10,10,7
Allyson Y Schwartz,,11,0,0,5,6,6,4,5,7
Robert M Mccord,,,4,0,2,2,4,3,2,7
Katie Mcginty,,,,1,4,4,2,3,3,7
Rasheen Crews,,,,,0,19,16,11,12,7
Kevin C Hannah,,,,,,0,17,14,15,7
Alishea Jackson,,,,,,,0,11,13,7
James Tyson,,,,,,,,0,14,7
Vernon D Brown,,,,,,,,,0,7
Total,56,24,9,6,30,29,26,20,20,7
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,8
,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,Alishea Jackson,Rasheen Crews,Kevin C Hannah,James Tyson,Vernon D Brown,8
Allyson Y Schwartz,46,0,0,0,12,9,9,7,8,8
Tom Wolf,,18,0,0,15,19,11,3,2,8
Robert M Mccord,,,5,0,7,5,3,3,3,8
Katie Mcginty,,,,1,1,0,1,2,2,8
Alishea Jackson,,,,,0,20,19,11,12,8
Rasheen Crews,,,,,,0,19,10,11,8
Kevin C Hannah,,,,,,,0,10,10,8
James Tyson,,,,,,,,0,12,8
Vernon D Brown,,,,,,,,,0,8
Total,66,45,13,3,35,33,24,15,15,8
,Member Of - Democratic State Committee 8th Senatorial District,,,,,Governor - Democrat,,,,9
,Rasheen Crews,Alishea Jackson,Vernon D Brown,Kevin C Hannah,James Tyson,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,9
Rasheen Crews,0,16,12,16,10,11,6,7,1,9
Alishea Jackson,,0,11,14,10,8,7,6,3,9
Vernon D Brown,,,0,10,12,3,8,6,1,9
Kevin C Hannah,,,,0,10,6,4,6,1,9
James Tyson,,,,,0,1,5,6,1,9
Tom Wolf,,,,,,9,0,0,0,9
Allyson Y Schwartz,,,,,,,6,0,0,9
Robert M Mccord,,,,,,,,4,0,9
Katie Mcginty,,,,,,,,,0,9
Total,25,24,18,17,13,25,17,13,3,9
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,10
,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,Robert M Mccord,Rasheen Crews,Kevin C Hannah,Alishea Jackson,Vernon D Brown,James Tyson,10
Tom Wolf,11,0,0,0,6,7,6,3,2,10
Allyson Y Schwartz,,6,0,0,4,4,2,2,2,10
Katie Mcginty,,,0,0,2,0,1,1,0,10
Robert M Mccord,,,,0,0,0,0,0,0,10
Rasheen Crews,,,,,0,5,4,5,3,10
Kevin C Hannah,,,,,,0,3,4,3,10
Alishea Jackson,,,,,,,0,5,3,10
Vernon D Brown,,,,,,,,0,3,10
James Tyson,,,,,,,,,0,10
Total,26,13,2,0,12,11,9,6,4,10
,Member Of - Democratic State Committee 8th Senatorial District,,,,,Governor - Democrat,,,,11
,Alishea Jackson,Kevin C Hannah,Rasheen Crews,James Tyson,Vernon D Brown,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,11
Alishea Jackson,0,5,4,4,3,7,5,0,0,11
Kevin C Hannah,,0,4,4,3,2,5,1,0,11
Rasheen Crews,,,0,3,3,1,4,1,0,11
James Tyson,,,,0,4,3,2,0,0,11
Vernon D Brown,,,,,0,3,2,0,0,11
Allyson Y Schwartz,,,,,,3,0,0,0,11
Tom Wolf,,,,,,,4,0,0,11
Robert M Mccord,,,,,,,,1,0,11
Katie Mcginty,,,,,,,,,0,11
Total,12,8,6,5,5,12,12,3,0,11
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,12
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Rasheen Crews,Alishea Jackson,Kevin C Hannah,Vernon D Brown,James Tyson,12
Tom Wolf,15,0,0,0,18,14,13,8,5,12
Allyson Y Schwartz,,3,0,0,4,5,5,6,4,12
Robert M Mccord,,,3,0,3,3,2,1,1,12
Katie Mcginty,,,,3,0,0,2,0,1,12
Rasheen Crews,,,,,0,15,15,9,8,12
Alishea Jackson,,,,,,0,16,9,10,12
Kevin C Hannah,,,,,,,0,10,11,12
Vernon D Brown,,,,,,,,0,9,12
James Tyson,,,,,,,,,0,12
Total,40,13,7,5,25,22,22,15,11,12
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,13
,Allyson Y Schwartz,Robert M Mccord,Tom Wolf,Katie Mcginty,Alishea Jackson,James Tyson,Kevin C Hannah,Rasheen Crews,Vernon D Brown,13
Allyson Y Schwartz,19,0,0,0,0,0,0,0,0,13
Robert M Mccord,,17,0,0,0,0,0,0,0,13
Tom Wolf,,,15,0,0,0,0,0,0,13
Katie Mcginty,,,,1,0,0,0,0,0,13
Alishea Jackson,,,,,0,0,0,0,0,13
James Tyson,,,,,,0,0,0,0,13
Kevin C Hannah,,,,,,,0,0,0,13
Rasheen Crews,,,,,,,,0,0,13
Vernon D Brown,,,,,,,,,0,13
Total,19,17,15,1,0,0,0,0,0,13
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,14
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Alishea Jackson,James Tyson,Kevin C Hannah,Rasheen Crews,Vernon D Brown,14
Tom Wolf,26,0,0,0,0,0,0,0,0,14
Allyson Y Schwartz,,11,0,0,0,0,0,0,0,14
Robert M Mccord,,,3,0,0,0,0,0,0,14
Katie Mcginty,,,,2,0,0,0,0,0,14
Alishea Jackson,,,,,0,0,0,0,0,14
James Tyson,,,,,,0,0,0,0,14
Kevin C Hannah,,,,,,,0,0,0,14
Rasheen Crews,,,,,,,,0,0,14
Vernon D Brown,,,,,,,,,0,14
Total,26,11,3,2,0,0,0,0,0,14
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,15
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,15
Tom Wolf,5,0,0,0,18,21,17,11,7,15
Allyson Y Schwartz,,7,0,0,8,4,5,8,3,15
Robert M Mccord,,,1,0,5,2,3,2,2,15
Katie Mcginty,,,,0,1,0,1,0,0,15
Alishea Jackson,,,,,0,17,17,13,10,15
Rasheen Crews,,,,,,0,17,11,10,15
Kevin C Hannah,,,,,,,0,11,10,15
Vernon D Brown,,,,,,,,0,11,15
James Tyson,,,,,,,,,0,15
Total,37,25,7,2,32,27,26,21,12,15
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,16
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Kevin C Hannah,Alishea Jackson,Rasheen Crews,Vernon D Brown,James Tyson,16
Tom Wolf,9,0,0,0,13,10,10,5,3,16
Allyson Y Schwartz,,7,0,0,11,11,10,9,8,16
Robert M Mccord,,,1,0,5,6,3,1,1,16
Katie Mcginty,,,,3,0,0,0,0,0,16
Kevin C Hannah,,,,,0,15,16,11,9,16
Alishea Jackson,,,,,,0,15,10,9,16
Rasheen Crews,,,,,,,0,11,10,16
Vernon D Brown,,,,,,,,0,9,16
James Tyson,,,,,,,,,0,16
Total,31,28,9,3,29,27,23,15,12,16
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,17
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,17
Tom Wolf,9,0,0,0,17,17,13,11,9,17
Allyson Y Schwartz,,3,0,0,9,6,9,6,6,17
Robert M Mccord,,,5,0,0,0,0,0,0,17
Katie Mcginty,,,,0,2,2,2,4,4,17
Alishea Jackson,,,,,0,20,18,14,13,17
Rasheen Crews,,,,,,0,19,16,13,17
Kevin C Hannah,,,,,,,0,14,14,17
Vernon D Brown,,,,,,,,0,16,17
James Tyson,,,,,,,,,0,17
Total,34,19,5,4,28,25,24,21,19,17
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,18
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Alishea Jackson,James Tyson,Kevin C Hannah,Rasheen Crews,Vernon D Brown,18
Tom Wolf,37,0,0,0,0,0,0,0,0,18
Allyson Y Schwartz,,15,0,0,0,0,0,0,0,18
Robert M Mccord,,,8,0,0,0,0,0,0,18
Katie Mcginty,,,,0,0,0,0,0,0,18
Alishea Jackson,,,,,0,0,0,0,0,18
James Tyson,,,,,,0,0,0,0,18
Kevin C Hannah,,,,,,,0,0,0,18
Rasheen Crews,,,,,,,,0,0,18
Vernon D Brown,,,,,,,,,0,18
Total,37,15,8,0,0,0,0,0,0,18
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,19
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Kevin C Hannah,Vernon D Brown,James Tyson,Rasheen Crews,Alishea Jackson,19
Tom Wolf,6,0,0,0,11,3,3,3,3,19
Allyson Y Schwartz,,3,0,0,4,5,4,3,2,19
Robert M Mccord,,,1,0,2,1,0,1,1,19
Katie Mcginty,,,,0,0,0,0,0,0,19
Kevin C Hannah,,,,,0,6,5,7,3,19
Vernon D Brown,,,,,,0,5,6,4,19
James Tyson,,,,,,,0,5,3,19
Rasheen Crews,,,,,,,,0,3,19
Alishea Jackson,,,,,,,,,0,19
Total,19,13,4,0,18,10,8,8,7,19
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,20
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Alishea Jackson,James Tyson,Kevin C Hannah,Rasheen Crews,Vernon D Brown,20
Tom Wolf,23,0,0,0,0,0,0,0,0,20
Allyson Y Schwartz,,10,0,0,0,0,0,0,0,20
Robert M Mccord,,,8,0,0,0,0,0,0,20
Katie Mcginty,,,,6,0,0,0,0,0,20
Alishea Jackson,,,,,0,0,0,0,0,20
James Tyson,,,,,,0,0,0,0,20
Kevin C Hannah,,,,,,,0,0,0,20
Rasheen Crews,,,,,,,,0,0,20
Vernon D Brown,,,,,,,,,0,20
Total,23,10,8,6,0,0,0,0,0,20
,Governor - Democrat,,,,Member Of - Democratic State Committee 8th Senatorial District,,,,,21
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,21
Tom Wolf,29,0,0,0,25,37,30,7,9,21
Allyson Y Schwartz,,38,0,0,23,11,12,17,12,21
Robert M Mccord,,,6,0,12,9,9,5,6,21
Katie Mcginty,,,,1,5,3,2,4,2,21
Alishea Jackson,,,,,1,35,36,21,22,21
Rasheen Crews,,,,,,0,37,17,18,21
