col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,All
,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,Lamont Thomas,Stephen Kinsey,All
Mike Stack,92,0,0,0,0,"1,101",713,All
Mark Smith,,5,0,0,0,109,62,All
Mark Critz,,,11,0,0,92,33,All
Brandon P Neuman,,,,28,0,74,25,All
Brad Koplinski,,,,,11,33,24,All
Lamont Thomas,,,,,,194,0,All
Stephen Kinsey,,,,,,,102,All
Total,"1,906",176,136,127,68,"1,603",959,All
,Representative In The General Assembly 201st District - Democrat,,Lieutenant Governor - Democrat,,,,,2
,Lamont Thomas,Stephen Kinsey,Mike Stack,Mark Smith,Brandon P Neuman,Brad Koplinski,Mark Critz,2
Lamont Thomas,17,0,84,11,7,3,5,2
Stephen Kinsey,,2,13,0,0,3,1,2
Mike Stack,,,3,0,0,0,0,2
Mark Smith,,,,0,0,0,0,2
Brandon P Neuman,,,,,2,0,0,2
Brad Koplinski,,,,,,1,0,2
Mark Critz,,,,,,,1,2
Total,127,19,100,11,9,7,7,2
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,3
,Mike Stack,Mark Critz,Mark Smith,Brad Koplinski,Brandon P Neuman,Lamont Thomas,Stephen Kinsey,3
Mike Stack,2,0,0,0,0,74,43,3
Mark Critz,,0,0,0,0,8,1,3
Mark Smith,,,0,0,0,7,2,3
Brad Koplinski,,,,1,0,2,5,3
Brandon P Neuman,,,,,0,6,0,3
Lamont Thomas,,,,,,17,0,3
Stephen Kinsey,,,,,,,4,3
Total,119,9,9,8,6,114,55,3
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,4
,Mike Stack,Mark Smith,Brandon P Neuman,Brad Koplinski,Mark Critz,Lamont Thomas,Stephen Kinsey,4
Mike Stack,0,0,0,0,0,36,33,4
Mark Smith,,1,0,0,0,4,2,4
Brandon P Neuman,,,2,0,0,2,0,4
Brad Koplinski,,,,0,0,2,1,4
Mark Critz,,,,,0,1,1,4
Lamont Thomas,,,,,,1,0,4
Stephen Kinsey,,,,,,,1,4
Total,69,7,4,3,2,46,38,4
,Representative In The General Assembly 201st District - Democrat,,Lieutenant Governor - Democrat,,,,,5
,Lamont Thomas,Stephen Kinsey,Mike Stack,Mark Smith,Brandon P Neuman,Brad Koplinski,Mark Critz,5
Lamont Thomas,12,0,60,5,6,2,2,5
Stephen Kinsey,,6,12,8,1,2,2,5
Mike Stack,,,4,0,0,0,0,5
Mark Smith,,,,1,0,0,0,5
Brandon P Neuman,,,,,2,0,0,5
Brad Koplinski,,,,,,1,0,5
Mark Critz,,,,,,,0,5
Total,87,31,76,14,9,5,4,5
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,6
,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,Lamont Thomas,Stephen Kinsey,6
Mike Stack,7,0,0,0,0,66,43,6
Mark Smith,,0,0,0,0,8,5,6
Brad Koplinski,,,0,0,0,3,2,6
Brandon P Neuman,,,,0,0,4,1,6
Mark Critz,,,,,0,3,2,6
Lamont Thomas,,,,,,5,0,6
Stephen Kinsey,,,,,,,7,6
Total,116,13,5,5,5,89,60,6
