col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 152nd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,All
,Thomas P Murt,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,All
Thomas P Murt,17,128,104,68,60,All
Dave Kralle,,4,87,57,54,All
Agnes Tilley,,,2,53,53,All
Michael P Meehan,,,,3,59,All
Margaret L Recupido,,,,,0,All
Total,172,133,108,73,63,All
,Representative In The General Assembly 152nd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,16
,Thomas P Murt,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,16
Thomas P Murt,1,18,10,8,4,16
Dave Kralle,,0,9,6,3,16
Agnes Tilley,,,1,3,3,16
Michael P Meehan,,,,0,5,16
Margaret L Recupido,,,,,0,16
Total,22,18,11,9,5,16
,Representative In The General Assembly 152nd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,17
,Thomas P Murt,Dave Kralle,Agnes Tilley,Margaret L Recupido,Michael P Meehan,17
Thomas P Murt,6,29,25,15,14,17
Dave Kralle,,0,21,15,13,17
Agnes Tilley,,,0,14,13,17
Margaret L Recupido,,,,0,13,17
Michael P Meehan,,,,,0,17
Total,40,29,25,15,14,17
,Representative In The General Assembly 152nd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,18
,Thomas P Murt,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,18
Thomas P Murt,0,26,20,14,13,18
Dave Kralle,,2,19,12,12,18
Agnes Tilley,,,0,10,10,18
Michael P Meehan,,,,1,13,18
Margaret L Recupido,,,,,0,18
Total,30,29,21,15,13,18
,Representative In The General Assembly 152nd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,19
,Thomas P Murt,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,19
Thomas P Murt,1,26,24,13,11,19
Dave Kralle,,0,16,11,9,19
Agnes Tilley,,,1,11,10,19
Michael P Meehan,,,,0,10,19
Margaret L Recupido,,,,,0,19
Total,36,26,25,13,11,19
,Representative In The General Assembly 152nd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,20
,Thomas P Murt,Dave Kralle,Agnes Tilley,Margaret L Recupido,Michael P Meehan,20
Thomas P Murt,2,11,8,5,5,20
Dave Kralle,,2,7,5,5,20
Agnes Tilley,,,0,6,5,20
Margaret L Recupido,,,,0,5,20
Michael P Meehan,,,,,1,20
Total,14,13,9,6,6,20
,Representative In The General Assembly 152nd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,21
,Thomas P Murt,Agnes Tilley,Dave Kralle,Michael P Meehan,Margaret L Recupido,21
Thomas P Murt,4,10,10,10,9,21
Agnes Tilley,,0,9,8,7,21
Dave Kralle,,,0,7,7,21
Michael P Meehan,,,,0,9,21
Margaret L Recupido,,,,,0,21
Total,17,10,10,10,9,21
,Representative In The General Assembly 152nd District - Republican,Member Of - Republican State Committee 13th Congressional District,,,,24
,Thomas P Murt,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,24
Thomas P Murt,3,8,7,4,3,24
Dave Kralle,,0,6,3,3,24
Agnes Tilley,,,0,3,3,24
Michael P Meehan,,,,1,4,24
Margaret L Recupido,,,,,0,24
Total,13,8,7,6,4,24
