col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In Congress 2nd District - Democrat,Lieutenant Governor - Democrat,,,,,1
,Chaka Fattah,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,1
Chaka Fattah,4,31,2,1,2,0,1
Mike Stack,,2,0,0,0,0,1
Mark Smith,,,1,0,0,0,1
Brandon P Neuman,,,,1,0,0,1
Mark Critz,,,,,0,0,1
Brad Koplinski,,,,,,0,1
Total,40,33,3,2,2,0,1
,Representative In Congress 2nd District - Democrat,Lieutenant Governor - Democrat,,,,,2
,Chaka Fattah,Mike Stack,Mark Smith,Mark Critz,Brad Koplinski,Brandon P Neuman,2
Chaka Fattah,9,30,3,2,1,1,2
Mike Stack,,2,0,0,0,0,2
Mark Smith,,,0,0,0,0,2
Mark Critz,,,,0,0,0,2
Brad Koplinski,,,,,0,0,2
Brandon P Neuman,,,,,,0,2
Total,46,32,3,2,1,1,2
,Representative In Congress 2nd District - Democrat,Lieutenant Governor - Democrat,,,,,3
,Chaka Fattah,Mike Stack,Mark Smith,Mark Critz,Brad Koplinski,Brandon P Neuman,3
Chaka Fattah,10,44,2,1,0,0,3
Mike Stack,,5,0,0,0,0,3
Mark Smith,,,0,0,0,0,3
Mark Critz,,,,0,0,0,3
Brad Koplinski,,,,,0,0,3
Brandon P Neuman,,,,,,0,3
Total,57,49,2,1,0,0,3
,Representative In Congress 2nd District - Democrat,Lieutenant Governor - Democrat,,,,,4
,Chaka Fattah,Mike Stack,Brandon P Neuman,Mark Smith,Brad Koplinski,Mark Critz,4
Chaka Fattah,6,44,3,3,2,1,4
Mike Stack,,5,0,0,0,0,4
Brandon P Neuman,,,0,0,0,0,4
Mark Smith,,,,0,0,0,4
Brad Koplinski,,,,,0,0,4
Mark Critz,,,,,,0,4
Total,59,49,3,3,2,1,4
,Representative In Congress 2nd District - Democrat,Lieutenant Governor - Democrat,,,,,5
,Chaka Fattah,Mike Stack,Brad Koplinski,Brandon P Neuman,Mark Critz,Mark Smith,5
Chaka Fattah,4,13,1,1,0,0,5
Mike Stack,,1,0,0,0,0,5
Brad Koplinski,,,0,0,0,0,5
Brandon P Neuman,,,,0,0,0,5
Mark Critz,,,,,0,0,5
Mark Smith,,,,,,0,5
Total,19,14,1,1,0,0,5
,Representative In Congress 2nd District - Democrat,Lieutenant Governor - Democrat,,,,,6
,Chaka Fattah,Mike Stack,Brad Koplinski,Brandon P Neuman,Mark Smith,Mark Critz,6
Chaka Fattah,5,28,1,3,2,2,6
Mike Stack,,2,0,0,0,0,6
Brad Koplinski,,,2,0,0,0,6
Brandon P Neuman,,,,0,0,0,6
Mark Smith,,,,,1,0,6
Mark Critz,,,,,,0,6
Total,41,30,3,3,3,2,6
,Representative In Congress 2nd District - Democrat,Lieutenant Governor - Democrat,,,,,7
,Chaka Fattah,Mike Stack,Mark Critz,Brad Koplinski,Brandon P Neuman,Mark Smith,7
Chaka Fattah,5,26,3,0,0,0,7
Mike Stack,,2,0,0,0,0,7
Mark Critz,,,0,0,0,0,7
Brad Koplinski,,,,0,0,0,7
Brandon P Neuman,,,,,0,0,7
Mark Smith,,,,,,0,7
Total,34,28,3,0,0,0,7
,Representative In Congress 2nd District - Democrat,Lieutenant Governor - Democrat,,,,,8
,Chaka Fattah,Mike Stack,Mark Critz,Brad Koplinski,Brandon P Neuman,Mark Smith,8
Chaka Fattah,3,16,3,0,0,0,8
Mike Stack,,1,0,0,0,0,8
Mark Critz,,,0,0,0,0,8
Brad Koplinski,,,,0,0,0,8
Brandon P Neuman,,,,,0,0,8
Mark Smith,,,,,,0,8
Total,22,17,3,0,0,0,8
,Representative In Congress 2nd District - Democrat,Lieutenant Governor - Democrat,,,,,9
,Chaka Fattah,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,9
Chaka Fattah,4,33,3,1,1,0,9
Mike Stack,,4,0,0,0,0,9
Mark Smith,,,1,0,0,0,9
Brandon P Neuman,,,,1,0,0,9
Mark Critz,,,,,0,0,9
Brad Koplinski,,,,,,0,9
Total,42,37,4,2,1,0,9
,Representative In Congress 2nd District - Democrat,Lieutenant Governor - Democrat,,,,,10
,Chaka Fattah,Mike Stack,Brandon P Neuman,Mark Smith,Brad Koplinski,Mark Critz,10
Chaka Fattah,18,73,4,3,1,1,10
Mike Stack,,8,0,0,0,0,10
Brandon P Neuman,,,1,0,0,0,10
Mark Smith,,,,1,0,0,10
Brad Koplinski,,,,,0,0,10
Mark Critz,,,,,,0,10
Total,100,81,5,4,1,1,10
,Representative In Congress 2nd District - Democrat,Lieutenant Governor - Democrat,,,,,11
,Chaka Fattah,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,11
Chaka Fattah,17,39,5,0,0,0,11
Mike Stack,,8,0,0,0,0,11
Mark Smith,,,1,0,0,0,11
Brad Koplinski,,,,0,0,0,11
Brandon P Neuman,,,,,0,0,11
Mark Critz,,,,,,0,11
Total,61,47,6,0,0,0,11
,Representative In Congress 2nd District - Democrat,Lieutenant Governor - Democrat,,,,,12
,Chaka Fattah,Mike Stack,Brad Koplinski,Mark Critz,Mark Smith,Brandon P Neuman,12
Chaka Fattah,12,35,3,1,2,0,12
Mike Stack,,3,0,0,0,0,12
Brad Koplinski,,,0,0,0,0,12
Mark Critz,,,,1,0,0,12
Mark Smith,,,,,0,0,12
Brandon P Neuman,,,,,,1,12
Total,53,38,3,2,2,1,12
,Representative In Congress 2nd District - Democrat,Lieutenant Governor - Democrat,,,,,13
,Chaka Fattah,Mike Stack,Brandon P Neuman,Mark Critz,Brad Koplinski,Mark Smith,13
Chaka Fattah,7,17,3,3,2,1,13
Mike Stack,,3,0,0,0,0,13
Brandon P Neuman,,,0,0,0,0,13
Mark Critz,,,,0,0,0,13
Brad Koplinski,,,,,0,0,13
Mark Smith,,,,,,0,13
Total,33,20,3,3,2,1,13
,Representative In Congress 2nd District - Democrat,Lieutenant Governor - Democrat,,,,,14
,Chaka Fattah,Mike Stack,Brad Koplinski,Mark Critz,Mark Smith,Brandon P Neuman,14
Chaka Fattah,6,21,1,0,1,0,14
Mike Stack,,2,0,0,0,0,14
Brad Koplinski,,,0,0,0,0,14
Mark Critz,,,,1,0,0,14
Mark Smith,,,,,0,0,14
Brandon P Neuman,,,,,,0,14
Total,29,23,1,1,1,0,14
,Representative In Congress 2nd District - Democrat,Lieutenant Governor - Democrat,,,,,15
,Chaka Fattah,Mike Stack,Brandon P Neuman,Mark Critz,Mark Smith,Brad Koplinski,15
Chaka Fattah,10,48,1,2,2,0,15
Mike Stack,,4,0,0,0,0,15
Brandon P Neuman,,,1,0,0,0,15
Mark Critz,,,,0,0,0,15
Mark Smith,,,,,0,0,15
Brad Koplinski,,,,,,1,15
Total,63,52,2,2,2,1,15
,Representative In Congress 2nd District - Democrat,Lieutenant Governor - Democrat,,,,,16
,Chaka Fattah,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,16
Chaka Fattah,8,62,2,0,1,0,16
Mike Stack,,9,0,0,0,0,16
Mark Smith,,,0,0,0,0,16
Brandon P Neuman,,,,1,0,0,16
Mark Critz,,,,,0,0,16
Brad Koplinski,,,,,,0,16
Total,73,71,2,1,1,0,16
