col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Member Of - Democratic State Committee 2nd Senatorial District,,,,Representative In The General Assembly 179th District - Democrat,,All
,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,James W Clay Jr,Jason Dawkins,All
Marnie Aument Loughrey,1,11,13,10,13,13,All
James Harrity,,0,10,9,9,10,All
Donna J Derose,,,0,9,9,8,All
Frank T Brzozowski,,,,2,7,4,All
James W Clay Jr,,,,,5,0,All
Jason Dawkins,,,,,,2,All
Total,27,19,17,13,23,22,All
,Member Of - Democratic State Committee 2nd Senatorial District,,,,Representative In The General Assembly 179th District - Democrat,,1
,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,James W Clay Jr,Jason Dawkins,1
Marnie Aument Loughrey,1,11,13,10,13,13,1
James Harrity,,0,10,9,9,10,1
Donna J Derose,,,0,9,9,8,1
Frank T Brzozowski,,,,2,7,4,1
James W Clay Jr,,,,,5,0,1
Jason Dawkins,,,,,,2,1
Total,27,19,17,13,23,22,1
