col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,All
,Robert A Brady,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,All
Robert A Brady,258,632,603,448,363,All
James Harrity,,64,320,292,276,All
Marnie Aument Loughrey,,,53,300,257,All
Donna J Derose,,,,11,270,All
Frank T Brzozowski,,,,,15,All
Total,"1,371",718,674,479,394,All
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,1
,Robert A Brady,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,1
Robert A Brady,9,26,20,19,14,1
James Harrity,,4,16,14,13,1
Marnie Aument Loughrey,,,1,14,13,1
Donna J Derose,,,,1,12,1
Frank T Brzozowski,,,,,0,1
Total,47,33,23,22,15,1
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,2
,Robert A Brady,Marnie Aument Loughrey,James Harrity,Frank T Brzozowski,Donna J Derose,2
Robert A Brady,9,23,22,14,13,2
Marnie Aument Loughrey,,2,11,7,10,2
James Harrity,,,2,7,10,2
Frank T Brzozowski,,,,1,7,2
Donna J Derose,,,,,0,2
Total,51,25,24,15,13,2
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,3
,Robert A Brady,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,3
Robert A Brady,5,21,15,11,10,3
Marnie Aument Loughrey,,0,9,8,7,3
James Harrity,,,0,10,7,3
Donna J Derose,,,,0,7,3
Frank T Brzozowski,,,,,2,3
Total,36,21,16,12,12,3
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,4
,Robert A Brady,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,4
Robert A Brady,11,39,29,22,19,4
James Harrity,,4,15,14,14,4
Marnie Aument Loughrey,,,3,13,12,4
Donna J Derose,,,,0,13,4
Frank T Brzozowski,,,,,0,4
Total,74,43,32,22,19,4
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,5
,Robert A Brady,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,5
Robert A Brady,13,24,17,16,11,5
Marnie Aument Loughrey,,2,9,11,9,5
James Harrity,,,0,8,9,5
Donna J Derose,,,,0,9,5
Frank T Brzozowski,,,,,1,5
Total,51,27,17,16,13,5
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,6
,Robert A Brady,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,6
Robert A Brady,3,35,26,21,14,6
James Harrity,,5,11,13,9,6
Marnie Aument Loughrey,,,1,10,8,6
Donna J Derose,,,,2,8,6
Frank T Brzozowski,,,,,0,6
Total,63,40,27,23,14,6
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,7
,Robert A Brady,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,7
Robert A Brady,14,30,24,22,17,7
James Harrity,,2,14,15,15,7
Marnie Aument Loughrey,,,2,17,15,7
Donna J Derose,,,,0,15,7
Frank T Brzozowski,,,,,2,7
Total,61,33,27,23,20,7
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,8
,Robert A Brady,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,8
Robert A Brady,11,35,25,22,21,8
James Harrity,,6,18,16,16,8
Marnie Aument Loughrey,,,4,13,13,8
Donna J Derose,,,,0,15,8
Frank T Brzozowski,,,,,0,8
Total,61,41,29,22,21,8
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,9
,Robert A Brady,James Harrity,Marnie Aument Loughrey,Frank T Brzozowski,Donna J Derose,9
Robert A Brady,6,12,9,10,8,9
James Harrity,,0,7,7,7,9
Marnie Aument Loughrey,,,3,7,7,9
Frank T Brzozowski,,,,0,8,9
Donna J Derose,,,,,0,9
Total,25,13,13,11,9,9
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,11
,Robert A Brady,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,11
Robert A Brady,21,41,32,33,26,11
Marnie Aument Loughrey,,4,22,20,16,11
James Harrity,,,6,16,17,11
Donna J Derose,,,,3,20,11
Frank T Brzozowski,,,,,2,11
Total,91,46,40,37,30,11
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,12
,Robert A Brady,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,12
Robert A Brady,8,29,29,15,13,12
James Harrity,,2,10,9,11,12
Marnie Aument Loughrey,,,2,12,9,12
Donna J Derose,,,,0,8,12
Frank T Brzozowski,,,,,0,12
Total,61,32,31,15,14,12
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,13
,Robert A Brady,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,13
Robert A Brady,10,36,32,22,14,13
James Harrity,,2,21,14,12,13
Marnie Aument Loughrey,,,1,13,13,13
Donna J Derose,,,,0,12,13
Frank T Brzozowski,,,,,3,13
Total,68,40,35,22,17,13
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,14
,Robert A Brady,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,14
Robert A Brady,31,43,40,28,18,14
James Harrity,,9,20,18,18,14
Marnie Aument Loughrey,,,6,19,15,14
Donna J Derose,,,,0,16,14
Frank T Brzozowski,,,,,0,14
Total,102,52,46,29,19,14
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,15
,Robert A Brady,Marnie Aument Loughrey,James Harrity,Donna J Derose,Frank T Brzozowski,15
Robert A Brady,10,41,33,32,21,15
Marnie Aument Loughrey,,2,20,22,18,15
James Harrity,,,4,19,19,15
Donna J Derose,,,,2,19,15
Frank T Brzozowski,,,,,0,15
Total,74,44,38,35,22,15
,Representative In Congress 1st District - Democrat,Member Of - Democratic State Committee 2nd Senatorial District,,,,16
,Robert A Brady,James Harrity,Marnie Aument Loughrey,Donna J Derose,Frank T Brzozowski,16
Robert A Brady,8,23,17,18,12,16
James Harrity,,4,8,10,8,16
Marnie Aument Loughrey,,,3,13,8,16
Donna J Derose,,,,0,9,16
Frank T Brzozowski,,,,,0,16
Total,47,28,21,20,12,16
