col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,Governor - Democrat,,,,All
,Latrice Y Bryant,Gwen Collins,Barbara Carroll,Elaine Tomlin,David Rodriguez,Edward M Lloyd Jr,Karen Voss,Humberto Perez,Louis Agre,Ruth I Birchett,Dawn Thomas,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,All
Latrice Y Bryant,16,502,474,453,378,350,341,292,269,255,2,394,395,138,21,All
Gwen Collins,,0,487,475,340,307,357,299,282,267,2,228,315,83,28,All
Barbara Carroll,,,0,475,311,291,331,282,263,264,2,195,282,73,23,All
Elaine Tomlin,,,,1,311,290,324,276,258,252,2,186,281,71,20,All
David Rodriguez,,,,,0,344,316,301,270,240,3,220,190,75,21,All
Edward M Lloyd Jr,,,,,,1,285,263,246,214,1,180,167,65,17,All
Karen Voss,,,,,,,0,289,269,257,1,150,188,54,24,All
Humberto Perez,,,,,,,,1,257,209,1,141,157,49,22,All
Louis Agre,,,,,,,,,1,199,1,125,148,48,18,All
Ruth I Birchett,,,,,,,,,,1,1,103,147,53,16,All
Dawn Thomas,,,,,,,,,,,0,3,1,1,0,All
Tom Wolf,,,,,,,,,,,,169,0,0,0,All
Allyson Y Schwartz,,,,,,,,,,,,,150,0,0,All
Robert M Mccord,,,,,,,,,,,,,,67,0,All
Katie Mcginty,,,,,,,,,,,,,,,12,All
Total,968,656,577,564,506,430,417,370,342,321,5,701,675,248,53,All
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,Governor - Democrat,,,,8
,Latrice Y Bryant,Gwen Collins,Elaine Tomlin,Edward M Lloyd Jr,David Rodriguez,Karen Voss,Barbara Carroll,Louis Agre,Humberto Perez,Ruth I Birchett,Dawn Thomas,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,8
Latrice Y Bryant,1,47,42,35,34,32,31,25,25,25,0,52,39,16,1,8
Gwen Collins,,0,40,30,29,33,29,23,26,24,0,28,19,7,2,8
Elaine Tomlin,,,0,29,27,29,30,23,25,22,0,27,16,6,1,8
Edward M Lloyd Jr,,,,0,27,28,20,21,24,19,0,21,13,4,1,8
David Rodriguez,,,,,0,28,21,22,25,22,0,16,15,6,1,8
Karen Voss,,,,,,0,24,25,28,23,0,18,10,6,2,8
Barbara Carroll,,,,,,,0,16,19,18,0,17,12,2,1,8
Louis Agre,,,,,,,,0,22,16,0,15,7,7,2,8
Humberto Perez,,,,,,,,,0,19,0,13,9,5,2,8
Ruth I Birchett,,,,,,,,,,0,0,15,8,5,0,8
Dawn Thomas,,,,,,,,,,,0,0,1,0,0,8
Allyson Y Schwartz,,,,,,,,,,,,9,0,0,0,8
Tom Wolf,,,,,,,,,,,,,12,0,0,8
Robert M Mccord,,,,,,,,,,,,,,2,0,8
Katie Mcginty,,,,,,,,,,,,,,,0,8
Total,110,56,51,39,38,36,33,31,29,28,1,67,61,20,2,8
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,Governor - Democrat,,,,11
,Latrice Y Bryant,Gwen Collins,Barbara Carroll,Elaine Tomlin,David Rodriguez,Edward M Lloyd Jr,Karen Voss,Humberto Perez,Ruth I Birchett,Louis Agre,Dawn Thomas,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,11
Latrice Y Bryant,2,55,54,53,38,30,32,26,28,20,1,42,39,7,2,11
Gwen Collins,,0,55,53,28,21,30,24,24,20,1,39,24,5,3,11
Barbara Carroll,,,0,55,31,23,28,25,26,19,1,33,24,5,2,11
Elaine Tomlin,,,,0,28,22,28,23,25,17,1,33,21,5,2,11
David Rodriguez,,,,,0,29,26,29,27,21,1,24,16,5,2,11
Edward M Lloyd Jr,,,,,,0,20,21,18,14,0,17,13,5,1,11
Karen Voss,,,,,,,0,24,25,19,1,17,14,1,2,11
Humberto Perez,,,,,,,,0,25,18,0,15,11,3,2,11
Ruth I Birchett,,,,,,,,,0,16,1,17,9,3,2,11
Louis Agre,,,,,,,,,,0,1,13,8,3,0,11
Dawn Thomas,,,,,,,,,,,0,1,0,0,0,11
Allyson Y Schwartz,,,,,,,,,,,,13,0,0,0,11
Tom Wolf,,,,,,,,,,,,,12,0,0,11
Robert M Mccord,,,,,,,,,,,,,,0,0,11
Katie Mcginty,,,,,,,,,,,,,,,1,11
Total,92,71,64,61,47,36,34,31,31,24,1,69,59,9,4,11
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,Governor - Democrat,,,,14
,Latrice Y Bryant,David Rodriguez,Gwen Collins,Edward M Lloyd Jr,Barbara Carroll,Elaine Tomlin,Humberto Perez,Louis Agre,Karen Voss,Ruth I Birchett,Dawn Thomas,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,14
Latrice Y Bryant,3,25,25,26,25,23,19,18,20,12,0,30,20,6,1,14
David Rodriguez,,0,20,23,21,18,17,16,18,9,0,21,6,5,2,14
Gwen Collins,,,0,20,27,23,19,20,20,13,0,14,12,4,3,14
Edward M Lloyd Jr,,,,1,19,18,17,18,18,10,0,18,7,5,1,14
Barbara Carroll,,,,,0,25,19,19,22,15,0,13,13,3,2,14
Elaine Tomlin,,,,,,0,19,19,20,13,0,12,11,2,1,14
Humberto Perez,,,,,,,0,17,16,10,0,11,9,3,3,14
Louis Agre,,,,,,,,0,17,10,0,12,9,0,3,14
Karen Voss,,,,,,,,,0,11,0,11,8,2,2,14
Ruth I Birchett,,,,,,,,,,1,0,7,5,2,1,14
Dawn Thomas,,,,,,,,,,,0,0,0,0,0,14
Tom Wolf,,,,,,,,,,,,15,0,0,0,14
Allyson Y Schwartz,,,,,,,,,,,,,6,0,0,14
Robert M Mccord,,,,,,,,,,,,,,1,0,14
Katie Mcginty,,,,,,,,,,,,,,,1,14
Total,60,34,33,32,31,26,26,24,23,16,0,57,31,11,7,14
,Governor - Democrat,,,,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,15
,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,Gwen Collins,Latrice Y Bryant,Edward M Lloyd Jr,Barbara Carroll,David Rodriguez,Elaine Tomlin,Humberto Perez,Karen Voss,Louis Agre,Ruth I Birchett,Dawn Thomas,15
Allyson Y Schwartz,18,0,0,0,9,6,7,7,5,8,5,7,6,5,0,15
Tom Wolf,,7,0,0,6,9,6,3,6,3,6,3,2,0,0,15
Robert M Mccord,,,2,0,3,4,3,3,3,2,1,1,3,2,0,15
Katie Mcginty,,,,1,2,0,0,1,0,1,1,1,1,0,0,15
Gwen Collins,,,,,0,11,11,12,11,13,11,11,10,7,0,15
Latrice Y Bryant,,,,,,0,12,9,11,9,8,8,8,5,0,15
Edward M Lloyd Jr,,,,,,,0,9,13,9,11,10,9,7,0,15
Barbara Carroll,,,,,,,,0,7,10,7,7,8,6,0,15
David Rodriguez,,,,,,,,,0,9,10,9,8,6,0,15
Elaine Tomlin,,,,,,,,,,0,8,8,7,6,0,15
Humberto Perez,,,,,,,,,,,0,9,8,5,0,15
Karen Voss,,,,,,,,,,,,0,9,6,0,15
Louis Agre,,,,,,,,,,,,,0,6,0,15
Ruth I Birchett,,,,,,,,,,,,,,0,0,15
Dawn Thomas,,,,,,,,,,,,,,,0,15
Total,31,21,8,3,20,19,16,14,14,14,13,12,12,7,0,15
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,Governor - Democrat,,,,16
