col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Member Of - Republican State Committee 13th Congressional District,,,,Representative In Congress 13th District - Republican,,All
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,Carson Dee Adcock,Bev Plosa Bowser,All
Dave Kralle,11,343,214,197,286,205,All
Agnes Tilley,,3,205,200,256,179,All
Michael P Meehan,,,10,208,169,85,All
Margaret L Recupido,,,,2,134,77,All
Carson Dee Adcock,,,,,53,0,All
Bev Plosa Bowser,,,,,,31,All
Total,515,451,282,228,429,292,All
,Member Of - Republican State Committee 13th Congressional District,,,,Representative In Congress 13th District - Republican,,1
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,Carson Dee Adcock,Bev Plosa Bowser,1
Dave Kralle,0,19,13,13,20,9,1
Agnes Tilley,,0,12,13,13,8,1
Michael P Meehan,,,0,12,13,3,1
Margaret L Recupido,,,,0,11,2,1
Carson Dee Adcock,,,,,2,0,1
Bev Plosa Bowser,,,,,,0,1
Total,29,21,16,13,25,11,1
,Member Of - Republican State Committee 13th Congressional District,,,,Representative In Congress 13th District - Republican,,2
,Agnes Tilley,Dave Kralle,Margaret L Recupido,Michael P Meehan,Carson Dee Adcock,Bev Plosa Bowser,2
Agnes Tilley,1,13,9,8,14,6,2
Dave Kralle,,0,8,9,9,6,2
Margaret L Recupido,,,0,10,7,1,2
Michael P Meehan,,,,0,7,1,2
Carson Dee Adcock,,,,,2,0,2
Bev Plosa Bowser,,,,,,0,2
Total,23,17,11,11,18,9,2
,Representative In Congress 13th District - Republican,,Member Of - Republican State Committee 13th Congressional District,,,,3
,Carson Dee Adcock,Bev Plosa Bowser,Agnes Tilley,Dave Kralle,Michael P Meehan,Margaret L Recupido,3
Carson Dee Adcock,6,0,13,13,9,8,3
Bev Plosa Bowser,,1,10,9,6,6,3
Agnes Tilley,,,0,15,11,11,3
Dave Kralle,,,,0,12,12,3
Michael P Meehan,,,,,1,11,3
Margaret L Recupido,,,,,,0,3
Total,26,16,23,22,16,14,3
,Member Of - Republican State Committee 13th Congressional District,,,,Representative In Congress 13th District - Republican,,4
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,Carson Dee Adcock,Bev Plosa Bowser,4
Dave Kralle,0,13,8,8,11,7,4
Agnes Tilley,,0,8,8,9,5,4
Michael P Meehan,,,1,8,6,2,4
Margaret L Recupido,,,,0,4,2,4
Carson Dee Adcock,,,,,2,0,4
Bev Plosa Bowser,,,,,,2,4
Total,20,16,11,8,18,9,4
,Member Of - Republican State Committee 13th Congressional District,,,,Representative In Congress 13th District - Republican,,5
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,Bev Plosa Bowser,Carson Dee Adcock,5
Dave Kralle,0,11,7,6,10,9,5
Agnes Tilley,,0,8,6,6,10,5
Michael P Meehan,,,0,6,5,5,5
Margaret L Recupido,,,,0,5,3,5
Bev Plosa Bowser,,,,,2,0,5
Carson Dee Adcock,,,,,,4,5
Total,19,16,10,8,16,16,5
,Representative In Congress 13th District - Republican,,Member Of - Republican State Committee 13th Congressional District,,,,6
,Carson Dee Adcock,Bev Plosa Bowser,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,6
Carson Dee Adcock,4,0,12,11,6,4,6
Bev Plosa Bowser,,0,3,2,0,0,6
Dave Kralle,,,1,11,5,4,6
Agnes Tilley,,,,0,5,4,6
Michael P Meehan,,,,,1,4,6
Margaret L Recupido,,,,,,0,6
Total,18,3,16,13,7,4,6
,Representative In Congress 13th District - Republican,,Member Of - Republican State Committee 13th Congressional District,,,,7
,Bev Plosa Bowser,Carson Dee Adcock,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,7
Bev Plosa Bowser,1,0,4,3,1,1,7
Carson Dee Adcock,,1,1,1,1,1,7
Dave Kralle,,,1,3,1,1,7
Agnes Tilley,,,,0,2,1,7
Michael P Meehan,,,,,0,2,7
Margaret L Recupido,,,,,,0,7
Total,6,3,6,5,3,2,7
,Member Of - Republican State Committee 13th Congressional District,,,,Representative In Congress 13th District - Republican,,8
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,Carson Dee Adcock,Bev Plosa Bowser,8
Dave Kralle,1,18,11,9,17,7,8
Agnes Tilley,,1,10,10,15,7,8
Michael P Meehan,,,0,10,9,3,8
Margaret L Recupido,,,,0,8,2,8
Carson Dee Adcock,,,,,3,0,8
Bev Plosa Bowser,,,,,,1,8
Total,27,24,14,11,24,10,8
,Member Of - Republican State Committee 13th Congressional District,,,,Representative In Congress 13th District - Republican,,9
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,Carson Dee Adcock,Bev Plosa Bowser,9
Dave Kralle,2,24,17,14,21,12,9
Agnes Tilley,,1,15,16,15,16,9
Michael P Meehan,,,0,16,17,5,9
Margaret L Recupido,,,,0,11,6,9
Carson Dee Adcock,,,,,3,0,9
Bev Plosa Bowser,,,,,,3,9
Total,36,33,23,18,31,21,9
,Member Of - Republican State Committee 13th Congressional District,,,,Representative In Congress 13th District - Republican,,10
,Dave Kralle,Agnes Tilley,Michael P Meehan,Margaret L Recupido,Carson Dee Adcock,Bev Plosa Bowser,10
Dave Kralle,0,27,13,14,20,13,10
Agnes Tilley,,0,14,14,20,10,10
Michael P Meehan,,,1,13,13,3,10
Margaret L Recupido,,,,1,10,4,10
Carson Dee Adcock,,,,,2,0,10
Bev Plosa Bowser,,,,,,2,10
Total,33,30,17,15,27,15,10
,Member Of - Republican State Committee 13th Congressional District,,,,Representative In Congress 13th District - Republican,,11
,Dave Kralle,Agnes Tilley,Margaret L Recupido,Michael P Meehan,Carson Dee Adcock,Bev Plosa Bowser,11
Dave Kralle,1,15,9,11,10,12,11
Agnes Tilley,,0,10,9,13,7,11
Margaret L Recupido,,,0,10,5,6,11
Michael P Meehan,,,,0,6,5,11
Carson Dee Adcock,,,,,0,0,11
Bev Plosa Bowser,,,,,,1,11
Total,23,20,12,12,15,14,11
,Member Of - Republican State Committee 13th Congressional District,,,,Representative In Congress 13th District - Republican,,12
,Agnes Tilley,Dave Kralle,Michael P Meehan,Margaret L Recupido,Carson Dee Adcock,Bev Plosa Bowser,12
Agnes Tilley,0,10,5,4,8,6,12
Dave Kralle,,1,5,4,8,5,12
Michael P Meehan,,,1,5,9,2,12
Margaret L Recupido,,,,1,4,1,12
Carson Dee Adcock,,,,,1,0,12
Bev Plosa Bowser,,,,,,1,12
Total,14,14,12,6,14,10,12
,Representative In Congress 13th District - Republican,,Member Of - Republican State Committee 13th Congressional District,,,,13
,Carson Dee Adcock,Bev Plosa Bowser,Agnes Tilley,Dave Kralle,Michael P Meehan,Margaret L Recupido,13
Carson Dee Adcock,5,0,14,13,10,7,13
Bev Plosa Bowser,,1,8,7,3,2,13
Agnes Tilley,,,0,15,9,9,13
Dave Kralle,,,,0,10,9,13
Michael P Meehan,,,,,0,9,13
