col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In Congress 1st District - Democrat,Lieutenant Governor - Democrat,,,,,1
,Robert A Brady,Mike Stack,Brad Koplinski,Mark Smith,Mark Critz,Brandon P Neuman,1
Robert A Brady,7,62,5,3,2,1,1
Mike Stack,,10,0,0,0,0,1
Brad Koplinski,,,4,0,0,0,1
Mark Smith,,,,1,0,0,1
Mark Critz,,,,,0,0,1
Brandon P Neuman,,,,,,0,1
Total,80,72,9,4,2,1,1
,Representative In Congress 1st District - Democrat,Lieutenant Governor - Democrat,,,,,2
,Robert A Brady,Mike Stack,Brad Koplinski,Mark Smith,Brandon P Neuman,Mark Critz,2
Robert A Brady,10,69,6,5,1,1,2
Mike Stack,,16,0,0,0,0,2
Brad Koplinski,,,2,0,0,0,2
Mark Smith,,,,2,0,0,2
Brandon P Neuman,,,,,2,0,2
Mark Critz,,,,,,0,2
Total,92,85,8,7,3,1,2
,Representative In Congress 1st District - Democrat,Lieutenant Governor - Democrat,,,,,3
,Robert A Brady,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,3
Robert A Brady,1,36,4,1,1,0,3
Mike Stack,,2,0,0,0,0,3
Mark Smith,,,0,0,0,0,3
Mark Critz,,,,1,0,0,3
Brandon P Neuman,,,,,0,0,3
Brad Koplinski,,,,,,0,3
Total,43,38,4,2,1,0,3
,Representative In Congress 1st District - Democrat,Lieutenant Governor - Democrat,,,,,4
,Robert A Brady,Mike Stack,Mark Smith,Brad Koplinski,Mark Critz,Brandon P Neuman,4
Robert A Brady,5,66,6,2,1,1,4
Mike Stack,,11,0,0,0,0,4
Mark Smith,,,2,0,0,0,4
Brad Koplinski,,,,0,0,0,4
Mark Critz,,,,,1,0,4
Brandon P Neuman,,,,,,0,4
Total,81,77,8,2,2,1,4
,Representative In Congress 1st District - Democrat,Lieutenant Governor - Democrat,,,,,5
,Robert A Brady,Mike Stack,Brad Koplinski,Mark Critz,Mark Smith,Brandon P Neuman,5
Robert A Brady,5,42,4,2,2,0,5
Mike Stack,,9,0,0,0,0,5
Brad Koplinski,,,1,0,0,0,5
Mark Critz,,,,2,0,0,5
Mark Smith,,,,,2,0,5
Brandon P Neuman,,,,,,1,5
Total,55,51,5,4,4,1,5
,Representative In Congress 1st District - Democrat,Lieutenant Governor - Democrat,,,,,6
,Robert A Brady,Mike Stack,Brad Koplinski,Brandon P Neuman,Mark Smith,Mark Critz,6
Robert A Brady,1,49,5,2,1,0,6
Mike Stack,,6,0,0,0,0,6
Brad Koplinski,,,0,0,0,0,6
Brandon P Neuman,,,,0,0,0,6
Mark Smith,,,,,1,0,6
Mark Critz,,,,,,0,6
Total,58,55,5,2,2,0,6
,Representative In Congress 1st District - Democrat,Lieutenant Governor - Democrat,,,,,7
,Robert A Brady,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,7
Robert A Brady,7,60,6,4,3,0,7
Mike Stack,,6,0,0,0,0,7
Mark Smith,,,1,0,0,0,7
Brad Koplinski,,,,1,0,0,7
Brandon P Neuman,,,,,0,0,7
Mark Critz,,,,,,1,7
Total,80,66,7,5,3,1,7
,Representative In Congress 1st District - Democrat,Lieutenant Governor - Democrat,,,,,8
,Robert A Brady,Mike Stack,Mark Smith,Mark Critz,Brad Koplinski,Brandon P Neuman,8
Robert A Brady,4,14,2,2,1,1,8
Mike Stack,,3,0,0,0,0,8
Mark Smith,,,3,0,0,0,8
Mark Critz,,,,2,0,0,8
Brad Koplinski,,,,,1,0,8
Brandon P Neuman,,,,,,0,8
Total,24,17,5,4,2,1,8
,Representative In Congress 1st District - Democrat,Lieutenant Governor - Democrat,,,,,9
,Robert A Brady,Mike Stack,Brandon P Neuman,Brad Koplinski,Mark Smith,Mark Critz,9
Robert A Brady,12,59,4,3,4,1,9
Mike Stack,,9,0,0,0,0,9
