col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Representative In The General Assembly 180th District - Democrat,,Governor - Democrat,,,,All
,Quetcy Lozada,Angel L Cruz,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,All
Quetcy Lozada,13,0,28,18,12,2,All
Angel L Cruz,,7,30,15,9,1,All
Tom Wolf,,,6,0,0,0,All
Robert M Mccord,,,,4,0,0,All
Allyson Y Schwartz,,,,,1,0,All
Katie Mcginty,,,,,,1,All
Total,73,62,64,37,22,4,All
,Representative In The General Assembly 180th District - Democrat,,Governor - Democrat,,,,1
,Quetcy Lozada,Angel L Cruz,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,1
Quetcy Lozada,3,0,24,15,10,2,1
Angel L Cruz,,5,21,14,8,1,1
Tom Wolf,,,2,0,0,0,1
Robert M Mccord,,,,4,0,0,1
Allyson Y Schwartz,,,,,1,0,1
Katie Mcginty,,,,,,1,1
Total,54,49,47,33,19,4,1
,Representative In The General Assembly 180th District - Democrat,,Governor - Democrat,,,,23
,Quetcy Lozada,Angel L Cruz,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,23
Quetcy Lozada,10,0,4,3,2,0,23
Angel L Cruz,,2,9,1,1,0,23
Tom Wolf,,,4,0,0,0,23
Robert M Mccord,,,,0,0,0,23
Allyson Y Schwartz,,,,,0,0,23
Katie Mcginty,,,,,,0,23
Total,19,13,17,4,3,0,23
