col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In The General Assembly 192nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,All
,Louise Bishop,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Willie Jordan,Lisa Rhodes,Monica Maria Djerassi,All
Louise Bishop,589,"1,069",771,678,606,590,581,All
Ken Washington,,20,662,571,539,536,526,All
Jacque Whaumbush,,,11,533,492,508,512,All
Kathryn S Huggins,,,,11,532,538,533,All
Willie Jordan,,,,,2,508,495,All
Lisa Rhodes,,,,,,4,511,All
Monica Maria Djerassi,,,,,,,7,All
Total,"2,032","1,132",818,725,636,627,620,All
,Representative In The General Assembly 192nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,5
,Louise Bishop,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Willie Jordan,Lisa Rhodes,5
Louise Bishop,33,70,64,53,52,55,50,5
Ken Washington,,2,59,53,50,54,53,5
Jacque Whaumbush,,,1,53,49,50,50,5
Kathryn S Huggins,,,,1,54,53,54,5
Monica Maria Djerassi,,,,,2,49,53,5
Willie Jordan,,,,,,0,52,5
Lisa Rhodes,,,,,,,1,5
Total,126,80,71,64,61,61,60,5
,Representative In The General Assembly 192nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,14
,Louise Bishop,Ken Washington,Kathryn S Huggins,Jacque Whaumbush,Willie Jordan,Monica Maria Djerassi,Lisa Rhodes,14
Louise Bishop,41,72,51,53,51,48,43,14
Ken Washington,,0,43,45,44,44,43,14
Kathryn S Huggins,,,2,40,41,43,41,14
Jacque Whaumbush,,,,0,38,39,37,14
Willie Jordan,,,,,0,41,42,14
Monica Maria Djerassi,,,,,,0,40,14
Lisa Rhodes,,,,,,,1,14
Total,138,75,55,54,53,50,47,14
,Representative In The General Assembly 192nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,15
,Louise Bishop,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,Willie Jordan,15
Louise Bishop,36,101,70,67,57,57,56,15
Ken Washington,,3,58,53,49,51,52,15
Jacque Whaumbush,,,1,49,50,50,46,15
Kathryn S Huggins,,,,4,56,51,52,15
Monica Maria Djerassi,,,,,1,51,47,15
Lisa Rhodes,,,,,,0,50,15
Willie Jordan,,,,,,,0,15
Total,175,106,75,75,62,60,59,15
,Representative In The General Assembly 192nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,16
,Louise Bishop,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Willie Jordan,Lisa Rhodes,Monica Maria Djerassi,16
Louise Bishop,47,91,81,73,68,68,67,16
Ken Washington,,5,72,67,67,65,63,16
Jacque Whaumbush,,,0,65,65,64,65,16
Kathryn S Huggins,,,,0,64,64,64,16
Willie Jordan,,,,,0,63,61,16
Lisa Rhodes,,,,,,0,60,16
Monica Maria Djerassi,,,,,,,1,16
Total,168,100,86,77,73,72,72,16
,Representative In The General Assembly 192nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,17
,Louise Bishop,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Willie Jordan,Monica Maria Djerassi,Lisa Rhodes,17
Louise Bishop,25,82,57,53,48,44,41,17
Ken Washington,,1,50,42,37,39,38,17
Jacque Whaumbush,,,1,39,36,39,37,17
Kathryn S Huggins,,,,1,38,41,38,17
Willie Jordan,,,,,1,35,36,17
Monica Maria Djerassi,,,,,,1,38,17
Lisa Rhodes,,,,,,,0,17
Total,139,85,59,54,49,45,42,17
,Representative In The General Assembly 192nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,18
,Louise Bishop,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Willie Jordan,Lisa Rhodes,18
Louise Bishop,30,89,54,40,38,38,35,18
Ken Washington,,1,56,38,40,36,35,18
Jacque Whaumbush,,,2,36,35,30,33,18
Kathryn S Huggins,,,,0,35,31,34,18
Monica Maria Djerassi,,,,,0,32,32,18
Willie Jordan,,,,,,0,31,18
Lisa Rhodes,,,,,,,0,18
Total,136,97,62,43,43,42,39,18
,Representative In The General Assembly 192nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,19
,Louise Bishop,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Willie Jordan,Lisa Rhodes,Monica Maria Djerassi,19
Louise Bishop,43,70,46,43,42,36,32,19
Ken Washington,,2,39,33,33,31,29,19
Jacque Whaumbush,,,0,31,31,27,28,19
Kathryn S Huggins,,,,0,35,31,28,19
Willie Jordan,,,,,0,30,30,19
Lisa Rhodes,,,,,,0,26,19
Monica Maria Djerassi,,,,,,,0,19
Total,139,74,48,45,44,37,33,19
,Representative In The General Assembly 192nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,20
,Louise Bishop,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,Willie Jordan,20
Louise Bishop,34,59,50,45,43,42,42,20
Ken Washington,,2,41,39,36,38,36,20
Jacque Whaumbush,,,0,41,37,38,36,20
Kathryn S Huggins,,,,1,37,40,40,20
Monica Maria Djerassi,,,,,2,35,35,20
Lisa Rhodes,,,,,,0,35,20
Willie Jordan,,,,,,,0,20
Total,125,67,54,50,48,46,44,20
,Representative In The General Assembly 192nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,22
,Louise Bishop,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,22
Louise Bishop,24,45,31,19,17,16,15,22
Ken Washington,,1,25,15,14,15,12,22
Jacque Whaumbush,,,0,13,12,11,11,22
Kathryn S Huggins,,,,1,15,12,10,22
Lisa Rhodes,,,,,0,13,12,22
Monica Maria Djerassi,,,,,,0,12,22
Willie Jordan,,,,,,,0,22
Total,84,47,32,21,18,17,16,22
,Representative In The General Assembly 192nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,23
,Louise Bishop,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Willie Jordan,Monica Maria Djerassi,23
Louise Bishop,62,70,46,43,41,38,35,23
Ken Washington,,1,41,38,35,35,33,23
Jacque Whaumbush,,,1,32,31,31,32,23
Kathryn S Huggins,,,,0,35,36,33,23
Lisa Rhodes,,,,,0,34,32,23
Willie Jordan,,,,,,0,31,23
Monica Maria Djerassi,,,,,,,0,23
Total,154,74,50,45,42,39,37,23
,Representative In The General Assembly 192nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,24
,Louise Bishop,Ken Washington,Jacque Whaumbush,Lisa Rhodes,Kathryn S Huggins,Willie Jordan,Monica Maria Djerassi,24
Louise Bishop,53,46,33,21,22,18,14,24
Ken Washington,,0,22,17,19,14,13,24
Jacque Whaumbush,,,0,17,16,10,14,24
Lisa Rhodes,,,,1,18,11,15,24
Kathryn S Huggins,,,,,0,13,13,24
Willie Jordan,,,,,,1,11,24
Monica Maria Djerassi,,,,,,,0,24
Total,118,47,35,24,23,20,16,24
,Representative In The General Assembly 192nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,25
,Louise Bishop,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,25
Louise Bishop,69,85,59,49,42,41,42,25
Ken Washington,,1,48,41,35,35,37,25
Jacque Whaumbush,,,1,34,34,34,32,25
Kathryn S Huggins,,,,0,33,33,35,25
Lisa Rhodes,,,,,0,36,34,25
Monica Maria Djerassi,,,,,,0,33,25
Willie Jordan,,,,,,,0,25
Total,182,86,60,50,42,42,42,25
,Representative In The General Assembly 192nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,26
,Louise Bishop,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,Willie Jordan,26
Louise Bishop,41,90,58,52,45,44,44,26
Ken Washington,,1,51,39,38,36,36,26
