col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,1
,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,Latrice Y Bryant,David Rodriguez,Edward M Lloyd Jr,Elaine Tomlin,Gwen Collins,Barbara Carroll,Humberto Perez,Karen Voss,Louis Agre,Ruth I Birchett,Dawn Thomas,1
Mike Stack,8,0,0,0,0,21,15,15,14,13,13,10,12,11,10,1,1
Mark Smith,,0,0,0,0,2,1,0,0,1,0,1,1,1,0,0,1
Brad Koplinski,,,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Brandon P Neuman,,,,0,0,1,0,1,1,2,0,0,0,0,1,0,1
Mark Critz,,,,,0,0,1,0,1,2,1,1,0,1,0,0,1
Latrice Y Bryant,,,,,,0,10,10,9,6,8,8,8,9,8,1,1
David Rodriguez,,,,,,,0,9,8,7,7,9,8,9,6,1,1
Edward M Lloyd Jr,,,,,,,,2,9,7,9,8,8,10,10,1,1
Elaine Tomlin,,,,,,,,,2,10,9,8,8,8,9,1,1
Gwen Collins,,,,,,,,,,0,8,8,8,8,7,0,1
Barbara Carroll,,,,,,,,,,,0,9,8,9,9,0,1
Humberto Perez,,,,,,,,,,,,0,9,10,7,1,1
Karen Voss,,,,,,,,,,,,,0,9,7,1,1
Louis Agre,,,,,,,,,,,,,,0,10,1,1
Ruth I Birchett,,,,,,,,,,,,,,,0,1,1
Dawn Thomas,,,,,,,,,,,,,,,,0,1
Total,49,4,2,2,2,25,19,19,19,19,15,14,14,14,12,1,1
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,2
,Mike Stack,Mark Critz,Brad Koplinski,Brandon P Neuman,Mark Smith,David Rodriguez,Latrice Y Bryant,Elaine Tomlin,Edward M Lloyd Jr,Gwen Collins,Barbara Carroll,Humberto Perez,Karen Voss,Louis Agre,Ruth I Birchett,Dawn Thomas,2
Mike Stack,9,0,0,0,0,27,28,23,19,17,14,10,9,5,7,1,2
Mark Critz,,2,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2
Brad Koplinski,,,1,0,0,1,0,2,1,2,1,2,2,3,1,0,2
Brandon P Neuman,,,,1,0,2,0,0,0,1,0,0,0,0,0,0,2
Mark Smith,,,,,0,1,3,1,1,1,1,0,1,0,0,0,2
David Rodriguez,,,,,,2,14,11,18,10,10,8,9,6,8,1,2
Latrice Y Bryant,,,,,,,2,11,16,14,12,5,7,3,5,0,2
Elaine Tomlin,,,,,,,,0,13,15,13,8,9,6,7,0,2
Edward M Lloyd Jr,,,,,,,,,1,13,12,8,9,6,8,1,2
Gwen Collins,,,,,,,,,,0,15,7,11,6,8,1,2
Barbara Carroll,,,,,,,,,,,0,7,9,6,8,1,2
Humberto Perez,,,,,,,,,,,,4,7,5,6,1,2
Karen Voss,,,,,,,,,,,,,1,6,8,1,2
Louis Agre,,,,,,,,,,,,,,0,5,1,2
Ruth I Birchett,,,,,,,,,,,,,,,0,1,2
Dawn Thomas,,,,,,,,,,,,,,,,0,2
Total,64,5,4,4,4,35,34,28,25,22,17,17,13,8,8,1,2
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,3
,Mike Stack,Mark Critz,Mark Smith,Brad Koplinski,Brandon P Neuman,David Rodriguez,Latrice Y Bryant,Edward M Lloyd Jr,Elaine Tomlin,Barbara Carroll,Humberto Perez,Gwen Collins,Karen Voss,Louis Agre,Ruth I Birchett,Dawn Thomas,3
Mike Stack,8,0,0,0,0,15,16,10,10,11,9,9,4,3,5,1,3
Mark Critz,,0,0,0,0,5,3,3,0,0,2,1,1,2,0,0,3
Mark Smith,,,1,0,0,2,1,0,1,1,0,1,0,0,0,0,3
Brad Koplinski,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,3
Brandon P Neuman,,,,,0,1,1,1,1,1,0,0,1,0,0,0,3
David Rodriguez,,,,,,2,11,12,7,7,7,6,6,4,4,0,3
Latrice Y Bryant,,,,,,,0,11,9,10,7,8,6,4,4,0,3
Edward M Lloyd Jr,,,,,,,,1,8,7,6,7,6,5,5,0,3
Elaine Tomlin,,,,,,,,,3,11,4,10,5,2,5,0,3
Barbara Carroll,,,,,,,,,,0,6,9,5,2,5,0,3
Humberto Perez,,,,,,,,,,,1,4,5,3,4,0,3
Gwen Collins,,,,,,,,,,,,0,4,2,4,0,3
Karen Voss,,,,,,,,,,,,,0,2,4,0,3
Louis Agre,,,,,,,,,,,,,,0,1,0,3
Ruth I Birchett,,,,,,,,,,,,,,,0,0,3
Dawn Thomas,,,,,,,,,,,,,,,,0,3
Total,39,5,4,1,1,26,21,15,15,13,12,11,6,5,5,1,3
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,4
,Mike Stack,Brandon P Neuman,Mark Smith,Brad Koplinski,Mark Critz,David Rodriguez,Latrice Y Bryant,Elaine Tomlin,Humberto Perez,Gwen Collins,Barbara Carroll,Edward M Lloyd Jr,Karen Voss,Ruth I Birchett,Louis Agre,Dawn Thomas,4
Mike Stack,6,0,0,0,0,13,9,7,7,5,2,5,4,4,1,0,4
Brandon P Neuman,,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,4
Mark Smith,,,1,0,0,0,0,0,0,1,1,0,0,0,0,0,4
Brad Koplinski,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,4
Mark Critz,,,,,1,0,0,0,0,0,0,0,0,0,0,0,4
David Rodriguez,,,,,,1,4,3,4,2,2,4,3,2,1,0,4
Latrice Y Bryant,,,,,,,0,5,4,3,3,5,5,5,2,0,4
Elaine Tomlin,,,,,,,,0,5,4,4,3,4,5,2,0,4
Humberto Perez,,,,,,,,,0,2,3,2,3,3,1,0,4
Gwen Collins,,,,,,,,,,0,4,3,3,3,2,0,4
Barbara Carroll,,,,,,,,,,,0,2,3,3,2,0,4
Edward M Lloyd Jr,,,,,,,,,,,,0,4,3,1,0,4
Karen Voss,,,,,,,,,,,,,0,4,2,0,4
Ruth I Birchett,,,,,,,,,,,,,,0,2,0,4
Louis Agre,,,,,,,,,,,,,,,0,0,4
Dawn Thomas,,,,,,,,,,,,,,,,0,4
Total,30,3,2,1,1,15,10,9,8,7,6,6,5,5,3,0,4
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,5
,Mike Stack,Mark Critz,Brandon P Neuman,Brad Koplinski,Mark Smith,David Rodriguez,Latrice Y Bryant,Edward M Lloyd Jr,Barbara Carroll,Louis Agre,Elaine Tomlin,Gwen Collins,Humberto Perez,Ruth I Birchett,Karen Voss,Dawn Thomas,5
Mike Stack,4,0,0,0,0,17,13,12,6,7,7,7,4,5,4,0,5
Mark Critz,,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5
Brandon P Neuman,,,0,0,0,1,0,0,2,1,1,0,1,0,1,0,5
Brad Koplinski,,,,0,0,1,0,0,1,1,0,0,0,0,0,0,5
Mark Smith,,,,,0,0,1,0,0,0,0,0,0,1,0,0,5
David Rodriguez,,,,,,2,8,9,7,5,6,4,3,3,3,0,5
Latrice Y Bryant,,,,,,,0,9,6,3,6,5,2,4,4,0,5
Edward M Lloyd Jr,,,,,,,,1,4,3,4,6,3,4,4,0,5
Barbara Carroll,,,,,,,,,0,4,6,5,2,3,3,0,5
Louis Agre,,,,,,,,,,0,5,3,4,4,3,0,5
Elaine Tomlin,,,,,,,,,,,0,4,3,4,3,0,5
Gwen Collins,,,,,,,,,,,,0,2,3,3,0,5
Humberto Perez,,,,,,,,,,,,,0,3,3,0,5
Ruth I Birchett,,,,,,,,,,,,,,0,2,0,5
Karen Voss,,,,,,,,,,,,,,,0,0,5
Dawn Thomas,,,,,,,,,,,,,,,,0,5
Total,31,8,3,1,1,28,16,15,10,10,9,7,7,7,5,0,5
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,6
,Mike Stack,Mark Critz,Mark Smith,Brad Koplinski,Brandon P Neuman,David Rodriguez,Humberto Perez,Barbara Carroll,Gwen Collins,Latrice Y Bryant,Elaine Tomlin,Edward M Lloyd Jr,Karen Voss,Ruth I Birchett,Louis Agre,Dawn Thomas,6
Mike Stack,3,0,0,0,0,13,6,9,10,11,9,4,3,3,1,0,6
Mark Critz,,1,0,0,0,4,5,2,2,2,1,1,1,1,0,0,6
Mark Smith,,,0,0,0,2,2,2,2,2,2,1,1,0,0,0,6
Brad Koplinski,,,,1,0,0,1,0,0,0,0,0,0,0,0,0,6
Brandon P Neuman,,,,,0,0,1,0,0,0,0,0,0,0,0,0,6
David Rodriguez,,,,,,1,5,4,5,7,3,4,3,3,1,0,6
Humberto Perez,,,,,,,1,4,4,4,3,3,2,2,0,0,6
Barbara Carroll,,,,,,,,1,13,11,10,6,5,3,1,0,6
Gwen Collins,,,,,,,,,0,12,10,6,5,3,1,0,6
Latrice Y Bryant,,,,,,,,,,0,11,6,5,4,1,0,6
Elaine Tomlin,,,,,,,,,,,0,4,4,4,1,0,6
Edward M Lloyd Jr,,,,,,,,,,,,0,5,3,1,0,6
Karen Voss,,,,,,,,,,,,,0,3,1,0,6
Ruth I Birchett,,,,,,,,,,,,,,0,1,0,6
Louis Agre,,,,,,,,,,,,,,,0,0,6
Dawn Thomas,,,,,,,,,,,,,,,,0,6
Total,27,9,4,2,1,20,17,15,15,15,12,7,5,4,1,0,6
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,7
,Mike Stack,Mark Critz,Mark Smith,Brad Koplinski,Brandon P Neuman,David Rodriguez,Latrice Y Bryant,Humberto Perez,Edward M Lloyd Jr,Elaine Tomlin,Gwen Collins,Barbara Carroll,Ruth I Birchett,Louis Agre,Karen Voss,Dawn Thomas,7
Mike Stack,8,0,0,0,0,6,10,4,5,4,4,3,1,1,2,0,7
Mark Critz,,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,7
Mark Smith,,,0,0,0,2,3,0,1,0,1,0,1,1,0,0,7
Brad Koplinski,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,7
Brandon P Neuman,,,,,0,0,1,1,0,1,0,0,1,1,0,0,7
David Rodriguez,,,,,,4,4,5,4,1,2,2,2,2,2,0,7
Latrice Y Bryant,,,,,,,0,3,4,3,5,1,3,1,2,0,7
Humberto Perez,,,,,,,,1,2,3,2,2,3,1,2,0,7
Edward M Lloyd Jr,,,,,,,,,0,1,2,1,1,1,2,0,7
Elaine Tomlin,,,,,,,,,,0,2,1,2,0,1,0,7
Gwen Collins,,,,,,,,,,,0,1,2,1,2,0,7
Barbara Carroll,,,,,,,,,,,,0,1,0,1,0,7
Ruth I Birchett,,,,,,,,,,,,,0,0,1,0,7
Louis Agre,,,,,,,,,,,,,,0,1,0,7
Karen Voss,,,,,,,,,,,,,,,0,0,7
Dawn Thomas,,,,,,,,,,,,,,,,0,7
Total,26,4,4,2,2,17,14,8,6,5,5,4,4,3,2,0,7
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,8
