col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,All
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,Stephen Kinsey,Lamont Thomas,All
Mike Stack,168,0,0,0,0,"1,328",605,All
Mark Smith,,13,0,0,0,78,64,All
Brandon P Neuman,,,17,0,0,70,41,All
Mark Critz,,,,14,0,64,35,All
Brad Koplinski,,,,,8,42,17,All
Stephen Kinsey,,,,,,272,0,All
Lamont Thomas,,,,,,,96,All
Total,"2,101",155,128,113,67,"1,854",858,All
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,1
,Mike Stack,Brandon P Neuman,Mark Smith,Mark Critz,Brad Koplinski,Stephen Kinsey,Lamont Thomas,1
Mike Stack,3,0,0,0,0,33,32,1
Brandon P Neuman,,1,0,0,0,6,2,1
Mark Smith,,,0,0,0,2,4,1
Mark Critz,,,,0,0,3,0,1
Brad Koplinski,,,,,0,0,0,1
Stephen Kinsey,,,,,,6,0,1
Lamont Thomas,,,,,,,4,1
Total,68,9,6,3,0,50,42,1
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,2
,Mike Stack,Mark Smith,Brandon P Neuman,Brad Koplinski,Mark Critz,Stephen Kinsey,Lamont Thomas,2
Mike Stack,8,0,0,0,0,65,42,2
Mark Smith,,1,0,0,0,3,5,2
Brandon P Neuman,,,1,0,0,2,4,2
Brad Koplinski,,,,0,0,2,1,2
Mark Critz,,,,,0,0,1,2
Stephen Kinsey,,,,,,17,0,2
Lamont Thomas,,,,,,,5,2
Total,115,9,7,3,1,89,58,2
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,3
,Mike Stack,Mark Critz,Brandon P Neuman,Mark Smith,Brad Koplinski,Stephen Kinsey,Lamont Thomas,3
Mike Stack,4,0,0,0,0,34,25,3
Mark Critz,,1,0,0,0,8,2,3
Brandon P Neuman,,,2,0,0,3,3,3
Mark Smith,,,,0,0,4,2,3
Brad Koplinski,,,,,0,3,0,3
Stephen Kinsey,,,,,,2,0,3
Lamont Thomas,,,,,,,1,3
Total,63,11,8,6,3,54,33,3
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,4
,Mike Stack,Brandon P Neuman,Mark Smith,Mark Critz,Brad Koplinski,Stephen Kinsey,Lamont Thomas,4
Mike Stack,7,0,0,0,0,90,51,4
Brandon P Neuman,,2,0,0,0,6,4,4
Mark Smith,,,1,0,0,5,3,4
Mark Critz,,,,2,0,4,1,4
Brad Koplinski,,,,,0,4,1,4
Stephen Kinsey,,,,,,17,0,4
Lamont Thomas,,,,,,,8,4
Total,148,12,9,7,5,126,68,4
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,5
,Mike Stack,Mark Critz,Brandon P Neuman,Mark Smith,Brad Koplinski,Stephen Kinsey,Lamont Thomas,5
Mike Stack,9,0,0,0,0,54,39,5
Mark Critz,,0,0,0,0,4,5,5
Brandon P Neuman,,,0,0,0,6,0,5
Mark Smith,,,,0,0,1,5,5
Brad Koplinski,,,,,1,0,2,5
Stephen Kinsey,,,,,,19,0,5
Lamont Thomas,,,,,,,11,5
Total,102,9,6,6,3,84,62,5
,Representative In The General Assembly 201st District - Democrat,,Lieutenant Governor - Democrat,,,,,6
,Stephen Kinsey,Lamont Thomas,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,6
Stephen Kinsey,13,0,35,4,3,2,1,6
Lamont Thomas,,2,12,2,1,1,0,6
Mike Stack,,,5,0,0,0,0,6
Mark Smith,,,,0,0,0,0,6
Brandon P Neuman,,,,,0,0,0,6
Mark Critz,,,,,,1,0,6
Brad Koplinski,,,,,,,0,6
Total,58,18,52,6,4,4,1,6
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,7
,Mike Stack,Mark Critz,Brandon P Neuman,Mark Smith,Brad Koplinski,Stephen Kinsey,Lamont Thomas,7
Mike Stack,7,0,0,0,0,42,11,7
Mark Critz,,0,0,0,0,3,4,7
Brandon P Neuman,,,0,0,0,1,1,7
Mark Smith,,,,0,0,1,0,7
Brad Koplinski,,,,,0,0,0,7
Stephen Kinsey,,,,,,9,0,7
Lamont Thomas,,,,,,,2,7
Total,60,7,2,1,0,56,18,7
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,8
,Mike Stack,Brandon P Neuman,Mark Smith,Mark Critz,Brad Koplinski,Stephen Kinsey,Lamont Thomas,8
Mike Stack,6,0,0,0,0,66,15,8
Brandon P Neuman,,1,0,0,0,4,0,8
Mark Smith,,,0,0,0,2,3,8
Mark Critz,,,,1,0,1,1,8
Brad Koplinski,,,,,0,1,1,8
Stephen Kinsey,,,,,,7,0,8
Lamont Thomas,,,,,,,3,8
Total,87,5,5,3,2,81,23,8
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,9
,Mike Stack,Mark Critz,Mark Smith,Brandon P Neuman,Brad Koplinski,Stephen Kinsey,Lamont Thomas,9
Mike Stack,7,0,0,0,0,38,23,9
Mark Critz,,1,0,0,0,3,3,9
Mark Smith,,,1,0,0,3,2,9
Brandon P Neuman,,,,0,0,3,2,9
Brad Koplinski,,,,,0,1,1,9
Stephen Kinsey,,,,,,8,0,9
Lamont Thomas,,,,,,,6,9
Total,68,7,6,5,2,56,37,9
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,10
,Mike Stack,Brad Koplinski,Brandon P Neuman,Mark Smith,Mark Critz,Stephen Kinsey,Lamont Thomas,10
Mike Stack,16,0,0,0,0,73,30,10
Brad Koplinski,,2,0,0,0,3,0,10
Brandon P Neuman,,,0,0,0,2,3,10
Mark Smith,,,,0,0,3,2,10
Mark Critz,,,,,1,3,0,10
Stephen Kinsey,,,,,,9,0,10
Lamont Thomas,,,,,,,8,10
Total,119,5,5,5,4,93,43,10
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,11
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,Stephen Kinsey,Lamont Thomas,11
Mike Stack,3,0,0,0,0,53,19,11
Mark Smith,,1,0,0,0,2,2,11
Brandon P Neuman,,,0,0,0,1,2,11
Mark Critz,,,,0,0,1,2,11
Brad Koplinski,,,,,0,0,1,11
Stephen Kinsey,,,,,,11,0,11
Lamont Thomas,,,,,,,1,11
Total,75,5,3,3,1,68,27,11
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,12
,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,Stephen Kinsey,Lamont Thomas,12
Mike Stack,5,0,0,0,0,58,22,12
Mark Smith,,1,0,0,0,6,1,12
Mark Critz,,,1,0,0,5,0,12
Brandon P Neuman,,,,1,0,3,0,12
Brad Koplinski,,,,,0,2,0,12
Stephen Kinsey,,,,,,6,0,12
Lamont Thomas,,,,,,,1,12
Total,85,8,6,4,2,80,24,12
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,13
,Mike Stack,Mark Critz,Mark Smith,Brandon P Neuman,Brad Koplinski,Stephen Kinsey,Lamont Thomas,13
Mike Stack,7,0,0,0,0,63,26,13
Mark Critz,,0,0,0,0,5,2,13
Mark Smith,,,0,0,0,3,3,13
Brandon P Neuman,,,,0,0,0,2,13
Brad Koplinski,,,,,0,1,0,13
Stephen Kinsey,,,,,,11,0,13
Lamont Thomas,,,,,,,0,13
Total,96,7,6,2,1,83,33,13
,Lieutenant Governor - Democrat,,,,,Representative In The General Assembly 201st District - Democrat,,14
,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,Stephen Kinsey,Lamont Thomas,14
Mike Stack,4,0,0,0,0,39,18,14
Mark Smith,,0,0,0,0,2,2,14
Mark Critz,,,1,0,0,1,0,14
