col_1,col_2,col_3,col_4,col_5,col_6,division
,Member Of - Democratic State Committee 8th Senatorial District,,,,,1
,Rasheen Crews,Alishea Jackson,Kevin C Hannah,Vernon D Brown,James Tyson,1
Rasheen Crews,5,7,6,1,2,1
Alishea Jackson,,4,5,1,2,1
Kevin C Hannah,,,0,1,1,1
Vernon D Brown,,,,5,1,1
James Tyson,,,,,1,1
Total,13,11,6,6,3,1
,Member Of - Democratic State Committee 8th Senatorial District,,,,,2
,Alishea Jackson,Rasheen Crews,Vernon D Brown,Kevin C Hannah,James Tyson,2
Alishea Jackson,15,22,15,21,14,2
Rasheen Crews,,14,15,21,14,2
Vernon D Brown,,,12,16,14,2
Kevin C Hannah,,,,4,15,2
James Tyson,,,,,1,2
Total,37,36,28,27,16,2
,Member Of - Democratic State Committee 8th Senatorial District,,,,,3
,Rasheen Crews,Alishea Jackson,Kevin C Hannah,Vernon D Brown,James Tyson,3
Rasheen Crews,34,17,14,9,10,3
Alishea Jackson,,6,15,9,11,3
Kevin C Hannah,,,4,8,8,3
Vernon D Brown,,,,3,10,3
James Tyson,,,,,1,3
Total,52,25,21,15,13,3
,Member Of - Democratic State Committee 8th Senatorial District,,,,,4
,Vernon D Brown,Rasheen Crews,Alishea Jackson,James Tyson,Kevin C Hannah,4
Vernon D Brown,10,30,30,31,29,4
Rasheen Crews,,8,31,30,31,4
Alishea Jackson,,,3,29,29,4
James Tyson,,,,1,29,4
Kevin C Hannah,,,,,0,4
Total,43,41,35,33,31,4
,Member Of - Democratic State Committee 8th Senatorial District,,,,,5
,Alishea Jackson,Rasheen Crews,Vernon D Brown,Kevin C Hannah,James Tyson,5
Alishea Jackson,15,18,18,20,17,5
Rasheen Crews,,10,16,18,17,5
Vernon D Brown,,,5,16,17,5
Kevin C Hannah,,,,1,16,5
James Tyson,,,,,1,5
Total,37,29,24,21,19,5
,Member Of - Democratic State Committee 8th Senatorial District,,,,,6
,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,6
Alishea Jackson,12,44,44,40,41,6
Rasheen Crews,,6,43,38,41,6
Kevin C Hannah,,,4,37,40,6
Vernon D Brown,,,,6,38,6
James Tyson,,,,,1,6
Total,60,52,49,47,44,6
,Member Of - Democratic State Committee 8th Senatorial District,,,,,7
,Rasheen Crews,Alishea Jackson,Vernon D Brown,Kevin C Hannah,James Tyson,7
Rasheen Crews,9,19,12,15,11,7
Alishea Jackson,,5,12,16,11,7
Vernon D Brown,,,4,10,11,7
Kevin C Hannah,,,,0,10,7
James Tyson,,,,,1,7
Total,31,26,18,16,15,7
,Member Of - Democratic State Committee 8th Senatorial District,,,,,8
,Rasheen Crews,Alishea Jackson,Vernon D Brown,James Tyson,Kevin C Hannah,8
Rasheen Crews,16,14,10,10,13,8
Alishea Jackson,,7,12,10,14,8
Vernon D Brown,,,3,13,10,8
James Tyson,,,,1,10,8
Kevin C Hannah,,,,,1,8
Total,32,24,19,16,16,8
,Member Of - Democratic State Committee 8th Senatorial District,,,,,9
,Rasheen Crews,Vernon D Brown,Alishea Jackson,Kevin C Hannah,James Tyson,9
Rasheen Crews,19,10,15,13,9,9
Vernon D Brown,,8,9,10,10,9
Alishea Jackson,,,3,12,9,9
Kevin C Hannah,,,,0,9,9
James Tyson,,,,,1,9
Total,36,20,18,14,11,9
,Member Of - Democratic State Committee 8th Senatorial District,,,,,10
,Alishea Jackson,Rasheen Crews,Kevin C Hannah,James Tyson,Vernon D Brown,10
Alishea Jackson,13,22,20,11,10,10
Rasheen Crews,,4,23,12,10,10
Kevin C Hannah,,,2,11,10,10
James Tyson,,,,3,10,10
Vernon D Brown,,,,,5,10
Total,35,29,25,15,15,10
,Member Of - Democratic State Committee 8th Senatorial District,,,,,11
,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,11
Alishea Jackson,9,23,24,14,10,11
Rasheen Crews,,5,22,9,10,11
Kevin C Hannah,,,1,11,9,11
Vernon D Brown,,,,1,10,11
James Tyson,,,,,3,11
Total,39,29,26,17,15,11
,Member Of - Democratic State Committee 8th Senatorial District,,,,,12
,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,12
Alishea Jackson,13,38,35,22,21,12
Rasheen Crews,,10,40,21,21,12
Kevin C Hannah,,,6,22,20,12
Vernon D Brown,,,,4,24,12
James Tyson,,,,,1,12
Total,54,53,48,34,27,12
,Member Of - Democratic State Committee 8th Senatorial District,,,,,13
,Alishea Jackson,Rasheen Crews,Kevin C Hannah,Vernon D Brown,James Tyson,13
Alishea Jackson,18,15,15,10,10,13
Rasheen Crews,,12,16,10,11,13
Kevin C Hannah,,,4,9,12,13
Vernon D Brown,,,,9,10,13
James Tyson,,,,,3,13
Total,35,30,23,20,16,13
,Member Of - Democratic State Committee 8th Senatorial District,,,,,14
,Alishea Jackson,Rasheen Crews,Vernon D Brown,Kevin C Hannah,James Tyson,14
Alishea Jackson,17,37,31,33,28,14
Rasheen Crews,,6,28,34,28,14
Vernon D Brown,,,5,27,29,14
Kevin C Hannah,,,,2,27,14
James Tyson,,,,,0,14
Total,59,45,39,36,30,14
,Member Of - Democratic State Committee 8th Senatorial District,,,,,15
,Alishea Jackson,Vernon D Brown,Rasheen Crews,Kevin C Hannah,James Tyson,15
Alishea Jackson,16,26,27,26,26,15
Vernon D Brown,,11,27,25,27,15
Rasheen Crews,,,5,27,24,15
Kevin C Hannah,,,,4,23,15
James Tyson,,,,,3,15
Total,46,42,36,32,30,15
,Member Of - Democratic State Committee 8th Senatorial District,,,,,16
,Rasheen Crews,Vernon D Brown,Alishea Jackson,Kevin C Hannah,James Tyson,16
Rasheen Crews,9,15,16,16,13,16
Vernon D Brown,,7,15,14,14,16
Alishea Jackson,,,5,15,13,16
Kevin C Hannah,,,,1,13,16
James Tyson,,,,,2,16
Total,28,26,23,19,16,16
,Member Of - Democratic State Committee 8th Senatorial District,,,,,17
,Vernon D Brown,Rasheen Crews,Alishea Jackson,Kevin C Hannah,James Tyson,17
Vernon D Brown,25,23,15,16,16,17
Rasheen Crews,,6,17,19,13,17
Alishea Jackson,,,12,16,12,17
Kevin C Hannah,,,,1,13,17
James Tyson,,,,,1,17
Total,54,34,32,21,17,17
,Member Of - Democratic State Committee 8th Senatorial District,,,,,18
,Alishea Jackson,Rasheen Crews,Vernon D Brown,Kevin C Hannah,James Tyson,18
Alishea Jackson,11,13,8,14,10,18
Rasheen Crews,,9,9,14,7,18
Vernon D Brown,,,13,8,8,18
Kevin C Hannah,,,,1,7,18
James Tyson,,,,,3,18
Total,28,26,24,16,14,18
,Member Of - Democratic State Committee 8th Senatorial District,,,,,19
,Rasheen Crews,Alishea Jackson,Kevin C Hannah,Vernon D Brown,James Tyson,19
Rasheen Crews,11,22,19,17,15,19
Alishea Jackson,,7,20,18,15,19
Kevin C Hannah,,,3,15,13,19
Vernon D Brown,,,,5,15,19
James Tyson,,,,,1,19
Total,33,31,23,23,16,19
,Member Of - Democratic State Committee 8th Senatorial District,,,,,20
,Vernon D Brown,Alishea Jackson,Rasheen Crews,Kevin C Hannah,James Tyson,20
Vernon D Brown,11,16,14,16,14,20
Alishea Jackson,,4,17,17,15,20
Rasheen Crews,,,6,15,16,20
Kevin C Hannah,,,,3,15,20
James Tyson,,,,,1,20
Total,28,24,24,22,18,20
,Member Of - Democratic State Committee 8th Senatorial District,,,,,21
,Rasheen Crews,Alishea Jackson,Kevin C Hannah,Vernon D Brown,James Tyson,21
