col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,All
,Chaka Fattah,Latrice Y Bryant,David Rodriguez,Barbara Carroll,Gwen Collins,Edward M Lloyd Jr,Humberto Perez,Elaine Tomlin,Ruth I Birchett,Karen Voss,Louis Agre,Dawn Thomas,All
Chaka Fattah,19,46,36,34,27,27,25,24,18,16,13,0,All
Latrice Y Bryant,,1,19,23,20,18,15,19,11,11,11,0,All
David Rodriguez,,,0,23,18,22,24,17,16,13,13,1,All
Barbara Carroll,,,,0,24,16,23,24,16,17,13,0,All
Gwen Collins,,,,,1,17,19,23,16,16,13,0,All
Edward M Lloyd Jr,,,,,,0,17,16,13,14,11,1,All
Humberto Perez,,,,,,,0,17,16,16,15,0,All
Elaine Tomlin,,,,,,,,0,18,16,13,0,All
Ruth I Birchett,,,,,,,,,0,11,10,0,All
Karen Voss,,,,,,,,,,0,10,0,All
Louis Agre,,,,,,,,,,,0,0,All
Dawn Thomas,,,,,,,,,,,,0,All
Total,91,48,42,36,32,30,30,28,22,19,17,1,All
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,7
,Chaka Fattah,Latrice Y Bryant,David Rodriguez,Barbara Carroll,Gwen Collins,Edward M Lloyd Jr,Elaine Tomlin,Humberto Perez,Ruth I Birchett,Karen Voss,Louis Agre,Dawn Thomas,7
Chaka Fattah,16,42,30,28,26,27,23,17,16,15,11,0,7
Latrice Y Bryant,,1,17,22,18,17,17,12,9,10,9,0,7
David Rodriguez,,,0,17,16,21,15,16,13,12,10,1,7
Barbara Carroll,,,,0,23,16,23,17,14,16,12,0,7
Gwen Collins,,,,,1,16,21,17,14,15,11,0,7
Edward M Lloyd Jr,,,,,,0,15,16,12,14,10,1,7
Elaine Tomlin,,,,,,,0,15,16,15,11,0,7
Humberto Perez,,,,,,,,0,13,15,12,0,7
Ruth I Birchett,,,,,,,,,0,10,8,0,7
Karen Voss,,,,,,,,,,0,9,0,7
Louis Agre,,,,,,,,,,,0,0,7
Dawn Thomas,,,,,,,,,,,,0,7
Total,77,43,34,30,30,29,26,20,19,18,13,1,7
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,9
,Chaka Fattah,Humberto Perez,David Rodriguez,Barbara Carroll,Latrice Y Bryant,Louis Agre,Ruth I Birchett,Elaine Tomlin,Gwen Collins,Edward M Lloyd Jr,Karen Voss,Dawn Thomas,9
Chaka Fattah,3,8,6,6,4,2,2,1,1,0,1,0,9
Humberto Perez,,0,8,6,3,3,3,2,2,1,1,0,9
David Rodriguez,,,0,6,2,3,3,2,2,1,1,0,9
Barbara Carroll,,,,0,1,1,2,1,1,0,1,0,9
Latrice Y Bryant,,,,,0,2,2,2,2,1,1,0,9
Louis Agre,,,,,,0,2,2,2,1,1,0,9
Ruth I Birchett,,,,,,,0,2,2,1,1,0,9
Elaine Tomlin,,,,,,,,0,2,1,1,0,9
Gwen Collins,,,,,,,,,0,1,1,0,9
Edward M Lloyd Jr,,,,,,,,,,0,0,0,9
Karen Voss,,,,,,,,,,,0,0,9
Dawn Thomas,,,,,,,,,,,,0,9
Total,14,10,8,6,5,4,3,2,2,1,1,0,9
