col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 181st District - Democrat,,,,All
,Robert A Brady,W Curtis Thomas,Emily Rodriguez,Kenneth T Walker Jr,K Williams Medley,All
Robert A Brady,17,346,63,46,43,All
W Curtis Thomas,,112,0,0,0,All
Emily Rodriguez,,,57,0,0,All
Kenneth T Walker Jr,,,,39,0,All
K Williams Medley,,,,,9,All
Total,515,458,120,85,52,All
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 181st District - Democrat,,,,1
,Robert A Brady,Emily Rodriguez,W Curtis Thomas,K Williams Medley,Kenneth T Walker Jr,1
Robert A Brady,3,18,19,8,1,1
Emily Rodriguez,,6,0,0,0,1
W Curtis Thomas,,,3,0,0,1
K Williams Medley,,,,2,0,1
Kenneth T Walker Jr,,,,,3,1
Total,49,24,22,10,4,1
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 181st District - Democrat,,,,2
,Robert A Brady,W Curtis Thomas,Emily Rodriguez,Kenneth T Walker Jr,K Williams Medley,2
Robert A Brady,0,18,6,5,3,2
W Curtis Thomas,,9,0,0,0,2
Emily Rodriguez,,,3,0,0,2
Kenneth T Walker Jr,,,,3,0,2
K Williams Medley,,,,,0,2
Total,32,27,9,8,3,2
,Representative In The General Assembly 181st District - Democrat,,,,Representative In Congress 1st District - Democrat,3
,W Curtis Thomas,Emily Rodriguez,Kenneth T Walker Jr,K Williams Medley,Robert A Brady,3
W Curtis Thomas,14,0,0,0,57,3
Emily Rodriguez,,2,0,0,3,3
Kenneth T Walker Jr,,,2,0,3,3
K Williams Medley,,,,0,4,3
Robert A Brady,,,,,1,3
Total,71,5,5,4,68,3
,Representative In The General Assembly 181st District - Democrat,,,,Representative In Congress 1st District - Democrat,4
,W Curtis Thomas,Kenneth T Walker Jr,Emily Rodriguez,K Williams Medley,Robert A Brady,4
W Curtis Thomas,28,0,0,0,58,4
Kenneth T Walker Jr,,22,0,0,14,4
Emily Rodriguez,,,11,0,3,4
K Williams Medley,,,,4,4,4
Robert A Brady,,,,,4,4
Total,86,36,14,8,83,4
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 181st District - Democrat,,,,5
,Robert A Brady,Emily Rodriguez,W Curtis Thomas,K Williams Medley,Kenneth T Walker Jr,5
Robert A Brady,1,10,12,3,0,5
Emily Rodriguez,,12,0,0,0,5
W Curtis Thomas,,,8,0,0,5
K Williams Medley,,,,0,0,5
Kenneth T Walker Jr,,,,,0,5
Total,26,22,20,3,0,5
,Representative In The General Assembly 181st District - Democrat,,,,Representative In Congress 1st District - Democrat,6
,W Curtis Thomas,Kenneth T Walker Jr,K Williams Medley,Emily Rodriguez,Robert A Brady,6
W Curtis Thomas,32,0,0,0,131,6
Kenneth T Walker Jr,,6,0,0,10,6
K Williams Medley,,,3,0,10,6
Emily Rodriguez,,,,3,0,6
Robert A Brady,,,,,5,6
Total,163,16,13,3,156,6
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 181st District - Democrat,,,,8
,Robert A Brady,W Curtis Thomas,Emily Rodriguez,K Williams Medley,Kenneth T Walker Jr,8
Robert A Brady,1,12,5,4,1,8
W Curtis Thomas,,8,0,0,0,8
Emily Rodriguez,,,1,0,0,8
K Williams Medley,,,,0,0,8
Kenneth T Walker Jr,,,,,1,8
Total,23,20,6,4,2,8
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 181st District - Democrat,,,,10
,Robert A Brady,W Curtis Thomas,Emily Rodriguez,Kenneth T Walker Jr,K Williams Medley,10
Robert A Brady,2,38,17,10,6,10
W Curtis Thomas,,10,0,0,0,10
Emily Rodriguez,,,19,0,0,10
Kenneth T Walker Jr,,,,2,0,10
K Williams Medley,,,,,0,10
Total,73,48,36,12,6,10
,Representative In Congress 1st District - Democrat,Representative In The General Assembly 181st District - Democrat,,,,11
,Robert A Brady,Kenneth T Walker Jr,Emily Rodriguez,K Williams Medley,W Curtis Thomas,11
Robert A Brady,0,2,1,1,1,11
Kenneth T Walker Jr,,0,0,0,0,11
Emily Rodriguez,,,0,0,0,11
K Williams Medley,,,,0,0,11
W Curtis Thomas,,,,,0,11
Total,5,2,1,1,1,11
