col_1,col_2,col_3,col_4,col_5,col_6,division
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 13th District - Democrat,,,,All
,Dwight Evans,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,All
Dwight Evans,45,596,183,82,28,All
Brendan F Boyle,,164,0,0,0,All
Marjorie Margolies,,,55,0,0,All
Val Arkoosh,,,,23,0,All
Daylin Leach,,,,,11,All
Total,934,760,238,105,39,All
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 13th District - Democrat,,,,9
,Dwight Evans,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,9
Dwight Evans,5,59,18,8,3,9
Brendan F Boyle,,18,0,0,0,9
Marjorie Margolies,,,9,0,0,9
Val Arkoosh,,,,1,0,9
Daylin Leach,,,,,3,9
Total,93,77,27,9,6,9
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 13th District - Democrat,,,,10
,Dwight Evans,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,10
Dwight Evans,5,32,18,6,1,10
Brendan F Boyle,,18,0,0,0,10
Marjorie Margolies,,,6,0,0,10
Val Arkoosh,,,,1,0,10
Daylin Leach,,,,,1,10
Total,62,50,24,7,2,10
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 13th District - Democrat,,,,11
,Dwight Evans,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,11
Dwight Evans,4,51,14,7,2,11
Brendan F Boyle,,12,0,0,0,11
Marjorie Margolies,,,6,0,0,11
Val Arkoosh,,,,1,0,11
Daylin Leach,,,,,0,11
Total,78,63,20,8,2,11
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 13th District - Democrat,,,,13
,Dwight Evans,Brendan F Boyle,Marjorie Margolies,Daylin Leach,Val Arkoosh,13
Dwight Evans,3,49,19,5,4,13
Brendan F Boyle,,15,0,0,0,13
Marjorie Margolies,,,5,0,0,13
Daylin Leach,,,,0,0,13
Val Arkoosh,,,,,1,13
Total,80,64,24,5,5,13
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 13th District - Democrat,,,,14
,Dwight Evans,Marjorie Margolies,Brendan F Boyle,Val Arkoosh,Daylin Leach,14
Dwight Evans,4,24,23,5,1,14
Marjorie Margolies,,6,0,0,0,14
Brendan F Boyle,,,6,0,0,14
Val Arkoosh,,,,1,0,14
Daylin Leach,,,,,0,14
Total,57,30,29,6,1,14
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 13th District - Democrat,,,,16
,Dwight Evans,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,16
Dwight Evans,1,34,4,2,0,16
Brendan F Boyle,,5,0,0,0,16
Marjorie Margolies,,,2,0,0,16
Val Arkoosh,,,,1,0,16
Daylin Leach,,,,,0,16
Total,41,39,6,3,0,16
,Representative In Congress 13th District - Democrat,,,,Representative In The General Assembly 203rd District - Democrat,17
,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,Dwight Evans,17
Brendan F Boyle,5,0,0,0,8,17
Marjorie Margolies,,1,0,0,1,17
Val Arkoosh,,,0,0,2,17
Daylin Leach,,,,0,0,17
Dwight Evans,,,,,0,17
Total,13,2,2,0,11,17
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 13th District - Democrat,,,,18
,Dwight Evans,Brendan F Boyle,Marjorie Margolies,Val Arkoosh,Daylin Leach,18
Dwight Evans,2,55,4,3,2,18
Brendan F Boyle,,8,0,0,0,18
Marjorie Margolies,,,2,0,0,18
Val Arkoosh,,,,2,0,18
Daylin Leach,,,,,0,18
Total,66,63,6,5,2,18
,Representative In The General Assembly 203rd District - Democrat,Representative In Congress 13th District - Democrat,,,,19
