col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 180th District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,All
,Angel L Cruz,Quetcy Lozada,Kathy Enggasser,Louis Farinella,Patrick Parkinson,Barbara A Deeley,Mary Ann Quartullo,Jacqulyne Scott,Larry King,All
Angel L Cruz,52,0,93,64,41,38,38,0,0,All
Quetcy Lozada,,43,50,24,23,19,19,1,1,All
Kathy Enggasser,,,8,48,54,49,48,0,0,All
Louis Farinella,,,,1,42,41,42,1,1,All
Patrick Parkinson,,,,,3,46,43,1,1,All
Barbara A Deeley,,,,,,0,43,1,1,All
Mary Ann Quartullo,,,,,,,0,0,0,All
Jacqulyne Scott,,,,,,,,0,1,All
Larry King,,,,,,,,,0,All
Total,193,109,155,90,70,60,59,1,1,All
,Representative In The General Assembly 180th District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,8
,Angel L Cruz,Quetcy Lozada,Kathy Enggasser,Louis Farinella,Barbara A Deeley,Mary Ann Quartullo,Patrick Parkinson,Jacqulyne Scott,Larry King,8
Angel L Cruz,6,0,12,7,5,5,4,0,0,8
Quetcy Lozada,,7,6,2,1,1,2,0,0,8
Kathy Enggasser,,,1,6,6,5,5,0,0,8
Louis Farinella,,,,0,5,5,4,0,0,8
Barbara A Deeley,,,,,0,5,5,0,0,8
Mary Ann Quartullo,,,,,,0,4,0,0,8
Patrick Parkinson,,,,,,,0,0,0,8
Jacqulyne Scott,,,,,,,,0,0,8
Larry King,,,,,,,,,0,8
Total,21,15,19,9,6,6,6,0,0,8
,Representative In The General Assembly 180th District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,9
,Angel L Cruz,Quetcy Lozada,Kathy Enggasser,Louis Farinella,Mary Ann Quartullo,Patrick Parkinson,Barbara A Deeley,Jacqulyne Scott,Larry King,9
Angel L Cruz,1,0,10,6,5,5,3,0,0,9
Quetcy Lozada,,9,2,3,1,0,1,0,0,9
Kathy Enggasser,,,0,3,4,3,4,0,0,9
Louis Farinella,,,,0,3,3,3,0,0,9
Mary Ann Quartullo,,,,,0,3,4,0,0,9
Patrick Parkinson,,,,,,0,3,0,0,9
Barbara A Deeley,,,,,,,0,0,0,9
Jacqulyne Scott,,,,,,,,0,0,9
Larry King,,,,,,,,,0,9
Total,18,14,12,9,6,5,4,0,0,9
,Representative In The General Assembly 180th District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,10
,Angel L Cruz,Quetcy Lozada,Kathy Enggasser,Louis Farinella,Mary Ann Quartullo,Patrick Parkinson,Barbara A Deeley,Jacqulyne Scott,Larry King,10
Angel L Cruz,5,0,5,6,2,3,1,0,0,10
Quetcy Lozada,,0,3,1,1,0,0,0,0,10
Kathy Enggasser,,,1,3,3,2,1,0,0,10
Louis Farinella,,,,0,2,2,1,0,0,10
Mary Ann Quartullo,,,,,0,2,1,0,0,10
Patrick Parkinson,,,,,,0,1,0,0,10
Barbara A Deeley,,,,,,,0,0,0,10
Jacqulyne Scott,,,,,,,,0,0,10
Larry King,,,,,,,,,0,10
Total,14,4,9,7,3,3,1,0,0,10
,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,Representative In The General Assembly 180th District - Democrat,,11
,Kathy Enggasser,Patrick Parkinson,Barbara A Deeley,Louis Farinella,Mary Ann Quartullo,Jacqulyne Scott,Larry King,Quetcy Lozada,Angel L Cruz,11
Kathy Enggasser,0,9,9,6,7,0,0,17,9,11
Patrick Parkinson,,2,8,6,5,0,0,5,5,11
Barbara A Deeley,,,0,6,6,0,0,5,5,11
Louis Farinella,,,,1,5,0,0,4,5,11
Mary Ann Quartullo,,,,,0,0,0,4,3,11
Jacqulyne Scott,,,,,,0,0,0,0,11
Larry King,,,,,,,0,0,0,11
Quetcy Lozada,,,,,,,,8,0,11
Angel L Cruz,,,,,,,,,9,11
Total,28,13,11,10,7,0,0,26,22,11
,Representative In The General Assembly 180th District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,13
,Angel L Cruz,Quetcy Lozada,Kathy Enggasser,Louis Farinella,Patrick Parkinson,Mary Ann Quartullo,Barbara A Deeley,Jacqulyne Scott,Larry King,13
Angel L Cruz,11,0,14,11,4,3,3,0,0,13
Quetcy Lozada,,1,2,0,4,1,0,0,0,13
Kathy Enggasser,,,0,3,4,3,2,0,0,13
Louis Farinella,,,,0,2,2,2,0,0,13
Patrick Parkinson,,,,,1,3,2,0,0,13
Mary Ann Quartullo,,,,,,0,2,0,0,13
Barbara A Deeley,,,,,,,0,0,0,13
Jacqulyne Scott,,,,,,,,0,0,13
Larry King,,,,,,,,,0,13
Total,35,7,16,11,9,4,3,0,0,13
,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,Representative In The General Assembly 180th District - Democrat,,14
,Kathy Enggasser,Patrick Parkinson,Barbara A Deeley,Louis Farinella,Mary Ann Quartullo,Jacqulyne Scott,Larry King,Angel L Cruz,Quetcy Lozada,14
Kathy Enggasser,1,3,2,2,3,0,0,4,2,14
Patrick Parkinson,,0,3,3,3,1,1,0,3,14
Barbara A Deeley,,,0,3,2,1,1,0,2,14
Louis Farinella,,,,0,2,1,1,0,2,14
Mary Ann Quartullo,,,,,0,0,0,0,2,14
Jacqulyne Scott,,,,,,0,1,0,1,14
Larry King,,,,,,,0,0,1,14
Angel L Cruz,,,,,,,,1,0,14
Quetcy Lozada,,,,,,,,,0,14
Total,8,4,3,3,3,1,1,5,3,14
,Representative In The General Assembly 180th District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,16
,Angel L Cruz,Quetcy Lozada,Kathy Enggasser,Louis Farinella,Barbara A Deeley,Mary Ann Quartullo,Patrick Parkinson,Jacqulyne Scott,Larry King,16
Angel L Cruz,3,0,7,6,5,3,2,0,0,16
Quetcy Lozada,,5,7,5,5,5,5,0,0,16
Kathy Enggasser,,,1,6,6,6,6,0,0,16
Louis Farinella,,,,0,7,7,7,0,0,16
Barbara A Deeley,,,,,0,7,6,0,0,16
Mary Ann Quartullo,,,,,,0,7,0,0,16
Patrick Parkinson,,,,,,,0,0,0,16
Jacqulyne Scott,,,,,,,,0,0,16
Larry King,,,,,,,,,0,16
Total,18,12,15,11,10,8,7,0,0,16
,Representative In The General Assembly 180th District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,17
,Angel L Cruz,Quetcy Lozada,Kathy Enggasser,Barbara A Deeley,Louis Farinella,Mary Ann Quartullo,Patrick Parkinson,Jacqulyne Scott,Larry King,17
Angel L Cruz,6,0,19,12,13,11,12,0,0,17
Quetcy Lozada,,6,4,4,3,3,3,0,0,17
Kathy Enggasser,,,2,14,14,12,15,0,0,17
Barbara A Deeley,,,,0,11,12,14,0,0,17
Louis Farinella,,,,,0,12,12,0,0,17
Mary Ann Quartullo,,,,,,0,12,0,0,17
Patrick Parkinson,,,,,,,0,0,0,17
Jacqulyne Scott,,,,,,,,0,0,17
Larry King,,,,,,,,,0,17
Total,29,11,25,17,16,15,15,0,0,17
,Representative In The General Assembly 180th District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,19
,Angel L Cruz,Quetcy Lozada,Kathy Enggasser,Louis Farinella,Mary Ann Quartullo,Barbara A Deeley,Patrick Parkinson,Jacqulyne Scott,Larry King,19
Angel L Cruz,5,0,6,4,3,2,2,0,0,19
Quetcy Lozada,,7,4,2,1,1,1,0,0,19
Kathy Enggasser,,,1,2,3,3,3,0,0,19
Louis Farinella,,,,0,1,1,1,0,0,19
Mary Ann Quartullo,,,,,0,2,2,0,0,19
Barbara A Deeley,,,,,,0,2,0,0,19
Patrick Parkinson,,,,,,,0,0,0,19
Jacqulyne Scott,,,,,,,,0,0,19
Larry King,,,,,,,,,0,19
Total,14,13,11,6,4,3,3,0,0,19
,Representative In The General Assembly 180th District - Democrat,,Member Of - Democratic State Committee 5th Senatorial District,,,,,,,21
,Angel L Cruz,Quetcy Lozada,Kathy Enggasser,Louis Farinella,Patrick Parkinson,Mary Ann Quartullo,Barbara A Deeley,Jacqulyne Scott,Larry King,21
Angel L Cruz,5,0,7,6,4,3,2,0,0,21
Quetcy Lozada,,0,3,2,0,0,0,0,0,21
Kathy Enggasser,,,1,3,4,2,2,0,0,21
Louis Farinella,,,,0,2,3,2,0,0,21
Patrick Parkinson,,,,,0,2,2,0,0,21
Mary Ann Quartullo,,,,,,0,2,0,0,21
Barbara A Deeley,,,,,,,0,0,0,21
Jacqulyne Scott,,,,,,,,0,0,21
Larry King,,,,,,,,,0,21
Total,17,4,12,8,5,3,2,0,0,21
