col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,All
,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,Matthew D Myers,Darrell L Clarke,Domenick demuro,Thomas J Rumbaugh,Michelle L Rumbaugh,Micah Mahjoubian,Marylouise Isaacson,Nekisha Fulton,Albert C Littlepage,All
Mike Stack,141,0,0,0,0,572,500,400,327,283,269,235,164,159,All
Mark Smith,,13,0,0,0,28,26,24,18,20,23,20,13,16,All
Brad Koplinski,,,12,0,0,16,12,18,11,18,10,21,14,9,All
Brandon P Neuman,,,,3,0,10,10,19,9,8,8,13,6,9,All
Mark Critz,,,,,4,11,8,4,3,6,10,5,3,4,All
Matthew D Myers,,,,,,20,439,368,317,258,245,225,166,171,All
Darrell L Clarke,,,,,,,15,307,278,220,234,208,150,152,All
Domenick demuro,,,,,,,,19,252,226,180,212,153,165,All
Thomas J Rumbaugh,,,,,,,,,8,218,139,171,121,125,All
Michelle L Rumbaugh,,,,,,,,,,0,172,234,167,156,All
Micah Mahjoubian,,,,,,,,,,,6,187,147,142,All
Marylouise Isaacson,,,,,,,,,,,,3,186,180,All
Nekisha Fulton,,,,,,,,,,,,,0,137,All
Albert C Littlepage,,,,,,,,,,,,,,0,All
Total,940,60,49,29,24,670,580,496,382,339,329,301,203,199,All
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,1
,Mike Stack,Brad Koplinski,Mark Smith,Brandon P Neuman,Mark Critz,Matthew D Myers,Domenick demuro,Darrell L Clarke,Thomas J Rumbaugh,Michelle L Rumbaugh,Marylouise Isaacson,Micah Mahjoubian,Nekisha Fulton,Albert C Littlepage,1
Mike Stack,5,0,0,0,0,36,25,26,22,7,4,4,4,2,1
Brad Koplinski,,1,0,0,0,2,2,2,1,2,2,2,2,1,1
Mark Smith,,,1,0,0,1,0,0,1,1,0,0,0,0,1
Brandon P Neuman,,,,0,0,0,1,0,0,0,1,0,0,1,1
Mark Critz,,,,,0,0,0,0,0,0,0,0,0,0,1
Matthew D Myers,,,,,,1,22,27,22,9,6,6,6,3,1
Domenick demuro,,,,,,,2,18,16,7,7,5,6,4,1
Darrell L Clarke,,,,,,,,1,18,6,5,6,5,3,1
Thomas J Rumbaugh,,,,,,,,,0,6,4,3,4,1,1
Michelle L Rumbaugh,,,,,,,,,,0,4,3,4,1,1
Marylouise Isaacson,,,,,,,,,,,0,5,6,4,1
Micah Mahjoubian,,,,,,,,,,,,0,5,3,1
Nekisha Fulton,,,,,,,,,,,,,0,3,1
Albert C Littlepage,,,,,,,,,,,,,,0,1
Total,48,3,2,1,0,40,30,29,24,10,7,6,6,4,1
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,2
,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,Matthew D Myers,Darrell L Clarke,Domenick demuro,Thomas J Rumbaugh,Marylouise Isaacson,Michelle L Rumbaugh,Micah Mahjoubian,Albert C Littlepage,Nekisha Fulton,2
Mike Stack,12,0,0,0,0,25,21,16,8,7,7,7,6,5,2
Mark Smith,,2,0,0,0,0,1,0,0,0,0,0,0,0,2
Brad Koplinski,,,0,0,0,0,0,1,0,1,0,0,0,0,2
Brandon P Neuman,,,,0,0,1,0,1,0,0,0,0,0,0,2
Mark Critz,,,,,0,0,0,0,1,0,1,0,0,0,2
Matthew D Myers,,,,,,1,13,13,7,6,6,7,6,5,2
Darrell L Clarke,,,,,,,1,9,6,6,6,6,5,5,2
Domenick demuro,,,,,,,,0,6,6,6,4,6,5,2
Thomas J Rumbaugh,,,,,,,,,0,5,7,2,4,4,2
Marylouise Isaacson,,,,,,,,,,0,6,3,5,5,2
Michelle L Rumbaugh,,,,,,,,,,,0,3,5,5,2
Micah Mahjoubian,,,,,,,,,,,,0,3,2,2
Albert C Littlepage,,,,,,,,,,,,,0,4,2
Nekisha Fulton,,,,,,,,,,,,,,0,2
Total,51,3,2,1,1,28,23,19,9,8,8,7,6,5,2
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,3
,Mike Stack,Brad Koplinski,Mark Smith,Mark Critz,Brandon P Neuman,Domenick demuro,Matthew D Myers,Darrell L Clarke,Marylouise Isaacson,Michelle L Rumbaugh,Micah Mahjoubian,Thomas J Rumbaugh,Albert C Littlepage,Nekisha Fulton,3
Mike Stack,3,0,0,0,0,22,20,18,13,12,10,11,10,9,3
Brad Koplinski,,0,0,0,0,1,2,1,1,1,1,1,0,1,3
Mark Smith,,,0,0,0,1,1,0,0,0,0,0,0,0,3
Mark Critz,,,,0,0,0,1,1,0,0,1,0,0,0,3
Brandon P Neuman,,,,,0,0,0,0,0,0,0,0,0,0,3
Domenick demuro,,,,,,1,16,15,14,13,9,12,10,10,3
Matthew D Myers,,,,,,,1,15,14,12,11,11,10,9,3
Darrell L Clarke,,,,,,,,2,12,10,11,10,8,8,3
Marylouise Isaacson,,,,,,,,,0,11,9,11,10,9,3
Michelle L Rumbaugh,,,,,,,,,,0,6,10,8,8,3
Micah Mahjoubian,,,,,,,,,,,0,6,5,6,3
Thomas J Rumbaugh,,,,,,,,,,,,0,8,7,3
Albert C Littlepage,,,,,,,,,,,,,0,6,3
Nekisha Fulton,,,,,,,,,,,,,,0,3
Total,33,2,2,1,0,26,25,23,14,13,12,12,10,10,3
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,4
,Mike Stack,Mark Smith,Brad Koplinski,Mark Critz,Brandon P Neuman,Matthew D Myers,Darrell L Clarke,Domenick demuro,Micah Mahjoubian,Michelle L Rumbaugh,Thomas J Rumbaugh,Albert C Littlepage,Marylouise Isaacson,Nekisha Fulton,4
Mike Stack,6,0,0,0,0,18,16,16,10,12,8,6,7,5,4
Mark Smith,,0,0,0,0,4,2,2,2,0,1,1,0,0,4
Brad Koplinski,,,2,0,0,0,1,0,0,0,0,0,0,0,4
Mark Critz,,,,1,0,0,0,0,1,0,0,0,0,0,4
Brandon P Neuman,,,,,0,0,0,0,0,0,0,0,0,0,4
Matthew D Myers,,,,,,1,17,15,10,10,9,7,7,5,4
Darrell L Clarke,,,,,,,0,10,9,9,8,6,7,5,4
Domenick demuro,,,,,,,,1,6,10,8,6,6,4,4
Micah Mahjoubian,,,,,,,,,1,5,3,4,5,3,4
Michelle L Rumbaugh,,,,,,,,,,0,6,6,7,5,4
Thomas J Rumbaugh,,,,,,,,,,,0,4,4,2,4
Albert C Littlepage,,,,,,,,,,,,0,6,4,4
Marylouise Isaacson,,,,,,,,,,,,,0,5,4
Nekisha Fulton,,,,,,,,,,,,,,0,4
Total,33,4,3,2,0,24,20,20,14,12,9,7,7,5,4
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,5
