col_1,col_2,col_3,division
,Representative In Congress 1st District - Republican,Senator In The General Assembly 2nd District - Republican,All
,Megan Rath,John Jenkins,All
Megan Rath,30,403,All
John Jenkins,,19,All
Total,433,422,All
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,1
,John Jenkins,Megan Rath,1
John Jenkins,0,17,1
Megan Rath,,0,1
Total,17,17,1
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,2
,John Jenkins,Megan Rath,2
John Jenkins,1,11,2
Megan Rath,,0,2
Total,12,11,2
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,3
,John Jenkins,Megan Rath,3
John Jenkins,0,5,3
Megan Rath,,0,3
Total,5,5,3
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,4
,John Jenkins,Megan Rath,4
John Jenkins,1,9,4
Megan Rath,,0,4
Total,10,9,4
,Representative In Congress 1st District - Republican,Senator In The General Assembly 2nd District - Republican,5
,Megan Rath,John Jenkins,5
Megan Rath,1,4,5
John Jenkins,,0,5
Total,5,4,5
,Representative In Congress 1st District - Republican,Senator In The General Assembly 2nd District - Republican,6
,Megan Rath,John Jenkins,6
Megan Rath,1,13,6
John Jenkins,,0,6
Total,14,13,6
,Representative In Congress 1st District - Republican,Senator In The General Assembly 2nd District - Republican,7
,Megan Rath,John Jenkins,7
Megan Rath,2,11,7
John Jenkins,,0,7
Total,13,11,7
,Representative In Congress 1st District - Republican,Senator In The General Assembly 2nd District - Republican,8
,Megan Rath,John Jenkins,8
Megan Rath,3,20,8
John Jenkins,,0,8
Total,23,20,8
,Representative In Congress 1st District - Republican,Senator In The General Assembly 2nd District - Republican,9
,Megan Rath,John Jenkins,9
Megan Rath,2,7,9
John Jenkins,,1,9
Total,9,8,9
,Representative In Congress 1st District - Republican,Senator In The General Assembly 2nd District - Republican,10
,Megan Rath,John Jenkins,10
Megan Rath,1,12,10
John Jenkins,,0,10
Total,13,12,10
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,11
,John Jenkins,Megan Rath,11
John Jenkins,1,24,11
Megan Rath,,1,11
Total,25,25,11
,Representative In Congress 1st District - Republican,Senator In The General Assembly 2nd District - Republican,12
,Megan Rath,John Jenkins,12
Megan Rath,4,33,12
John Jenkins,,2,12
Total,37,35,12
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,13
,John Jenkins,Megan Rath,13
John Jenkins,1,19,13
Megan Rath,,1,13
Total,20,20,13
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,14
,John Jenkins,Megan Rath,14
John Jenkins,0,8,14
Megan Rath,,0,14
Total,8,8,14
,Representative In Congress 1st District - Republican,Senator In The General Assembly 2nd District - Republican,15
,Megan Rath,John Jenkins,15
Megan Rath,4,6,15
John Jenkins,,0,15
Total,10,6,15
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,16
,John Jenkins,Megan Rath,16
John Jenkins,0,12,16
Megan Rath,,0,16
Total,12,12,16
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,17
,John Jenkins,Megan Rath,17
John Jenkins,3,18,17
Megan Rath,,0,17
Total,21,18,17
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,18
,John Jenkins,Megan Rath,18
John Jenkins,0,14,18
Megan Rath,,0,18
Total,14,14,18
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,19
,John Jenkins,Megan Rath,19
John Jenkins,2,27,19
Megan Rath,,1,19
Total,29,28,19
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,20
,John Jenkins,Megan Rath,20
John Jenkins,1,16,20
Megan Rath,,1,20
Total,17,17,20
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,21
,John Jenkins,Megan Rath,21
John Jenkins,2,26,21
Megan Rath,,1,21
Total,28,27,21
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,22
,John Jenkins,Megan Rath,22
John Jenkins,1,15,22
Megan Rath,,0,22
Total,16,15,22
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,23
,John Jenkins,Megan Rath,23
John Jenkins,0,18,23
Megan Rath,,0,23
Total,18,18,23
,Representative In Congress 1st District - Republican,Senator In The General Assembly 2nd District - Republican,25
,Megan Rath,John Jenkins,25
Megan Rath,2,13,25
John Jenkins,,0,25
Total,15,13,25
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,26
,John Jenkins,Megan Rath,26
John Jenkins,2,9,26
Megan Rath,,2,26
Total,11,11,26
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,27
,John Jenkins,Megan Rath,27
John Jenkins,0,9,27
Megan Rath,,0,27
Total,9,9,27
,Senator In The General Assembly 2nd District - Republican,Representative In Congress 1st District - Republican,28
,John Jenkins,Megan Rath,28
John Jenkins,0,14,28
Megan Rath,,0,28
Total,14,14,28
,Representative In Congress 1st District - Republican,Senator In The General Assembly 2nd District - Republican,29
,Megan Rath,John Jenkins,29
Megan Rath,3,13,29
John Jenkins,,1,29
Total,16,14,29
