col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,division
,Governor - Democrat,,,,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,1
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Barbara Carroll,Elaine Tomlin,Gwen Collins,Latrice Y Bryant,Karen Voss,David Rodriguez,Louis Agre,Edward M Lloyd Jr,Ruth I Birchett,Humberto Perez,Dawn Thomas,1
Tom Wolf,12,0,0,0,5,6,6,7,4,6,5,5,4,4,0,1
Allyson Y Schwartz,,6,0,0,6,6,7,5,7,3,3,3,4,2,0,1
Robert M Mccord,,,3,0,6,5,3,4,3,4,3,2,1,2,0,1
Katie Mcginty,,,,2,1,1,2,1,2,1,1,1,1,0,0,1
Barbara Carroll,,,,,0,17,15,13,13,12,11,9,10,8,0,1
Elaine Tomlin,,,,,,0,14,13,13,12,11,9,10,8,0,1
Gwen Collins,,,,,,,0,12,12,10,10,8,9,7,0,1
Latrice Y Bryant,,,,,,,,0,11,11,10,10,9,8,0,1
Karen Voss,,,,,,,,,0,11,10,8,9,7,0,1
David Rodriguez,,,,,,,,,,0,10,9,8,8,0,1
Louis Agre,,,,,,,,,,,0,8,7,7,0,1
Edward M Lloyd Jr,,,,,,,,,,,,0,6,6,0,1
Ruth I Birchett,,,,,,,,,,,,,0,5,0,1
Humberto Perez,,,,,,,,,,,,,,0,0,1
Dawn Thomas,,,,,,,,,,,,,,,0,1
Total,23,15,11,5,18,18,18,17,16,14,12,11,10,8,0,1
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,Governor - Democrat,,,,2
,Latrice Y Bryant,Elaine Tomlin,Gwen Collins,Barbara Carroll,David Rodriguez,Louis Agre,Karen Voss,Edward M Lloyd Jr,Ruth I Birchett,Humberto Perez,Dawn Thomas,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,Robert M Mccord,2
Latrice Y Bryant,0,16,14,15,13,9,8,9,7,4,0,13,11,3,2,2
Elaine Tomlin,,0,14,18,7,8,6,6,7,4,0,4,10,3,2,2
Gwen Collins,,,0,14,8,10,9,6,6,5,0,6,8,3,2,2
Barbara Carroll,,,,0,7,7,6,6,7,4,0,4,10,2,2,2
David Rodriguez,,,,,0,8,7,9,6,4,0,9,1,2,2,2
Louis Agre,,,,,,0,9,6,6,6,0,5,1,5,2,2
Karen Voss,,,,,,,0,6,6,5,0,5,2,3,1,2
Edward M Lloyd Jr,,,,,,,,0,5,4,0,7,1,1,1,2
Ruth I Birchett,,,,,,,,,0,3,0,3,2,1,2,2
Humberto Perez,,,,,,,,,,0,0,2,0,3,1,2
Dawn Thomas,,,,,,,,,,,0,0,0,0,0,2
Tom Wolf,,,,,,,,,,,,5,0,0,0,2
Allyson Y Schwartz,,,,,,,,,,,,,4,0,0,2
Katie Mcginty,,,,,,,,,,,,,,1,0,2
Robert M Mccord,,,,,,,,,,,,,,,2,2
Total,29,19,19,18,14,13,11,10,8,6,0,21,17,7,5,2
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,Governor - Democrat,,,,3
,Latrice Y Bryant,Gwen Collins,Elaine Tomlin,Barbara Carroll,David Rodriguez,Karen Voss,Edward M Lloyd Jr,Humberto Perez,Ruth I Birchett,Louis Agre,Dawn Thomas,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,3
Latrice Y Bryant,0,38,35,34,24,20,18,15,17,13,0,30,16,7,1,3
Gwen Collins,,0,32,33,17,20,11,16,15,13,0,28,9,5,2,3
Elaine Tomlin,,,0,34,15,17,10,13,15,10,0,25,8,3,1,3
Barbara Carroll,,,,0,14,17,10,12,15,10,0,23,7,5,1,3
David Rodriguez,,,,,0,17,19,16,13,11,0,10,10,7,1,3
Karen Voss,,,,,,0,12,15,16,13,0,12,6,5,1,3
Edward M Lloyd Jr,,,,,,,0,11,10,8,0,4,10,6,1,3
Humberto Perez,,,,,,,,0,11,12,0,9,6,4,0,3
Ruth I Birchett,,,,,,,,,0,9,0,10,3,4,1,3
Louis Agre,,,,,,,,,,0,0,7,4,3,2,3
Dawn Thomas,,,,,,,,,,,0,0,0,0,0,3
Allyson Y Schwartz,,,,,,,,,,,,14,0,0,0,3
Tom Wolf,,,,,,,,,,,,,8,0,0,3
Robert M Mccord,,,,,,,,,,,,,,0,0,3
Katie Mcginty,,,,,,,,,,,,,,,2,3
Total,56,46,39,38,28,24,21,19,19,16,0,53,25,10,4,3
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,Governor - Democrat,,,,4
,Latrice Y Bryant,Gwen Collins,Elaine Tomlin,Barbara Carroll,David Rodriguez,Edward M Lloyd Jr,Humberto Perez,Louis Agre,Karen Voss,Ruth I Birchett,Dawn Thomas,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,4
Latrice Y Bryant,2,13,13,12,11,10,4,4,2,1,0,13,8,7,1,4
Gwen Collins,,0,12,11,4,4,6,6,4,1,0,2,9,4,2,4
Elaine Tomlin,,,0,12,3,3,3,3,2,1,0,2,8,2,1,4
Barbara Carroll,,,,0,3,3,3,3,2,1,0,3,6,2,1,4
David Rodriguez,,,,,0,10,4,4,2,1,0,8,0,4,1,4
Edward M Lloyd Jr,,,,,,0,4,4,2,1,0,7,1,4,1,4
Humberto Perez,,,,,,,0,6,4,1,0,1,1,2,2,4
Louis Agre,,,,,,,,0,4,1,0,1,1,2,2,4
Karen Voss,,,,,,,,,0,0,0,1,1,1,1,4
Ruth I Birchett,,,,,,,,,,0,0,0,0,0,1,4
Dawn Thomas,,,,,,,,,,,0,0,0,0,0,4
Tom Wolf,,,,,,,,,,,,7,0,0,0,4
Allyson Y Schwartz,,,,,,,,,,,,,3,0,0,4
Robert M Mccord,,,,,,,,,,,,,,3,0,4
Katie Mcginty,,,,,,,,,,,,,,,1,4
Total,32,17,14,13,13,13,6,6,4,1,0,23,15,13,3,4
,Governor - Democrat,,,,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,5
,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,Latrice Y Bryant,Gwen Collins,Barbara Carroll,Elaine Tomlin,David Rodriguez,Edward M Lloyd Jr,Humberto Perez,Karen Voss,Louis Agre,Ruth I Birchett,Dawn Thomas,5
Allyson Y Schwartz,7,0,0,0,10,9,7,6,1,0,0,0,0,1,0,5
Tom Wolf,,5,0,0,8,3,2,2,3,4,1,1,1,0,0,5
Robert M Mccord,,,3,0,0,0,0,0,0,0,0,0,0,0,0,5
Katie Mcginty,,,,0,0,0,0,0,0,0,0,0,0,0,0,5
Latrice Y Bryant,,,,,1,10,9,9,4,3,1,1,1,1,0,5
Gwen Collins,,,,,,0,7,7,2,1,1,1,1,1,0,5
Barbara Carroll,,,,,,,0,9,1,1,1,1,1,1,0,5
Elaine Tomlin,,,,,,,,0,1,1,1,1,1,1,0,5
David Rodriguez,,,,,,,,,0,3,1,1,1,0,0,5
Edward M Lloyd Jr,,,,,,,,,,0,1,1,1,0,0,5
Humberto Perez,,,,,,,,,,,0,1,1,0,0,5
Karen Voss,,,,,,,,,,,,0,1,0,0,5
Louis Agre,,,,,,,,,,,,,0,0,0,5
Ruth I Birchett,,,,,,,,,,,,,,0,0,5
Dawn Thomas,,,,,,,,,,,,,,,0,5
Total,20,14,3,0,20,12,10,9,4,4,1,1,1,1,0,5
,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,Governor - Democrat,,,,6
,Latrice Y Bryant,Gwen Collins,Barbara Carroll,Elaine Tomlin,David Rodriguez,Edward M Lloyd Jr,Humberto Perez,Louis Agre,Ruth I Birchett,Dawn Thomas,Karen Voss,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,6
Latrice Y Bryant,1,16,16,16,5,3,2,2,2,1,0,13,8,2,0,6
Gwen Collins,,0,15,15,2,1,2,2,1,1,1,12,3,0,0,6
Barbara Carroll,,,0,15,1,1,1,1,1,1,0,11,3,0,0,6
Elaine Tomlin,,,,0,1,1,1,1,1,1,0,11,3,0,0,6
David Rodriguez,,,,,0,4,4,3,1,1,1,2,3,2,0,6
Edward M Lloyd Jr,,,,,,0,1,2,1,1,0,1,3,0,0,6
Humberto Perez,,,,,,,0,2,0,1,1,2,1,1,0,6
Louis Agre,,,,,,,,0,1,1,1,3,1,0,0,6
Ruth I Birchett,,,,,,,,,0,0,0,1,2,0,0,6
Dawn Thomas,,,,,,,,,,0,0,1,0,0,0,6
Karen Voss,,,,,,,,,,,0,1,0,0,0,6
Allyson Y Schwartz,,,,,,,,,,,,2,0,0,0,6
Tom Wolf,,,,,,,,,,,,,5,0,0,6
Robert M Mccord,,,,,,,,,,,,,,2,0,6
Katie Mcginty,,,,,,,,,,,,,,,1,6
Total,26,17,16,16,8,5,4,4,3,1,1,18,15,4,1,6
,Governor - Democrat,,,,Member Of - Democratic State Committee 3rd Senatorial District,,,,,,,,,,,7
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Latrice Y Bryant,Gwen Collins,Elaine Tomlin,Barbara Carroll,Edward M Lloyd Jr,David Rodriguez,Karen Voss,Louis Agre,Humberto Perez,Ruth I Birchett,Dawn Thomas,7
Tom Wolf,19,0,0,0,8,3,3,1,3,3,1,2,1,1,0,7
Allyson Y Schwartz,,2,0,0,11,10,7,9,3,3,4,4,3,3,0,7
