col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Governor - Democrat,,,,Lieutenant Governor - Democrat,,,,,1
,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,Mike Stack,Mark Smith,Brad Koplinski,Brandon P Neuman,Mark Critz,1
Tom Wolf,3,0,0,0,23,3,0,1,0,1
Allyson Y Schwartz,,1,0,0,3,1,1,0,0,1
Robert M Mccord,,,3,0,3,0,0,0,0,1
Katie Mcginty,,,,0,0,0,0,0,0,1
Mike Stack,,,,,0,0,0,0,0,1
Mark Smith,,,,,,0,0,0,0,1
Brad Koplinski,,,,,,,0,0,0,1
Brandon P Neuman,,,,,,,,0,0,1
Mark Critz,,,,,,,,,0,1
Total,30,6,6,0,29,4,1,1,0,1
,Lieutenant Governor - Democrat,,,,,Governor - Democrat,,,,2
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,2
Mike Stack,0,0,0,0,0,26,12,8,1,2
Mark Smith,,0,0,0,0,2,2,0,0,2
Brandon P Neuman,,,0,0,0,1,0,1,1,2
Mark Critz,,,,0,0,1,2,0,0,2
Brad Koplinski,,,,,0,0,1,0,1,2
Tom Wolf,,,,,,9,0,0,0,2
Allyson Y Schwartz,,,,,,,12,0,0,2
Robert M Mccord,,,,,,,,7,0,2
Katie Mcginty,,,,,,,,,1,2
Total,47,4,3,3,2,39,29,16,4,2
,Governor - Democrat,,,,Lieutenant Governor - Democrat,,,,,3
,Tom Wolf,Allyson Y Schwartz,Katie Mcginty,Robert M Mccord,Mike Stack,Mark Critz,Brad Koplinski,Mark Smith,Brandon P Neuman,3
Tom Wolf,11,0,0,0,23,3,0,2,0,3
Allyson Y Schwartz,,2,0,0,8,0,2,0,1,3
Katie Mcginty,,,1,0,1,0,0,0,0,3
Robert M Mccord,,,,1,0,0,0,0,0,3
Mike Stack,,,,,4,0,0,0,0,3
Mark Critz,,,,,,0,0,0,0,3
Brad Koplinski,,,,,,,0,0,0,3
Mark Smith,,,,,,,,0,0,3
Brandon P Neuman,,,,,,,,,0,3
Total,39,13,2,1,36,3,2,2,1,3
,Lieutenant Governor - Democrat,,,,,Governor - Democrat,,,,4
,Mike Stack,Mark Smith,Brandon P Neuman,Brad Koplinski,Mark Critz,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,4
Mike Stack,0,0,0,0,0,22,6,5,1,4
Mark Smith,,0,0,0,0,3,1,0,0,4
Brandon P Neuman,,,0,0,0,0,0,0,1,4
Brad Koplinski,,,,0,0,0,0,0,0,4
Mark Critz,,,,,0,0,0,0,0,4
Tom Wolf,,,,,,5,0,0,0,4
Allyson Y Schwartz,,,,,,,4,0,0,4
Robert M Mccord,,,,,,,,2,0,4
Katie Mcginty,,,,,,,,,0,4
Total,34,4,1,0,0,30,11,7,2,4
,Lieutenant Governor - Democrat,,,,,Governor - Democrat,,,,5
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,Allyson Y Schwartz,Tom Wolf,Robert M Mccord,Katie Mcginty,5
Mike Stack,6,0,0,0,0,28,19,4,2,5
Mark Smith,,0,0,0,0,1,0,2,0,5
Brandon P Neuman,,,0,0,0,1,0,0,0,5
Mark Critz,,,,0,0,0,0,1,0,5
Brad Koplinski,,,,,0,0,0,0,0,5
Allyson Y Schwartz,,,,,,4,0,0,0,5
Tom Wolf,,,,,,,7,0,0,5
Robert M Mccord,,,,,,,,3,0,5
Katie Mcginty,,,,,,,,,0,5
Total,59,3,1,1,0,34,26,10,2,5
,Lieutenant Governor - Democrat,,,,,Governor - Democrat,,,,6
,Mike Stack,Mark Smith,Mark Critz,Brandon P Neuman,Brad Koplinski,Tom Wolf,Allyson Y Schwartz,Robert M Mccord,Katie Mcginty,6
Mike Stack,0,0,0,0,0,14,17,2,1,6
Mark Smith,,0,0,0,0,2,0,2,0,6
Mark Critz,,,1,0,0,1,0,0,0,6
Brandon P Neuman,,,,0,0,0,0,0,1,6
Brad Koplinski,,,,,0,0,0,0,0,6
Tom Wolf,,,,,,7,0,0,0,6
Allyson Y Schwartz,,,,,,,1,0,0,6
Robert M Mccord,,,,,,,,1,0,6
Katie Mcginty,,,,,,,,,0,6
Total,34,4,2,1,0,24,18,5,2,6
,Lieutenant Governor - Democrat,,,,,Governor - Democrat,,,,7
,Mike Stack,Mark Smith,Brandon P Neuman,Mark Critz,Brad Koplinski,Tom Wolf,Robert M Mccord,Allyson Y Schwartz,Katie Mcginty,7
Mike Stack,0,0,0,0,0,45,9,8,0,7
Mark Smith,,0,0,0,0,0,6,0,0,7
Brandon P Neuman,,,0,0,0,0,0,2,2,7
Mark Critz,,,,0,0,2,1,0,0,7
Brad Koplinski,,,,,0,0,0,0,0,7
Tom Wolf,,,,,,9,0,0,0,7
