col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,division
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,All
,Mike Stack,Mark Smith,Brandon P Neuman,Brad Koplinski,Mark Critz,Matthew D Myers,Darrell L Clarke,Domenick demuro,Micah Mahjoubian,Marylouise Isaacson,Michelle L Rumbaugh,Thomas J Rumbaugh,Nekisha Fulton,Albert C Littlepage,All
Mike Stack,302,0,0,0,0,"1,732","1,366","1,202","1,155",548,535,453,406,376,All
Mark Smith,,32,0,0,0,91,64,34,47,32,27,31,24,28,All
Brandon P Neuman,,,12,0,0,32,26,45,22,29,30,19,21,24,All
Brad Koplinski,,,,15,0,37,26,39,22,37,32,17,27,29,All
Mark Critz,,,,,12,45,32,25,30,18,15,13,12,17,All
Matthew D Myers,,,,,,100,"1,305","1,160","1,095",503,505,484,388,397,All
Darrell L Clarke,,,,,,,29,957,"1,075",471,429,366,373,365,All
Domenick demuro,,,,,,,,61,850,498,462,415,386,399,All
Micah Mahjoubian,,,,,,,,,2,445,397,322,356,344,All
Marylouise Isaacson,,,,,,,,,,6,489,355,438,407,All
Michelle L Rumbaugh,,,,,,,,,,,2,412,396,332,All
Thomas J Rumbaugh,,,,,,,,,,,,3,286,297,All
Nekisha Fulton,,,,,,,,,,,,,1,320,All
Albert C Littlepage,,,,,,,,,,,,,,1,All
Total,"2,551",164,94,90,80,"2,156","1,607","1,499","1,322",691,678,579,510,485,All
,Lieutenant Governor - Democrat,,,,,Member Of - Democratic State Committee 1st Senatorial District,,,,,,,,,1
,Mike Stack,Brandon P Neuman,Mark Critz,Brad Koplinski,Mark Smith,Domenick demuro,Matthew D Myers,Darrell L Clarke,Marylouise Isaacson,Michelle L Rumbaugh,Thomas J Rumbaugh,Micah Mahjoubian,Nekisha Fulton,Albert C Littlepage,1
Mike Stack,0,0,0,0,0,8,6,5,5,4,3,2,3,2,1
Brandon P Neuman,,0,0,0,0,2,1,1,1,2,1,1,0,0,1
Mark Critz,,,0,0,0,1,1,0,0,0,1,0,0,0,1
