col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,division
,Representative In The General Assembly 190th District - Democrat,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,All
,Vanessa L Brown,Isaac N Patterson V,Wanda Logan,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,All
Vanessa L Brown,353,0,0,423,305,290,259,271,263,All
Isaac N Patterson V,,101,0,224,173,159,144,133,140,All
Wanda Logan,,,92,257,151,133,129,124,119,All
Ken Washington,,,,1,504,487,461,458,474,All
Jacque Whaumbush,,,,,3,451,451,445,439,All
Kathryn S Huggins,,,,,,13,475,459,467,All
Lisa Rhodes,,,,,,,3,458,453,All
Monica Maria Djerassi,,,,,,,,3,439,All
Willie Jordan,,,,,,,,,1,All
Total,938,417,415,912,639,603,542,539,530,All
,Representative In The General Assembly 190th District - Democrat,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,1
,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,Ken Washington,Kathryn S Huggins,Monica Maria Djerassi,Willie Jordan,Jacque Whaumbush,Lisa Rhodes,1
Vanessa L Brown,31,0,0,13,10,10,7,7,5,1
Wanda Logan,,4,0,10,5,3,4,3,4,1
Isaac N Patterson V,,,0,2,0,0,2,2,0,1
Ken Washington,,,,0,9,8,6,7,7,1
Kathryn S Huggins,,,,,0,8,8,7,9,1
Monica Maria Djerassi,,,,,,0,4,6,6,1
Willie Jordan,,,,,,,0,4,7,1
Jacque Whaumbush,,,,,,,,0,6,1
Lisa Rhodes,,,,,,,,,0,1
Total,56,17,5,25,15,13,13,12,9,1
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,Representative In The General Assembly 190th District - Democrat,,,2
,Ken Washington,Kathryn S Huggins,Jacque Whaumbush,Lisa Rhodes,Willie Jordan,Monica Maria Djerassi,Vanessa L Brown,Isaac N Patterson V,Wanda Logan,2
Ken Washington,0,54,46,48,50,45,35,35,20,2
Kathryn S Huggins,,1,47,51,49,48,27,27,13,2
Jacque Whaumbush,,,0,46,45,45,27,21,13,2
Lisa Rhodes,,,,0,49,48,24,24,12,2
Willie Jordan,,,,,0,44,20,24,12,2
Monica Maria Djerassi,,,,,,0,22,19,10,2
Vanessa L Brown,,,,,,,25,0,0,2
Isaac N Patterson V,,,,,,,,16,0,2
Wanda Logan,,,,,,,,,6,2
Total,91,69,62,61,57,52,75,66,30,2
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,Representative In The General Assembly 190th District - Democrat,,,3
,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Lisa Rhodes,Willie Jordan,Wanda Logan,Vanessa L Brown,Isaac N Patterson V,3
Ken Washington,0,14,12,12,11,11,10,10,3,3
Jacque Whaumbush,,0,11,11,11,11,9,9,4,3
Kathryn S Huggins,,,1,12,11,11,6,6,3,3
Monica Maria Djerassi,,,,0,11,11,6,3,4,3
Lisa Rhodes,,,,,0,11,7,3,3,3
Willie Jordan,,,,,,0,5,3,3,3
Wanda Logan,,,,,,,1,0,0,3
Vanessa L Brown,,,,,,,,2,0,3
Isaac N Patterson V,,,,,,,,,2,3
Total,23,22,17,14,13,11,18,17,7,3
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,Representative In The General Assembly 190th District - Democrat,,,4
,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Willie Jordan,Lisa Rhodes,Monica Maria Djerassi,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,4
Ken Washington,0,14,12,14,11,12,17,11,7,4
Jacque Whaumbush,,0,10,11,11,12,6,7,7,4
Kathryn S Huggins,,,2,14,11,10,5,5,4,4
Willie Jordan,,,,0,12,12,7,5,3,4
Lisa Rhodes,,,,,0,11,3,6,3,4
Monica Maria Djerassi,,,,,,0,4,4,4,4
Vanessa L Brown,,,,,,,8,0,0,4
Wanda Logan,,,,,,,,2,0,4
Isaac N Patterson V,,,,,,,,,2,4
Total,36,21,17,16,13,13,28,17,13,4
,Representative In The General Assembly 190th District - Democrat,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,6
,Isaac N Patterson V,Wanda Logan,Vanessa L Brown,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,6
Isaac N Patterson V,30,0,0,55,44,42,41,35,35,6
Wanda Logan,,7,0,19,16,13,13,13,12,6
Vanessa L Brown,,,10,12,9,10,7,7,7,6
Ken Washington,,,,0,58,57,52,51,52,6
Jacque Whaumbush,,,,,0,55,54,50,50,6
Kathryn S Huggins,,,,,,0,56,54,53,6
Lisa Rhodes,,,,,,,0,52,51,6
Monica Maria Djerassi,,,,,,,,0,49,6
Willie Jordan,,,,,,,,,0,6
Total,100,33,25,87,70,66,62,56,55,6
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,Representative In The General Assembly 190th District - Democrat,,,7
,Ken Washington,Jacque Whaumbush,Monica Maria Djerassi,Kathryn S Huggins,Willie Jordan,Lisa Rhodes,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,7
Ken Washington,1,33,31,28,32,30,17,29,17,7
Jacque Whaumbush,,0,27,26,27,27,15,11,14,7
Monica Maria Djerassi,,,1,27,29,28,12,11,13,7
Kathryn S Huggins,,,,0,27,29,15,9,11,7
Willie Jordan,,,,,0,29,11,10,13,7
Lisa Rhodes,,,,,,2,12,9,11,7
Vanessa L Brown,,,,,,,21,0,0,7
Wanda Logan,,,,,,,,5,0,7
Isaac N Patterson V,,,,,,,,,5,7
Total,64,40,38,35,35,34,46,41,27,7
,Representative In The General Assembly 190th District - Democrat,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,8
,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Monica Maria Djerassi,Willie Jordan,Lisa Rhodes,8
Vanessa L Brown,36,0,0,64,50,45,47,47,43,8
Wanda Logan,,18,0,35,24,22,22,21,22,8
Isaac N Patterson V,,,0,9,4,4,3,3,4,8
Ken Washington,,,,0,66,67,64,66,66,8
Jacque Whaumbush,,,,,0,65,67,64,65,8
Kathryn S Huggins,,,,,,1,65,67,67,8
Monica Maria Djerassi,,,,,,,0,64,66,8
Willie Jordan,,,,,,,,0,64,8
Lisa Rhodes,,,,,,,,,1,8
Total,117,59,10,108,78,72,72,71,70,8
,Representative In The General Assembly 190th District - Democrat,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,9
,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,Ken Washington,Kathryn S Huggins,Jacque Whaumbush,Willie Jordan,Lisa Rhodes,Monica Maria Djerassi,9
Vanessa L Brown,26,0,0,27,17,17,14,13,12,9
Wanda Logan,,11,0,18,7,7,5,6,6,9
Isaac N Patterson V,,,7,7,6,7,6,4,4,9
Ken Washington,,,,0,21,21,21,19,19,9
Kathryn S Huggins,,,,,2,18,21,21,17,9
Jacque Whaumbush,,,,,,0,17,17,17,9
Willie Jordan,,,,,,,0,18,17,9
Lisa Rhodes,,,,,,,,0,17,9
Monica Maria Djerassi,,,,,,,,,1,9
Total,66,32,19,52,32,31,25,23,23,9
,Representative In The General Assembly 190th District - Democrat,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,10
,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Willie Jordan,Monica Maria Djerassi,10
Vanessa L Brown,45,0,0,47,29,27,27,27,23,10
Wanda Logan,,11,0,17,13,9,8,6,7,10
Isaac N Patterson V,,,11,7,10,7,5,6,3,10
Ken Washington,,,,0,35,35,29,32,27,10
Jacque Whaumbush,,,,,1,29,28,27,28,10
Kathryn S Huggins,,,,,,1,31,31,30,10
Lisa Rhodes,,,,,,,0,28,30,10
Willie Jordan,,,,,,,,1,26,10
Monica Maria Djerassi,,,,,,,,,0,10
Total,115,34,29,71,53,44,40,40,33,10
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,Representative In The General Assembly 190th District - Democrat,,,11
,Ken Washington,Kathryn S Huggins,Jacque Whaumbush,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,Isaac N Patterson V,Vanessa L Brown,Wanda Logan,11
Ken Washington,0,34,37,29,31,33,30,17,19,11
Kathryn S Huggins,,1,33,35,34,34,25,8,14,11
Jacque Whaumbush,,,0,31,31,32,20,13,13,11
Lisa Rhodes,,,,0,32,30,18,10,11,11
Monica Maria Djerassi,,,,,0,30,18,9,12,11
Willie Jordan,,,,,,0,15,10,12,11
Isaac N Patterson V,,,,,,,13,0,0,11
Vanessa L Brown,,,,,,,,9,0,11
Wanda Logan,,,,,,,,,2,11
Total,67,49,46,39,39,38,58,36,24,11
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,Representative In The General Assembly 190th District - Democrat,,,12
,Ken Washington,Jacque Whaumbush,Monica Maria Djerassi,Kathryn S Huggins,Lisa Rhodes,Willie Jordan,Vanessa L Brown,Isaac N Patterson V,Wanda Logan,12
Ken Washington,0,75,72,72,74,74,52,29,23,12
Jacque Whaumbush,,0,71,71,72,72,51,21,14,12
Monica Maria Djerassi,,,0,69,74,71,51,18,12,12
Kathryn S Huggins,,,,1,72,72,49,17,13,12
Lisa Rhodes,,,,,0,74,50,17,12,12
Willie Jordan,,,,,,0,50,16,11,12
Vanessa L Brown,,,,,,,13,0,0,12
Isaac N Patterson V,,,,,,,,6,0,12
Wanda Logan,,,,,,,,,7,12
Total,105,87,82,81,80,78,80,44,39,12
,Representative In The General Assembly 190th District - Democrat,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,13
,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,13
Vanessa L Brown,56,0,0,69,47,45,44,45,41,13
Wanda Logan,,6,0,16,9,9,8,9,9,13
Isaac N Patterson V,,,0,8,7,5,6,4,7,13
Ken Washington,,,,0,59,55,56,55,53,13
Jacque Whaumbush,,,,,0,50,53,52,52,13
Kathryn S Huggins,,,,,,0,53,54,50,13
Lisa Rhodes,,,,,,,0,52,52,13
Monica Maria Djerassi,,,,,,,,1,52,13
Willie Jordan,,,,,,,,,0,13
Total,141,22,10,95,66,61,61,61,58,13
,Representative In The General Assembly 190th District - Democrat,,,Member Of - Democratic State Committee 7th Senatorial District,,,,,,21
,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,Ken Washington,Jacque Whaumbush,Monica Maria Djerassi,Kathryn S Huggins,Lisa Rhodes,Willie Jordan,21
Vanessa L Brown,51,0,0,28,15,18,18,10,11,21
Wanda Logan,,8,0,10,4,3,1,3,1,21
Isaac N Patterson V,,,5,4,7,4,3,4,3,21
Ken Washington,,,,0,19,14,12,12,13,21
Jacque Whaumbush,,,,,0,11,12,13,11,21
Monica Maria Djerassi,,,,,,0,14,13,13,21
Kathryn S Huggins,,,,,,,0,12,13,21
Lisa Rhodes,,,,,,,,0,11,21
Willie Jordan,,,,,,,,,0,21
Total,99,21,13,42,26,25,22,17,15,21
,Member Of - Democratic State Committee 7th Senatorial District,,,,,,Representative In The General Assembly 190th District - Democrat,,,28
,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Lisa Rhodes,Monica Maria Djerassi,Willie Jordan,Vanessa L Brown,Wanda Logan,Isaac N Patterson V,28
Ken Washington,0,20,19,17,17,17,15,20,11,28
Jacque Whaumbush,,2,17,17,17,16,10,8,5,28
Kathryn S Huggins,,,3,17,17,17,8,7,5,28
Lisa Rhodes,,,,0,18,17,8,8,4,28
Monica Maria Djerassi,,,,,0,17,8,6,4,28
Willie Jordan,,,,,,0,8,6,4,28
Vanessa L Brown,,,,,,,20,0,0,28
Wanda Logan,,,,,,,,4,0,28
Isaac N Patterson V,,,,,,,,,4,28
Total,46,25,23,20,18,18,37,28,16,28
