col_1,col_2,col_3,col_4,col_5,col_6,division
,Member Of - Republican State Committee 2nd Congressional District,,,Representative In Congress 13th District - Republican,,1
,Denise Furey,Calvin R Tucker,Walt Vogler,Bev Plosa Bowser,Carson Dee Adcock,1
Denise Furey,1,3,3,0,0,1
Calvin R Tucker,,0,3,0,0,1
Walt Vogler,,,0,0,0,1
Bev Plosa Bowser,,,,0,0,1
Carson Dee Adcock,,,,,0,1
Total,4,3,3,0,0,1
,Member Of - Republican State Committee 2nd Congressional District,,,Representative In Congress 13th District - Republican,,2
,Calvin R Tucker,Denise Furey,Walt Vogler,Bev Plosa Bowser,Carson Dee Adcock,2
Calvin R Tucker,0,1,1,0,0,2
Denise Furey,,0,1,0,0,2
Walt Vogler,,,0,0,0,2
Bev Plosa Bowser,,,,0,0,2
Carson Dee Adcock,,,,,0,2
Total,1,1,1,0,0,2
,Representative In Congress 13th District - Republican,,Member Of - Republican State Committee 2nd Congressional District,,,3
,Bev Plosa Bowser,Carson Dee Adcock,Calvin R Tucker,Denise Furey,Walt Vogler,3
Bev Plosa Bowser,5,0,0,0,0,3
Carson Dee Adcock,,0,0,0,0,3
Calvin R Tucker,,,0,0,0,3
Denise Furey,,,,0,0,3
Walt Vogler,,,,,0,3
Total,5,0,0,0,0,3
,Representative In Congress 13th District - Republican,,Member Of - Republican State Committee 2nd Congressional District,,,4
,Carson Dee Adcock,Bev Plosa Bowser,Calvin R Tucker,Denise Furey,Walt Vogler,4
Carson Dee Adcock,4,0,0,0,0,4
Bev Plosa Bowser,,1,0,0,0,4
Calvin R Tucker,,,0,0,0,4
Denise Furey,,,,0,0,4
Walt Vogler,,,,,0,4
Total,4,1,0,0,0,4
,Representative In Congress 13th District - Republican,,Member Of - Republican State Committee 2nd Congressional District,,,5
,Bev Plosa Bowser,Carson Dee Adcock,Calvin R Tucker,Denise Furey,Walt Vogler,5
Bev Plosa Bowser,2,0,0,0,0,5
Carson Dee Adcock,,1,0,0,0,5
Calvin R Tucker,,,0,0,0,5
Denise Furey,,,,0,0,5
Walt Vogler,,,,,0,5
Total,2,1,0,0,0,5
,Member Of - Republican State Committee 2nd Congressional District,,,Representative In Congress 13th District - Republican,,6
,Denise Furey,Calvin R Tucker,Walt Vogler,Bev Plosa Bowser,Carson Dee Adcock,6
Denise Furey,1,0,0,0,0,6
Calvin R Tucker,,0,0,0,0,6
Walt Vogler,,,0,0,0,6
Bev Plosa Bowser,,,,0,0,6
Carson Dee Adcock,,,,,0,6
Total,1,0,0,0,0,6
,Member Of - Republican State Committee 2nd Congressional District,,,Representative In Congress 13th District - Republican,,7
,Denise Furey,Calvin R Tucker,Walt Vogler,Bev Plosa Bowser,Carson Dee Adcock,7
Denise Furey,1,3,2,0,0,7
Calvin R Tucker,,0,2,0,0,7
Walt Vogler,,,1,0,0,7
Bev Plosa Bowser,,,,0,0,7
Carson Dee Adcock,,,,,0,7
Total,4,3,3,0,0,7
,Representative In Congress 13th District - Republican,,Member Of - Republican State Committee 2nd Congressional District,,,8
,Bev Plosa Bowser,Carson Dee Adcock,Calvin R Tucker,Denise Furey,Walt Vogler,8
Bev Plosa Bowser,2,0,0,0,0,8
Carson Dee Adcock,,0,0,0,0,8
Calvin R Tucker,,,0,0,0,8
Denise Furey,,,,0,0,8
Walt Vogler,,,,,0,8
Total,2,0,0,0,0,8
,Representative In Congress 13th District - Republican,,Member Of - Republican State Committee 2nd Congressional District,,,9
,Bev Plosa Bowser,Carson Dee Adcock,Calvin R Tucker,Denise Furey,Walt Vogler,9
Bev Plosa Bowser,1,0,0,0,0,9
Carson Dee Adcock,,1,0,0,0,9
Calvin R Tucker,,,0,0,0,9
Denise Furey,,,,0,0,9
Walt Vogler,,,,,0,9
Total,1,1,0,0,0,9
,Representative In Congress 13th District - Republican,,Member Of - Republican State Committee 2nd Congressional District,,,10
,Bev Plosa Bowser,Carson Dee Adcock,Calvin R Tucker,Denise Furey,Walt Vogler,10
Bev Plosa Bowser,2,0,0,0,0,10
Carson Dee Adcock,,0,0,0,0,10
Calvin R Tucker,,,0,0,0,10
Denise Furey,,,,0,0,10
Walt Vogler,,,,,0,10
Total,2,0,0,0,0,10
,Representative In Congress 13th District - Republican,,Member Of - Republican State Committee 2nd Congressional District,,,11
,Bev Plosa Bowser,Carson Dee Adcock,Calvin R Tucker,Denise Furey,Walt Vogler,11
Bev Plosa Bowser,1,0,0,0,0,11
Carson Dee Adcock,,1,0,0,0,11
Calvin R Tucker,,,0,0,0,11
Denise Furey,,,,0,0,11
Walt Vogler,,,,,0,11
Total,1,1,0,0,0,11
,Representative In Congress 13th District - Republican,,Member Of - Republican State Committee 2nd Congressional District,,,13
,Bev Plosa Bowser,Carson Dee Adcock,Calvin R Tucker,Denise Furey,Walt Vogler,13
Bev Plosa Bowser,2,0,0,0,0,13
Carson Dee Adcock,,0,0,0,0,13
Calvin R Tucker,,,0,0,0,13
Denise Furey,,,,0,0,13
Walt Vogler,,,,,0,13
Total,2,0,0,0,0,13
,Representative In Congress 13th District - Republican,,Member Of - Republican State Committee 2nd Congressional District,,,14
,Bev Plosa Bowser,Carson Dee Adcock,Calvin R Tucker,Denise Furey,Walt Vogler,14
Bev Plosa Bowser,1,0,0,0,0,14
Carson Dee Adcock,,0,0,0,0,14
Calvin R Tucker,,,0,0,0,14
Denise Furey,,,,0,0,14
Walt Vogler,,,,,0,14
Total,1,0,0,0,0,14
,Representative In Congress 13th District - Republican,,Member Of - Republican State Committee 2nd Congressional District,,,15
,Bev Plosa Bowser,Carson Dee Adcock,Calvin R Tucker,Denise Furey,Walt Vogler,15
Bev Plosa Bowser,4,0,0,0,0,15
Carson Dee Adcock,,1,0,0,0,15
Calvin R Tucker,,,0,0,0,15
Denise Furey,,,,0,0,15
Walt Vogler,,,,,0,15
Total,4,1,0,0,0,15
,Representative In Congress 13th District - Republican,,Member Of - Republican State Committee 2nd Congressional District,,,18
,Carson Dee Adcock,Bev Plosa Bowser,Calvin R Tucker,Denise Furey,Walt Vogler,18
Carson Dee Adcock,2,0,0,0,0,18
Bev Plosa Bowser,,1,0,0,0,18
Calvin R Tucker,,,0,0,0,18
Denise Furey,,,,0,0,18
Walt Vogler,,,,,0,18
Total,2,1,0,0,0,18
,Representative In Congress 13th District - Republican,,Member Of - Republican State Committee 2nd Congressional District,,,19
,Bev Plosa Bowser,Carson Dee Adcock,Calvin R Tucker,Denise Furey,Walt Vogler,19
Bev Plosa Bowser,1,0,0,0,0,19
Carson Dee Adcock,,0,0,0,0,19
Calvin R Tucker,,,0,0,0,19
Denise Furey,,,,0,0,19
Walt Vogler,,,,,0,19
Total,1,0,0,0,0,19
,Member Of - Republican State Committee 2nd Congressional District,,,Representative In Congress 13th District - Republican,,22
,Calvin R Tucker,Denise Furey,Walt Vogler,Bev Plosa Bowser,Carson Dee Adcock,22
Calvin R Tucker,0,1,1,0,0,22
Denise Furey,,0,1,0,0,22
Walt Vogler,,,0,0,0,22
Bev Plosa Bowser,,,,0,0,22
Carson Dee Adcock,,,,,0,22
Total,1,1,1,0,0,22
,Member Of - Republican State Committee 2nd Congressional District,,,Representative In Congress 13th District - Republican,,23
,Denise Furey,Calvin R Tucker,Walt Vogler,Bev Plosa Bowser,Carson Dee Adcock,23
Denise Furey,3,4,4,0,0,23
Calvin R Tucker,,0,4,0,0,23
Walt Vogler,,,0,0,0,23
Bev Plosa Bowser,,,,0,0,23
Carson Dee Adcock,,,,,0,23
Total,7,4,4,0,0,23
,Member Of - Republican State Committee 2nd Congressional District,,,Representative In Congress 13th District - Republican,,24
,Denise Furey,Calvin R Tucker,Walt Vogler,Bev Plosa Bowser,Carson Dee Adcock,24
Denise Furey,2,2,2,0,0,24
Calvin R Tucker,,0,2,0,0,24
Walt Vogler,,,0,0,0,24
Bev Plosa Bowser,,,,0,0,24
Carson Dee Adcock,,,,,0,24
Total,4,2,2,0,0,24
,Representative In Congress 13th District - Republican,,Member Of - Republican State Committee 2nd Congressional District,,,25
,Carson Dee Adcock,Bev Plosa Bowser,Calvin R Tucker,Denise Furey,Walt Vogler,25
Carson Dee Adcock,1,0,0,0,0,25
Bev Plosa Bowser,,0,0,0,0,25
Calvin R Tucker,,,0,0,0,25
Denise Furey,,,,0,0,25
Walt Vogler,,,,,0,25
Total,1,0,0,0,0,25
,Representative In Congress 13th District - Republican,,Member Of - Republican State Committee 2nd Congressional District,,,26
,Bev Plosa Bowser,Carson Dee Adcock,Calvin R Tucker,Denise Furey,Walt Vogler,26
Bev Plosa Bowser,2,0,0,0,0,26
Carson Dee Adcock,,2,0,0,0,26
Calvin R Tucker,,,0,0,0,26
Denise Furey,,,,0,0,26
Walt Vogler,,,,,0,26
Total,2,2,0,0,0,26
,Representative In Congress 13th District - Republican,,Member Of - Republican State Committee 2nd Congressional District,,,27
,Carson Dee Adcock,Bev Plosa Bowser,Calvin R Tucker,Denise Furey,Walt Vogler,27
Carson Dee Adcock,1,0,0,0,0,27
Bev Plosa Bowser,,0,0,0,0,27
Calvin R Tucker,,,0,0,0,27
Denise Furey,,,,0,0,27
Walt Vogler,,,,,0,27
Total,1,0,0,0,0,27
,Representative In Congress 13th District - Republican,,Member Of - Republican State Committee 2nd Congressional District,,,28
,Carson Dee Adcock,Bev Plosa Bowser,Calvin R Tucker,Denise Furey,Walt Vogler,28
Carson Dee Adcock,3,0,0,0,0,28
Bev Plosa Bowser,,0,0,0,0,28
Calvin R Tucker,,,0,0,0,28
Denise Furey,,,,0,0,28
Walt Vogler,,,,,0,28
Total,3,0,0,0,0,28
,Representative In Congress 13th District - Republican,,Member Of - Republican State Committee 2nd Congressional District,,,All
