col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Representative In Congress 2nd District - Democrat,Member Of - Democratic State Committee 7th Senatorial District,,,,,,All
,Chaka Fattah,Ken Washington,Jacque Whaumbush,Kathryn S Huggins,Willie Jordan,Monica Maria Djerassi,Lisa Rhodes,All
Chaka Fattah,"8,364","7,764","5,539","4,727","4,416","4,240","4,276",All
Ken Washington,,419,"4,272","3,830","3,721","3,622","3,701",All
Jacque Whaumbush,,,188,"3,639","3,417","3,544","3,581",All
Kathryn S Huggins,,,,122,"3,597","3,719","3,839",All
Willie Jordan,,,,,66,"3,445","3,511",All
Monica Maria Djerassi,,,,,,139,"3,641",All
Lisa Rhodes,,,,,,,50,All
Total,"19,671","8,460","5,989","5,123","4,666","4,652","4,555",All
