col_1,col_2,col_3,division
,Representative In The General Assembly 194th District - Republican,Representative In Congress 2nd District - Republican,All
,Bill Pounds,Armond James,All
Bill Pounds,1,30,All
Armond James,,0,All
Total,31,30,All
,Representative In Congress 2nd District - Republican,Representative In The General Assembly 194th District - Republican,1
,Armond James,Bill Pounds,1
Armond James,0,1,1
Bill Pounds,,0,1
Total,1,1,1
,Representative In Congress 2nd District - Republican,Representative In The General Assembly 194th District - Republican,12
,Armond James,Bill Pounds,12
Armond James,0,6,12
Bill Pounds,,0,12
Total,6,6,12
,Representative In Congress 2nd District - Republican,Representative In The General Assembly 194th District - Republican,13
,Armond James,Bill Pounds,13
Armond James,0,10,13
Bill Pounds,,0,13
Total,10,10,13
,Representative In The General Assembly 194th District - Republican,Representative In Congress 2nd District - Republican,14
,Bill Pounds,Armond James,14
Bill Pounds,1,4,14
Armond James,,0,14
Total,5,4,14
,Representative In Congress 2nd District - Republican,Representative In The General Assembly 194th District - Republican,15
,Armond James,Bill Pounds,15
Armond James,0,3,15
Bill Pounds,,0,15
Total,3,3,15
,Representative In Congress 2nd District - Republican,Representative In The General Assembly 194th District - Republican,16
,Armond James,Bill Pounds,16
Armond James,0,2,16
Bill Pounds,,0,16
Total,2,2,16
,Representative In Congress 2nd District - Republican,Representative In The General Assembly 194th District - Republican,19
,Armond James,Bill Pounds,19
Armond James,0,2,19
Bill Pounds,,0,19
Total,2,2,19
,Representative In Congress 2nd District - Republican,Representative In The General Assembly 194th District - Republican,20
,Armond James,Bill Pounds,20
Armond James,0,2,20
Bill Pounds,,0,20
Total,2,2,20
